"GEO_ID","NAME","B19013H_001E","B19013H_001EA","B19013H_001M","B19013H_001MA",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2018 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2018 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2018 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2018 inflation-adjusted dollars)",
"1400000US04013103209","Census Tract 1032.09, Maricopa County, Arizona","79242","null","14757","null",
"1400000US04013103210","Census Tract 1032.10, Maricopa County, Arizona","46123","null","7335","null",
"1400000US04013103211","Census Tract 1032.11, Maricopa County, Arizona","90362","null","9752","null",
"1400000US04013103212","Census Tract 1032.12, Maricopa County, Arizona","101639","null","9753","null",
"1400000US04013103214","Census Tract 1032.14, Maricopa County, Arizona","103578","null","8821","null",
"1400000US04013103215","Census Tract 1032.15, Maricopa County, Arizona","91250","null","16691","null",
"1400000US04013103216","Census Tract 1032.16, Maricopa County, Arizona","81891","null","18526","null",
"1400000US04013103217","Census Tract 1032.17, Maricopa County, Arizona","78663","null","23005","null",
"1400000US04013103219","Census Tract 1032.19, Maricopa County, Arizona","92857","null","7973","null",
"1400000US04013103220","Census Tract 1032.20, Maricopa County, Arizona","71389","null","20099","null",
"1400000US04013103302","Census Tract 1033.02, Maricopa County, Arizona","59867","null","6129","null",
"1400000US04013103303","Census Tract 1033.03, Maricopa County, Arizona","50736","null","5576","null",
"1400000US04013103304","Census Tract 1033.04, Maricopa County, Arizona","31354","null","9556","null",
"1400000US04013103305","Census Tract 1033.05, Maricopa County, Arizona","28646","null","9340","null",
"1400000US04013103306","Census Tract 1033.06, Maricopa County, Arizona","35398","null","18109","null",
"1400000US04013103400","Census Tract 1034, Maricopa County, Arizona","62708","null","14205","null",
"1400000US04013103501","Census Tract 1035.01, Maricopa County, Arizona","74460","null","9472","null",
"1400000US04013103502","Census Tract 1035.02, Maricopa County, Arizona","72034","null","8727","null",
"1400000US04013103604","Census Tract 1036.04, Maricopa County, Arizona","47199","null","4506","null",
"1400000US04013103605","Census Tract 1036.05, Maricopa County, Arizona","100560","null","12943","null",
"1400000US04013103606","Census Tract 1036.06, Maricopa County, Arizona","63618","null","9202","null",
"1400000US04013103607","Census Tract 1036.07, Maricopa County, Arizona","92774","null","8894","null",
"1400000US04013103608","Census Tract 1036.08, Maricopa County, Arizona","64914","null","14365","null",
"1400000US04013103609","Census Tract 1036.09, Maricopa County, Arizona","37604","null","8488","null",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","108105","null","15083","null",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","61201","null","22851","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","76625","null","24030","null",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","26952","null","4759","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","50781","null","10939","null",
"1400000US04013103702","Census Tract 1037.02, Maricopa County, Arizona","70507","null","7156","null",
"1400000US04013103900","Census Tract 1039, Maricopa County, Arizona","45481","null","14990","null",
"1400000US04013104000","Census Tract 1040, Maricopa County, Arizona","42331","null","8813","null",
"1400000US04013104100","Census Tract 1041, Maricopa County, Arizona","43881","null","4447","null",
"1400000US04013104202","Census Tract 1042.02, Maricopa County, Arizona","57909","null","6992","null",
"1400000US04013104203","Census Tract 1042.03, Maricopa County, Arizona","63767","null","2982","null",
"1400000US04013104204","Census Tract 1042.04, Maricopa County, Arizona","66481","null","14330","null",
"1400000US04013104205","Census Tract 1042.05, Maricopa County, Arizona","42023","null","11485","null",
"1400000US04013104206","Census Tract 1042.06, Maricopa County, Arizona","53174","null","3223","null",
"1400000US04013104207","Census Tract 1042.07, Maricopa County, Arizona","73646","null","21971","null",
"1400000US04013104212","Census Tract 1042.12, Maricopa County, Arizona","58939","null","11753","null",
"1400000US04013104214","Census Tract 1042.14, Maricopa County, Arizona","80481","null","15100","null",
"1400000US04013104215","Census Tract 1042.15, Maricopa County, Arizona","49000","null","10219","null",
"1400000US04013104216","Census Tract 1042.16, Maricopa County, Arizona","64292","null","5819","null",
"1400000US04013104217","Census Tract 1042.17, Maricopa County, Arizona","57245","null","10778","null",
"1400000US04013104218","Census Tract 1042.18, Maricopa County, Arizona","52875","null","14033","null",
"1400000US04013104219","Census Tract 1042.19, Maricopa County, Arizona","74583","null","9210","null",
"1400000US04013104221","Census Tract 1042.21, Maricopa County, Arizona","65208","null","7052","null",
"1400000US04013104222","Census Tract 1042.22, Maricopa County, Arizona","59531","null","13873","null",
"1400000US04013104223","Census Tract 1042.23, Maricopa County, Arizona","112857","null","12796","null",
"1400000US04013104224","Census Tract 1042.24, Maricopa County, Arizona","42822","null","11752","null",
"1400000US04013104225","Census Tract 1042.25, Maricopa County, Arizona","58203","null","11942","null",
"1400000US04013104226","Census Tract 1042.26, Maricopa County, Arizona","55875","null","7299","null",
"1400000US04013104227","Census Tract 1042.27, Maricopa County, Arizona","63846","null","12348","null",
"1400000US04013104301","Census Tract 1043.01, Maricopa County, Arizona","73750","null","9402","null",
"1400000US04013104302","Census Tract 1043.02, Maricopa County, Arizona","27880","null","11385","null",
"1400000US04013104401","Census Tract 1044.01, Maricopa County, Arizona","36921","null","6130","null",
"1400000US04013104402","Census Tract 1044.02, Maricopa County, Arizona","27679","null","12220","null",
"1400000US04013104501","Census Tract 1045.01, Maricopa County, Arizona","27181","null","12310","null",
"1400000US04013104502","Census Tract 1045.02, Maricopa County, Arizona","27764","null","4837","null",
"1400000US04013104600","Census Tract 1046, Maricopa County, Arizona","42898","null","4863","null",
"1400000US04013104701","Census Tract 1047.01, Maricopa County, Arizona","37894","null","6061","null",
"1400000US04013104702","Census Tract 1047.02, Maricopa County, Arizona","40113","null","6372","null",
"1400000US04013104801","Census Tract 1048.01, Maricopa County, Arizona","99931","null","20079","null",
"1400000US04013104802","Census Tract 1048.02, Maricopa County, Arizona","68333","null","15835","null",
"1400000US04013104900","Census Tract 1049, Maricopa County, Arizona","73787","null","17737","null",
"1400000US04013105002","Census Tract 1050.02, Maricopa County, Arizona","181016","null","73691","null",
"1400000US04013105003","Census Tract 1050.03, Maricopa County, Arizona","201328","null","62904","null",
"1400000US04013105004","Census Tract 1050.04, Maricopa County, Arizona","204773","null","53188","null",
"1400000US04013105101","Census Tract 1051.01, Maricopa County, Arizona","131944","null","25835","null",
"1400000US04013105102","Census Tract 1051.02, Maricopa County, Arizona","95122","null","18953","null",
"1400000US04013105103","Census Tract 1051.03, Maricopa County, Arizona","166394","null","29319","null",
"1400000US04013105200","Census Tract 1052, Maricopa County, Arizona","56912","null","9993","null",
"1400000US04013105300","Census Tract 1053, Maricopa County, Arizona","60265","null","6123","null",
"1400000US04013105400","Census Tract 1054, Maricopa County, Arizona","105625","null","15316","null",
"1400000US04013105501","Census Tract 1055.01, Maricopa County, Arizona","38906","null","3643","null",
"1400000US04013105502","Census Tract 1055.02, Maricopa County, Arizona","28571","null","18594","null",
"1400000US04013105503","Census Tract 1055.03, Maricopa County, Arizona","31500","null","6841","null",
"1400000US04013105601","Census Tract 1056.01, Maricopa County, Arizona","42218","null","11107","null",
"1400000US04013105602","Census Tract 1056.02, Maricopa County, Arizona","31343","null","10043","null",
"1400000US04013105701","Census Tract 1057.01, Maricopa County, Arizona","51397","null","9154","null",
"1400000US04013105702","Census Tract 1057.02, Maricopa County, Arizona","51019","null","9862","null",
"1400000US04013105800","Census Tract 1058, Maricopa County, Arizona","51964","null","11351","null",
"1400000US04013105900","Census Tract 1059, Maricopa County, Arizona","36362","null","7741","null",
"1400000US04013106001","Census Tract 1060.01, Maricopa County, Arizona","34034","null","4871","null",
"1400000US04013106002","Census Tract 1060.02, Maricopa County, Arizona","34183","null","5962","null",
"1400000US04013106003","Census Tract 1060.03, Maricopa County, Arizona","42337","null","15887","null",
"1400000US04013106100","Census Tract 1061, Maricopa County, Arizona","71379","null","18993","null",
"1400000US04013106200","Census Tract 1062, Maricopa County, Arizona","152000","null","17369","null",
"1400000US04013106300","Census Tract 1063, Maricopa County, Arizona","64420","null","20888","null",
"1400000US04013106400","Census Tract 1064, Maricopa County, Arizona","65906","null","22482","null",
"1400000US04013106501","Census Tract 1065.01, Maricopa County, Arizona","59770","null","9752","null",
"1400000US04013106502","Census Tract 1065.02, Maricopa County, Arizona","48094","null","9081","null",
"1400000US04013106600","Census Tract 1066, Maricopa County, Arizona","111953","null","23684","null",
"1400000US04013106701","Census Tract 1067.01, Maricopa County, Arizona","42188","null","11164","null",
"1400000US04013106702","Census Tract 1067.02, Maricopa County, Arizona","54808","null","5956","null",
"1400000US04013106703","Census Tract 1067.03, Maricopa County, Arizona","68636","null","10352","null",
"1400000US04013106801","Census Tract 1068.01, Maricopa County, Arizona","22591","null","5245","null",
"1400000US04013106802","Census Tract 1068.02, Maricopa County, Arizona","43125","null","14662","null",
"1400000US04013106900","Census Tract 1069, Maricopa County, Arizona","44667","null","5692","null",
"1400000US04013107000","Census Tract 1070, Maricopa County, Arizona","39875","null","26762","null",
"1400000US04013107101","Census Tract 1071.01, Maricopa County, Arizona","54063","null","17246","null",
"1400000US04013107102","Census Tract 1071.02, Maricopa County, Arizona","38750","null","13209","null",
"1400000US04013107201","Census Tract 1072.01, Maricopa County, Arizona","25179","null","5317","null",
"1400000US04013107202","Census Tract 1072.02, Maricopa County, Arizona","32222","null","18418","null",
"1400000US04013107300","Census Tract 1073, Maricopa County, Arizona","19991","null","12772","null",
"1400000US04013107400","Census Tract 1074, Maricopa County, Arizona","37404","null","13769","null",
"1400000US04013107500","Census Tract 1075, Maricopa County, Arizona","108488","null","14080","null",
"1400000US04013107601","Census Tract 1076.01, Maricopa County, Arizona","47228","null","16322","null",
"1400000US04013107602","Census Tract 1076.02, Maricopa County, Arizona","69477","null","13279","null",
"1400000US04013107700","Census Tract 1077, Maricopa County, Arizona","58750","null","22352","null",
"1400000US04013107800","Census Tract 1078, Maricopa County, Arizona","109917","null","14467","null",
"1400000US04013107900","Census Tract 1079, Maricopa County, Arizona","110078","null","33154","null",
"1400000US04013108000","Census Tract 1080, Maricopa County, Arizona","164297","null","50791","null",
"1400000US04013108100","Census Tract 1081, Maricopa County, Arizona","107147","null","17939","null",
"1400000US04013108200","Census Tract 1082, Maricopa County, Arizona","64716","null","15407","null",
"1400000US04013108301","Census Tract 1083.01, Maricopa County, Arizona","84944","null","14122","null",
"1400000US04013108302","Census Tract 1083.02, Maricopa County, Arizona","50872","null","8525","null",
"1400000US04013108400","Census Tract 1084, Maricopa County, Arizona","59018","null","24870","null",
"1400000US04013108501","Census Tract 1085.01, Maricopa County, Arizona","74318","null","14131","null",
"1400000US04013108502","Census Tract 1085.02, Maricopa County, Arizona","63560","null","26653","null",
"1400000US04013108601","Census Tract 1086.01, Maricopa County, Arizona","29574","null","6680","null",
"1400000US04013108602","Census Tract 1086.02, Maricopa County, Arizona","44375","null","15123","null",
"1400000US04013108802","Census Tract 1088.02, Maricopa County, Arizona","49509","null","6779","null",
"1400000US04013108901","Census Tract 1089.01, Maricopa County, Arizona","53073","null","16779","null",
"1400000US04013108902","Census Tract 1089.02, Maricopa County, Arizona","41977","null","9946","null",
"1400000US04013109001","Census Tract 1090.01, Maricopa County, Arizona","15625","null","4224","null",
"1400000US04013109002","Census Tract 1090.02, Maricopa County, Arizona","48906","null","14136","null",
"1400000US04013109003","Census Tract 1090.03, Maricopa County, Arizona","25714","null","11839","null",
"1400000US04013109101","Census Tract 1091.01, Maricopa County, Arizona","63958","null","35505","null",
"1400000US04013109102","Census Tract 1091.02, Maricopa County, Arizona","35345","null","16176","null",
"1400000US04013109200","Census Tract 1092, Maricopa County, Arizona","26033","null","6900","null",
"1400000US04013109300","Census Tract 1093, Maricopa County, Arizona","66625","null","21957","null",
"1400000US04013109400","Census Tract 1094, Maricopa County, Arizona","37554","null","24630","null",
"1400000US04013109500","Census Tract 1095, Maricopa County, Arizona","50278","null","11088","null",
"1400000US04013109601","Census Tract 1096.01, Maricopa County, Arizona","58977","null","38169","null",
"1400000US04013109602","Census Tract 1096.02, Maricopa County, Arizona","31250","null","21089","null",
"1400000US04013109603","Census Tract 1096.03, Maricopa County, Arizona","35750","null","33900","null",
"1400000US04013109604","Census Tract 1096.04, Maricopa County, Arizona","37500","null","18968","null",
"1400000US04013109701","Census Tract 1097.01, Maricopa County, Arizona","32690","null","17758","null",
"1400000US04013109702","Census Tract 1097.02, Maricopa County, Arizona","40000","null","9136","null",
"1400000US04013109703","Census Tract 1097.03, Maricopa County, Arizona","34750","null","23133","null",
"1400000US04013109704","Census Tract 1097.04, Maricopa County, Arizona","50694","null","14110","null",
"1400000US04013109705","Census Tract 1097.05, Maricopa County, Arizona","38558","null","19455","null",
"1400000US04013109801","Census Tract 1098.01, Maricopa County, Arizona","39205","null","6841","null",
"1400000US04013109802","Census Tract 1098.02, Maricopa County, Arizona","58144","null","19554","null",
"1400000US04013109900","Census Tract 1099, Maricopa County, Arizona","34583","null","23590","null",
"1400000US04013110001","Census Tract 1100.01, Maricopa County, Arizona","35400","null","16866","null",
"1400000US04013110002","Census Tract 1100.02, Maricopa County, Arizona","36810","null","18350","null",
"1400000US04013110100","Census Tract 1101, Maricopa County, Arizona","31250","null","21965","null",
"1400000US04013110400","Census Tract 1104, Maricopa County, Arizona","52923","null","6273","null",
"1400000US04013110501","Census Tract 1105.01, Maricopa County, Arizona","44173","null","8719","null",
"1400000US04013110502","Census Tract 1105.02, Maricopa County, Arizona","51830","null","9149","null",
"1400000US04013110600","Census Tract 1106, Maricopa County, Arizona","67317","null","9272","null",
"1400000US04013110701","Census Tract 1107.01, Maricopa County, Arizona","40363","null","11989","null",
"1400000US04013110702","Census Tract 1107.02, Maricopa County, Arizona","76798","null","8850","null",
"1400000US04013110801","Census Tract 1108.01, Maricopa County, Arizona","52446","null","28057","null",
"1400000US04013110802","Census Tract 1108.02, Maricopa County, Arizona","62250","null","12216","null",
"1400000US04013110901","Census Tract 1109.01, Maricopa County, Arizona","27111","null","7069","null",
"1400000US04013110902","Census Tract 1109.02, Maricopa County, Arizona","48511","null","19407","null",
"1400000US04013111000","Census Tract 1110, Maricopa County, Arizona","105729","null","30401","null",
"1400000US04013111100","Census Tract 1111, Maricopa County, Arizona","104038","null","16273","null",
"1400000US04013111201","Census Tract 1112.01, Maricopa County, Arizona","39387","null","3168","null",
"1400000US04013111202","Census Tract 1112.02, Maricopa County, Arizona","44583","null","10965","null",
"1400000US04013111203","Census Tract 1112.03, Maricopa County, Arizona","41471","null","11290","null",
"1400000US04013111204","Census Tract 1112.04, Maricopa County, Arizona","43533","null","7905","null",
"1400000US04013111300","Census Tract 1113, Maricopa County, Arizona","50670","null","7630","null",
"1400000US04013111401","Census Tract 1114.01, Maricopa County, Arizona","60238","null","23283","null",
"1400000US04013111402","Census Tract 1114.02, Maricopa County, Arizona","41992","null","9127","null",
"1400000US04013111501","Census Tract 1115.01, Maricopa County, Arizona","23807","null","22010","null",
"1400000US04013111502","Census Tract 1115.02, Maricopa County, Arizona","40250","null","13234","null",
"1400000US04013111601","Census Tract 1116.01, Maricopa County, Arizona","43385","null","6591","null",
"1400000US04013111602","Census Tract 1116.02, Maricopa County, Arizona","41372","null","5326","null",
"1400000US04013111700","Census Tract 1117, Maricopa County, Arizona","64361","null","8540","null",
"1400000US04013111800","Census Tract 1118, Maricopa County, Arizona","78833","null","28325","null",
"1400000US04013111900","Census Tract 1119, Maricopa County, Arizona","86250","null","17806","null",
"1400000US04013112100","Census Tract 1121, Maricopa County, Arizona","41875","null","23063","null",
"1400000US04013112201","Census Tract 1122.01, Maricopa County, Arizona","46830","null","35414","null",
"1400000US04013112202","Census Tract 1122.02, Maricopa County, Arizona","40648","null","24004","null",
"1400000US04013112301","Census Tract 1123.01, Maricopa County, Arizona","52000","null","15152","null",
"1400000US04013112302","Census Tract 1123.02, Maricopa County, Arizona","30078","null","21886","null",
"1400000US04013112401","Census Tract 1124.01, Maricopa County, Arizona","87554","null","71288","null",
"1400000US04013112402","Census Tract 1124.02, Maricopa County, Arizona","65536","null","51948","null",
"1400000US04013112502","Census Tract 1125.02, Maricopa County, Arizona","43991","null","8392","null",
"1400000US04013112503","Census Tract 1125.03, Maricopa County, Arizona","35954","null","13770","null",
"1400000US04013112504","Census Tract 1125.04, Maricopa County, Arizona","38500","null","6470","null",
"1400000US04013112505","Census Tract 1125.05, Maricopa County, Arizona","34732","null","26015","null",
"1400000US04013112507","Census Tract 1125.07, Maricopa County, Arizona","37679","null","6935","null",
"1400000US04013112508","Census Tract 1125.08, Maricopa County, Arizona","28750","null","8128","null",
"1400000US04013112509","Census Tract 1125.09, Maricopa County, Arizona","52260","null","16729","null",
"1400000US04013112510","Census Tract 1125.10, Maricopa County, Arizona","67824","null","4665","null",
"1400000US04013112511","Census Tract 1125.11, Maricopa County, Arizona","83030","null","17532","null",
"1400000US04013112512","Census Tract 1125.12, Maricopa County, Arizona","24250","null","13445","null",
"1400000US04013112513","Census Tract 1125.13, Maricopa County, Arizona","62434","null","24052","null",
"1400000US04013112514","Census Tract 1125.14, Maricopa County, Arizona","69063","null","9792","null",
"1400000US04013112601","Census Tract 1126.01, Maricopa County, Arizona","8611","null","4385","null",
"1400000US04013112602","Census Tract 1126.02, Maricopa County, Arizona","31797","null","12895","null",
"1400000US04013112700","Census Tract 1127, Maricopa County, Arizona","-","-","**","**",
"1400000US04013112900","Census Tract 1129, Maricopa County, Arizona","34798","null","15761","null",
"1400000US04013113000","Census Tract 1130, Maricopa County, Arizona","51434","null","6336","null",
"1400000US04013113100","Census Tract 1131, Maricopa County, Arizona","19181","null","4861","null",
"1400000US04013113201","Census Tract 1132.01, Maricopa County, Arizona","37083","null","7551","null",
"1400000US04013113202","Census Tract 1132.02, Maricopa County, Arizona","34583","null","13254","null",
"1400000US04013113203","Census Tract 1132.03, Maricopa County, Arizona","29716","null","7365","null",
"1400000US04013113300","Census Tract 1133, Maricopa County, Arizona","27384","null","14351","null",
"1400000US04013113400","Census Tract 1134, Maricopa County, Arizona","-","-","**","**",
"1400000US04013113501","Census Tract 1135.01, Maricopa County, Arizona","34327","null","7187","null",
"1400000US04013113502","Census Tract 1135.02, Maricopa County, Arizona","48875","null","3331","null",
"1400000US04013113601","Census Tract 1136.01, Maricopa County, Arizona","57679","null","10079","null",
"1400000US04013113602","Census Tract 1136.02, Maricopa County, Arizona","28095","null","10602","null",
"1400000US04013113700","Census Tract 1137, Maricopa County, Arizona","57577","null","16249","null",
"1400000US04013113801","Census Tract 1138.01, Maricopa County, Arizona","53989","null","4628","null",
"1400000US04013113802","Census Tract 1138.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013113900","Census Tract 1139, Maricopa County, Arizona","30956","null","17624","null",
"1400000US04013114000","Census Tract 1140, Maricopa County, Arizona","39833","null","13591","null",
"1400000US04013114100","Census Tract 1141, Maricopa County, Arizona","51250","null","39423","null",
"1400000US04013114200","Census Tract 1142, Maricopa County, Arizona","-","-","**","**",
"1400000US04013114301","Census Tract 1143.01, Maricopa County, Arizona","29250","null","9954","null",
"1400000US04013114302","Census Tract 1143.02, Maricopa County, Arizona","25347","null","10049","null",
"1400000US04013114401","Census Tract 1144.01, Maricopa County, Arizona","24464","null","8445","null",
"1400000US04013114402","Census Tract 1144.02, Maricopa County, Arizona","21094","null","9017","null",
"1400000US04013114500","Census Tract 1145, Maricopa County, Arizona","27880","null","7436","null",
"1400000US04013114600","Census Tract 1146, Maricopa County, Arizona","70300","null","68918","null",
"1400000US04013114703","Census Tract 1147.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013114800","Census Tract 1148, Maricopa County, Arizona","-","-","**","**",
"1400000US04013114900","Census Tract 1149, Maricopa County, Arizona","-","-","**","**",
"1400000US04013115200","Census Tract 1152, Maricopa County, Arizona","30852","null","10354","null",
"1400000US04013115300","Census Tract 1153, Maricopa County, Arizona","-","-","**","**",
"1400000US04013115400","Census Tract 1154, Maricopa County, Arizona","43056","null","36612","null",
"1400000US04013115500","Census Tract 1155, Maricopa County, Arizona","26875","null","19827","null",
"1400000US04013115600","Census Tract 1156, Maricopa County, Arizona","53984","null","25330","null",
"1400000US04013115700","Census Tract 1157, Maricopa County, Arizona","62212","null","18335","null",
"1400000US04013115801","Census Tract 1158.01, Maricopa County, Arizona","22727","null","8487","null",
"1400000US04013115802","Census Tract 1158.02, Maricopa County, Arizona","34943","null","14893","null",
"1400000US04013115900","Census Tract 1159, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116000","Census Tract 1160, Maricopa County, Arizona","39150","null","33241","null",
"1400000US04013116100","Census Tract 1161, Maricopa County, Arizona","57875","null","19874","null",
"1400000US04013116202","Census Tract 1162.02, Maricopa County, Arizona","61667","null","12237","null",
"1400000US04013116203","Census Tract 1162.03, Maricopa County, Arizona","74583","null","18197","null",
"1400000US04013116204","Census Tract 1162.04, Maricopa County, Arizona","57361","null","23049","null",
"1400000US04013116205","Census Tract 1162.05, Maricopa County, Arizona","51625","null","19577","null",
"1400000US04013116300","Census Tract 1163, Maricopa County, Arizona","81250","null","16977","null",
"1400000US04013116400","Census Tract 1164, Maricopa County, Arizona","43750","null","13491","null",
"1400000US04013116500","Census Tract 1165, Maricopa County, Arizona","49079","null","6656","null",
"1400000US04013116602","Census Tract 1166.02, Maricopa County, Arizona","70000","null","25593","null",
"1400000US04013116603","Census Tract 1166.03, Maricopa County, Arizona","83015","null","7626","null",
"1400000US04013116604","Census Tract 1166.04, Maricopa County, Arizona","96250","null","27309","null",
"1400000US04013116605","Census Tract 1166.05, Maricopa County, Arizona","79946","null","8723","null",
"1400000US04013116606","Census Tract 1166.06, Maricopa County, Arizona","73309","null","13157","null",
"1400000US04013116607","Census Tract 1166.07, Maricopa County, Arizona","53250","null","23957","null",
"1400000US04013116608","Census Tract 1166.08, Maricopa County, Arizona","62386","null","32836","null",
"1400000US04013116609","Census Tract 1166.09, Maricopa County, Arizona","94861","null","16804","null",
"1400000US04013116610","Census Tract 1166.10, Maricopa County, Arizona","92206","null","15723","null",
"1400000US04013116611","Census Tract 1166.11, Maricopa County, Arizona","88393","null","17897","null",
"1400000US04013116612","Census Tract 1166.12, Maricopa County, Arizona","79545","null","16588","null",
"1400000US04013116613","Census Tract 1166.13, Maricopa County, Arizona","89226","null","5466","null",
"1400000US04013116702","Census Tract 1167.02, Maricopa County, Arizona","54464","null","21185","null",
"1400000US04013116703","Census Tract 1167.03, Maricopa County, Arizona","118125","null","34049","null",
"1400000US04013116704","Census Tract 1167.04, Maricopa County, Arizona","91923","null","34561","null",
"1400000US04013116707","Census Tract 1167.07, Maricopa County, Arizona","111292","null","19087","null",
"1400000US04013116708","Census Tract 1167.08, Maricopa County, Arizona","52908","null","5488","null",
"1400000US04013116709","Census Tract 1167.09, Maricopa County, Arizona","68261","null","5520","null",
"1400000US04013116710","Census Tract 1167.10, Maricopa County, Arizona","142569","null","21469","null",
"1400000US04013116711","Census Tract 1167.11, Maricopa County, Arizona","85774","null","17559","null",
"1400000US04013116712","Census Tract 1167.12, Maricopa County, Arizona","93214","null","12238","null",
"1400000US04013116713","Census Tract 1167.13, Maricopa County, Arizona","92697","null","25870","null",
"1400000US04013116714","Census Tract 1167.14, Maricopa County, Arizona","106010","null","21146","null",
"1400000US04013116715","Census Tract 1167.15, Maricopa County, Arizona","83500","null","12774","null",
"1400000US04013116717","Census Tract 1167.17, Maricopa County, Arizona","56829","null","3998","null",
"1400000US04013116718","Census Tract 1167.18, Maricopa County, Arizona","55455","null","13378","null",
"1400000US04013116719","Census Tract 1167.19, Maricopa County, Arizona","122619","null","15782","null",
"1400000US04013116720","Census Tract 1167.20, Maricopa County, Arizona","72083","null","11700","null",
"1400000US04013116721","Census Tract 1167.21, Maricopa County, Arizona","112273","null","12795","null",
"1400000US04013116725","Census Tract 1167.25, Maricopa County, Arizona","88750","null","38717","null",
"1400000US04013116727","Census Tract 1167.27, Maricopa County, Arizona","145625","null","20039","null",
"1400000US04013116728","Census Tract 1167.28, Maricopa County, Arizona","140375","null","23035","null",
"1400000US04013116729","Census Tract 1167.29, Maricopa County, Arizona","152125","null","17843","null",
"1400000US04013116730","Census Tract 1167.30, Maricopa County, Arizona","146563","null","10422","null",
"1400000US04013116731","Census Tract 1167.31, Maricopa County, Arizona","135500","null","25630","null",
"1400000US04013116732","Census Tract 1167.32, Maricopa County, Arizona","70809","null","41111","null",
"1400000US04013116733","Census Tract 1167.33, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116800","Census Tract 1168, Maricopa County, Arizona","43063","null","9857","null",
"1400000US04013116900","Census Tract 1169, Maricopa County, Arizona","22917","null","20236","null",
"1400000US04013117000","Census Tract 1170, Maricopa County, Arizona","28203","null","4979","null",
"1400000US04013117100","Census Tract 1171, Maricopa County, Arizona","58162","null","8673","null",
"1400000US04013117200","Census Tract 1172, Maricopa County, Arizona","-","-","**","**",
"1400000US04013117300","Census Tract 1173, Maricopa County, Arizona","28750","null","21341","null",
"1400000US04013216806","Census Tract 2168.06, Maricopa County, Arizona","77083","null","14786","null",
"1400000US04013216807","Census Tract 2168.07, Maricopa County, Arizona","105933","null","21142","null",
"1400000US04013216809","Census Tract 2168.09, Maricopa County, Arizona","152619","null","20975","null",
"1400000US04013216810","Census Tract 2168.10, Maricopa County, Arizona","45102","null","2944","null",
"1400000US04013216813","Census Tract 2168.13, Maricopa County, Arizona","110338","null","16580","null",
"1400000US04013216816","Census Tract 2168.16, Maricopa County, Arizona","120205","null","15297","null",
"1400000US04013216818","Census Tract 2168.18, Maricopa County, Arizona","67754","null","10213","null",
"1400000US04013216819","Census Tract 2168.19, Maricopa County, Arizona","87245","null","11930","null",
"1400000US04013216820","Census Tract 2168.20, Maricopa County, Arizona","81250","null","13670","null",
"1400000US04013216821","Census Tract 2168.21, Maricopa County, Arizona","104265","null","12269","null",
"1400000US04013216822","Census Tract 2168.22, Maricopa County, Arizona","116953","null","15104","null",
"1400000US04013216826","Census Tract 2168.26, Maricopa County, Arizona","54640","null","8542","null",
"1400000US04013216829","Census Tract 2168.29, Maricopa County, Arizona","122679","null","23605","null",
"1400000US04013216830","Census Tract 2168.30, Maricopa County, Arizona","58964","null","10483","null",
"1400000US04013216831","Census Tract 2168.31, Maricopa County, Arizona","119750","null","22675","null",
"1400000US04013216832","Census Tract 2168.32, Maricopa County, Arizona","75625","null","14392","null",
"1400000US04013216833","Census Tract 2168.33, Maricopa County, Arizona","94250","null","21271","null",
"1400000US04013216834","Census Tract 2168.34, Maricopa County, Arizona","100556","null","61769","null",
"1400000US04013216835","Census Tract 2168.35, Maricopa County, Arizona","81106","null","10198","null",
"1400000US04013216836","Census Tract 2168.36, Maricopa County, Arizona","114080","null","26795","null",
"1400000US04013216837","Census Tract 2168.37, Maricopa County, Arizona","65580","null","7953","null",
"1400000US04013216838","Census Tract 2168.38, Maricopa County, Arizona","96528","null","23134","null",
"1400000US04013216839","Census Tract 2168.39, Maricopa County, Arizona","122614","null","18635","null",
"1400000US04013216840","Census Tract 2168.40, Maricopa County, Arizona","128060","null","17337","null",
"1400000US04013216841","Census Tract 2168.41, Maricopa County, Arizona","126004","null","6829","null",
"1400000US04013216842","Census Tract 2168.42, Maricopa County, Arizona","163229","null","33393","null",
"1400000US04013216843","Census Tract 2168.43, Maricopa County, Arizona","116250","null","24344","null",
"1400000US04013216844","Census Tract 2168.44, Maricopa County, Arizona","83066","null","11586","null",
"1400000US04013216845","Census Tract 2168.45, Maricopa County, Arizona","71932","null","17067","null",
"1400000US04013216846","Census Tract 2168.46, Maricopa County, Arizona","111983","null","19199","null",
"1400000US04013216847","Census Tract 2168.47, Maricopa County, Arizona","147882","null","20984","null",
