"GEO_ID","NAME","B19013H_001E","B19013H_001M","B19013H_001MA","B19013H_001EA",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2016 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2016 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2016 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2016 inflation-adjusted dollars)",
"1400000US04013103219","Census Tract 1032.19, Maricopa County, Arizona","74531","12490","null","null",
"1400000US04013103220","Census Tract 1032.20, Maricopa County, Arizona","65781","17164","null","null",
"1400000US04013103302","Census Tract 1033.02, Maricopa County, Arizona","53558","8617","null","null",
"1400000US04013103303","Census Tract 1033.03, Maricopa County, Arizona","44519","7226","null","null",
"1400000US04013103304","Census Tract 1033.04, Maricopa County, Arizona","31708","5388","null","null",
"1400000US04013103305","Census Tract 1033.05, Maricopa County, Arizona","28571","6844","null","null",
"1400000US04013103306","Census Tract 1033.06, Maricopa County, Arizona","25977","4780","null","null",
"1400000US04013103400","Census Tract 1034, Maricopa County, Arizona","52973","6677","null","null",
"1400000US04013103501","Census Tract 1035.01, Maricopa County, Arizona","76184","14865","null","null",
"1400000US04013103502","Census Tract 1035.02, Maricopa County, Arizona","59549","9025","null","null",
"1400000US04013103604","Census Tract 1036.04, Maricopa County, Arizona","41414","3629","null","null",
"1400000US04013103605","Census Tract 1036.05, Maricopa County, Arizona","109346","6123","null","null",
"1400000US04013103606","Census Tract 1036.06, Maricopa County, Arizona","58850","7797","null","null",
"1400000US04013103607","Census Tract 1036.07, Maricopa County, Arizona","86033","13961","null","null",
"1400000US04013103608","Census Tract 1036.08, Maricopa County, Arizona","58558","13909","null","null",
"1400000US04013103609","Census Tract 1036.09, Maricopa County, Arizona","32376","5217","null","null",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","96039","11228","null","null",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","53993","9643","null","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","60250","12004","null","null",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","26750","4523","null","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","40573","12269","null","null",
"1400000US04013103702","Census Tract 1037.02, Maricopa County, Arizona","50824","6361","null","null",
"1400000US04013103900","Census Tract 1039, Maricopa County, Arizona","45729","9905","null","null",
"1400000US04013104000","Census Tract 1040, Maricopa County, Arizona","36887","7794","null","null",
"1400000US04013104100","Census Tract 1041, Maricopa County, Arizona","42339","13964","null","null",
"1400000US04013104202","Census Tract 1042.02, Maricopa County, Arizona","50817","7214","null","null",
"1400000US04013104203","Census Tract 1042.03, Maricopa County, Arizona","58502","2758","null","null",
"1400000US04013104204","Census Tract 1042.04, Maricopa County, Arizona","70096","18212","null","null",
"1400000US04013104205","Census Tract 1042.05, Maricopa County, Arizona","40115","9719","null","null",
"1400000US04013104206","Census Tract 1042.06, Maricopa County, Arizona","51332","6032","null","null",
"1400000US04013104207","Census Tract 1042.07, Maricopa County, Arizona","58875","12374","null","null",
"1400000US04013104212","Census Tract 1042.12, Maricopa County, Arizona","64944","10834","null","null",
"1400000US04013104214","Census Tract 1042.14, Maricopa County, Arizona","84122","5188","null","null",
"1400000US04013104215","Census Tract 1042.15, Maricopa County, Arizona","43533","11587","null","null",
"1400000US04013104216","Census Tract 1042.16, Maricopa County, Arizona","61353","6084","null","null",
"1400000US04013104217","Census Tract 1042.17, Maricopa County, Arizona","54888","7557","null","null",
"1400000US04013104218","Census Tract 1042.18, Maricopa County, Arizona","51250","13606","null","null",
"1400000US04013104219","Census Tract 1042.19, Maricopa County, Arizona","61351","8278","null","null",
"1400000US04013104221","Census Tract 1042.21, Maricopa County, Arizona","62105","11137","null","null",
"1400000US04013104222","Census Tract 1042.22, Maricopa County, Arizona","61000","11759","null","null",
"1400000US04013104223","Census Tract 1042.23, Maricopa County, Arizona","95357","14142","null","null",
"1400000US04013104224","Census Tract 1042.24, Maricopa County, Arizona","36700","11325","null","null",
"1400000US04013104225","Census Tract 1042.25, Maricopa County, Arizona","58393","10398","null","null",
"1400000US04013104226","Census Tract 1042.26, Maricopa County, Arizona","56250","6939","null","null",
"1400000US04013104227","Census Tract 1042.27, Maricopa County, Arizona","51151","9209","null","null",
"1400000US04013104301","Census Tract 1043.01, Maricopa County, Arizona","58658","5806","null","null",
"1400000US04013104302","Census Tract 1043.02, Maricopa County, Arizona","30823","8189","null","null",
"1400000US04013104401","Census Tract 1044.01, Maricopa County, Arizona","35357","3069","null","null",
"1400000US04013104402","Census Tract 1044.02, Maricopa County, Arizona","35000","8306","null","null",
"1400000US04013104501","Census Tract 1045.01, Maricopa County, Arizona","23723","4088","null","null",
"1400000US04013104502","Census Tract 1045.02, Maricopa County, Arizona","22003","2952","null","null",
"1400000US04013104600","Census Tract 1046, Maricopa County, Arizona","41667","5520","null","null",
"1400000US04013104701","Census Tract 1047.01, Maricopa County, Arizona","39435","7013","null","null",
"1400000US04013104702","Census Tract 1047.02, Maricopa County, Arizona","28964","7130","null","null",
"1400000US04013104801","Census Tract 1048.01, Maricopa County, Arizona","106250","16256","null","null",
"1400000US04013104802","Census Tract 1048.02, Maricopa County, Arizona","76750","15879","null","null",
"1400000US04013104900","Census Tract 1049, Maricopa County, Arizona","66369","9039","null","null",
"1400000US04013105002","Census Tract 1050.02, Maricopa County, Arizona","155982","40230","null","null",
"1400000US04013105003","Census Tract 1050.03, Maricopa County, Arizona","180167","52492","null","null",
"1400000US04013105004","Census Tract 1050.04, Maricopa County, Arizona","157500","44084","null","null",
"1400000US04013105101","Census Tract 1051.01, Maricopa County, Arizona","115000","12693","null","null",
"1400000US04013105102","Census Tract 1051.02, Maricopa County, Arizona","87296","15565","null","null",
"1400000US04013105103","Census Tract 1051.03, Maricopa County, Arizona","151625","42937","null","null",
"1400000US04013105200","Census Tract 1052, Maricopa County, Arizona","56842","8041","null","null",
"1400000US04013105300","Census Tract 1053, Maricopa County, Arizona","58211","7664","null","null",
"1400000US04013105400","Census Tract 1054, Maricopa County, Arizona","97564","8922","null","null",
"1400000US04013105501","Census Tract 1055.01, Maricopa County, Arizona","28250","8108","null","null",
"1400000US04013105502","Census Tract 1055.02, Maricopa County, Arizona","25125","6075","null","null",
"1400000US04013105503","Census Tract 1055.03, Maricopa County, Arizona","25208","9954","null","null",
"1400000US04013105601","Census Tract 1056.01, Maricopa County, Arizona","46354","7549","null","null",
"1400000US04013105602","Census Tract 1056.02, Maricopa County, Arizona","33800","5700","null","null",
"1400000US04013105701","Census Tract 1057.01, Maricopa County, Arizona","46842","7982","null","null",
"1400000US04013105702","Census Tract 1057.02, Maricopa County, Arizona","39583","12420","null","null",
"1400000US04013105800","Census Tract 1058, Maricopa County, Arizona","57869","8527","null","null",
"1400000US04013105900","Census Tract 1059, Maricopa County, Arizona","29861","9547","null","null",
"1400000US04013106001","Census Tract 1060.01, Maricopa County, Arizona","35707","12521","null","null",
"1400000US04013106002","Census Tract 1060.02, Maricopa County, Arizona","30000","5714","null","null",
"1400000US04013106003","Census Tract 1060.03, Maricopa County, Arizona","37889","5579","null","null",
"1400000US04013106100","Census Tract 1061, Maricopa County, Arizona","58125","8811","null","null",
"1400000US04013106200","Census Tract 1062, Maricopa County, Arizona","133015","21258","null","null",
"1400000US04013106300","Census Tract 1063, Maricopa County, Arizona","60434","9369","null","null",
"1400000US04013106400","Census Tract 1064, Maricopa County, Arizona","55729","16077","null","null",
"1400000US04013106501","Census Tract 1065.01, Maricopa County, Arizona","56790","9529","null","null",
"1400000US04013106502","Census Tract 1065.02, Maricopa County, Arizona","45675","7026","null","null",
"1400000US04013106600","Census Tract 1066, Maricopa County, Arizona","105086","23507","null","null",
"1400000US04013106701","Census Tract 1067.01, Maricopa County, Arizona","32898","18019","null","null",
"1400000US04013106702","Census Tract 1067.02, Maricopa County, Arizona","52237","4703","null","null",
"1400000US04013106703","Census Tract 1067.03, Maricopa County, Arizona","66641","11663","null","null",
"1400000US04013106801","Census Tract 1068.01, Maricopa County, Arizona","22150","3711","null","null",
"1400000US04013106802","Census Tract 1068.02, Maricopa County, Arizona","33616","10597","null","null",
"1400000US04013106900","Census Tract 1069, Maricopa County, Arizona","43363","10867","null","null",
"1400000US04013107000","Census Tract 1070, Maricopa County, Arizona","45743","9761","null","null",
"1400000US04013107101","Census Tract 1071.01, Maricopa County, Arizona","24893","18999","null","null",
"1400000US04013107102","Census Tract 1071.02, Maricopa County, Arizona","31953","15354","null","null",
"1400000US04013107201","Census Tract 1072.01, Maricopa County, Arizona","22452","3671","null","null",
"1400000US04013107202","Census Tract 1072.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013107300","Census Tract 1073, Maricopa County, Arizona","29000","22347","null","null",
"1400000US04013107400","Census Tract 1074, Maricopa County, Arizona","31750","7361","null","null",
"1400000US04013107500","Census Tract 1075, Maricopa County, Arizona","80613","11408","null","null",
"1400000US04013107601","Census Tract 1076.01, Maricopa County, Arizona","38164","8014","null","null",
"1400000US04013107602","Census Tract 1076.02, Maricopa County, Arizona","54101","6102","null","null",
"1400000US04013107700","Census Tract 1077, Maricopa County, Arizona","54276","10849","null","null",
"1400000US04013107800","Census Tract 1078, Maricopa County, Arizona","101094","19830","null","null",
"1400000US04013107900","Census Tract 1079, Maricopa County, Arizona","86827","41124","null","null",
"1400000US04013108000","Census Tract 1080, Maricopa County, Arizona","185000","26982","null","null",
"1400000US04013108100","Census Tract 1081, Maricopa County, Arizona","97750","16072","null","null",
"1400000US04013108200","Census Tract 1082, Maricopa County, Arizona","64250","12654","null","null",
"1400000US04013108301","Census Tract 1083.01, Maricopa County, Arizona","90487","14833","null","null",
"1400000US04013108302","Census Tract 1083.02, Maricopa County, Arizona","45026","5208","null","null",
"1400000US04013108400","Census Tract 1084, Maricopa County, Arizona","54286","17513","null","null",
"1400000US04013108501","Census Tract 1085.01, Maricopa County, Arizona","62500","22016","null","null",
"1400000US04013108502","Census Tract 1085.02, Maricopa County, Arizona","46449","7306","null","null",
"1400000US04013108601","Census Tract 1086.01, Maricopa County, Arizona","30428","6398","null","null",
"1400000US04013108602","Census Tract 1086.02, Maricopa County, Arizona","42720","7954","null","null",
"1400000US04013108802","Census Tract 1088.02, Maricopa County, Arizona","57000","10165","null","null",
"1400000US04013108901","Census Tract 1089.01, Maricopa County, Arizona","44107","17351","null","null",
"1400000US04013108902","Census Tract 1089.02, Maricopa County, Arizona","37373","10330","null","null",
"1400000US04013109001","Census Tract 1090.01, Maricopa County, Arizona","15469","5044","null","null",
"1400000US04013109002","Census Tract 1090.02, Maricopa County, Arizona","35370","12867","null","null",
"1400000US04013109003","Census Tract 1090.03, Maricopa County, Arizona","17422","8967","null","null",
"1400000US04013109101","Census Tract 1091.01, Maricopa County, Arizona","48333","26320","null","null",
"1400000US04013109102","Census Tract 1091.02, Maricopa County, Arizona","33490","7502","null","null",
"1400000US04013109200","Census Tract 1092, Maricopa County, Arizona","22237","9724","null","null",
"1400000US04013109300","Census Tract 1093, Maricopa County, Arizona","72926","18724","null","null",
"1400000US04013109400","Census Tract 1094, Maricopa County, Arizona","25100","18816","null","null",
"1400000US04013109500","Census Tract 1095, Maricopa County, Arizona","48075","15608","null","null",
"1400000US04013109601","Census Tract 1096.01, Maricopa County, Arizona","47991","6812","null","null",
"1400000US04013109602","Census Tract 1096.02, Maricopa County, Arizona","52115","6404","null","null",
"1400000US04013109603","Census Tract 1096.03, Maricopa County, Arizona","33454","13855","null","null",
"1400000US04013109604","Census Tract 1096.04, Maricopa County, Arizona","37500","10250","null","null",
"1400000US04013109701","Census Tract 1097.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013109702","Census Tract 1097.02, Maricopa County, Arizona","35972","5987","null","null",
"1400000US04013109703","Census Tract 1097.03, Maricopa County, Arizona","45833","25603","null","null",
"1400000US04013109704","Census Tract 1097.04, Maricopa County, Arizona","36563","17677","null","null",
"1400000US04013109705","Census Tract 1097.05, Maricopa County, Arizona","45234","16698","null","null",
"1400000US04013109801","Census Tract 1098.01, Maricopa County, Arizona","33750","4918","null","null",
"1400000US04013109802","Census Tract 1098.02, Maricopa County, Arizona","53813","19462","null","null",
"1400000US04013109900","Census Tract 1099, Maricopa County, Arizona","44708","12224","null","null",
"1400000US04013110001","Census Tract 1100.01, Maricopa County, Arizona","27292","19081","null","null",
"1400000US04013110002","Census Tract 1100.02, Maricopa County, Arizona","31372","2496","null","null",
"1400000US04013110100","Census Tract 1101, Maricopa County, Arizona","-","**","**","-",
"1400000US04013110400","Census Tract 1104, Maricopa County, Arizona","45280","8290","null","null",
"1400000US04013110501","Census Tract 1105.01, Maricopa County, Arizona","40246","4130","null","null",
"1400000US04013110502","Census Tract 1105.02, Maricopa County, Arizona","43684","7489","null","null",
"1400000US04013110600","Census Tract 1106, Maricopa County, Arizona","53708","8355","null","null",
"1400000US04013110701","Census Tract 1107.01, Maricopa County, Arizona","38693","12912","null","null",
"1400000US04013110702","Census Tract 1107.02, Maricopa County, Arizona","70375","20264","null","null",
"1400000US04013110801","Census Tract 1108.01, Maricopa County, Arizona","40820","10758","null","null",
"1400000US04013110802","Census Tract 1108.02, Maricopa County, Arizona","60688","8524","null","null",
"1400000US04013110901","Census Tract 1109.01, Maricopa County, Arizona","29712","6343","null","null",
"1400000US04013110902","Census Tract 1109.02, Maricopa County, Arizona","42396","10678","null","null",
"1400000US04013111000","Census Tract 1110, Maricopa County, Arizona","79205","15626","null","null",
"1400000US04013111100","Census Tract 1111, Maricopa County, Arizona","79079","12475","null","null",
"1400000US04013111201","Census Tract 1112.01, Maricopa County, Arizona","37198","5616","null","null",
"1400000US04013111202","Census Tract 1112.02, Maricopa County, Arizona","43690","4126","null","null",
"1400000US04013111203","Census Tract 1112.03, Maricopa County, Arizona","32667","6848","null","null",
"1400000US04013111204","Census Tract 1112.04, Maricopa County, Arizona","43083","7817","null","null",
"1400000US04013111300","Census Tract 1113, Maricopa County, Arizona","52482","11849","null","null",
"1400000US04013111401","Census Tract 1114.01, Maricopa County, Arizona","32898","10528","null","null",
"1400000US04013111402","Census Tract 1114.02, Maricopa County, Arizona","38536","4633","null","null",
"1400000US04013111501","Census Tract 1115.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013111502","Census Tract 1115.02, Maricopa County, Arizona","35962","7791","null","null",
"1400000US04013111601","Census Tract 1116.01, Maricopa County, Arizona","42832","11979","null","null",
"1400000US04013111602","Census Tract 1116.02, Maricopa County, Arizona","33971","11488","null","null",
"1400000US04013111700","Census Tract 1117, Maricopa County, Arizona","60057","8718","null","null",
"1400000US04013111800","Census Tract 1118, Maricopa County, Arizona","103367","7831","null","null",
"1400000US04013111900","Census Tract 1119, Maricopa County, Arizona","85388","13949","null","null",
"1400000US04013112100","Census Tract 1121, Maricopa County, Arizona","49844","10526","null","null",
"1400000US04013112201","Census Tract 1122.01, Maricopa County, Arizona","45957","17176","null","null",
"1400000US04013112202","Census Tract 1122.02, Maricopa County, Arizona","32917","16381","null","null",
"1400000US04013112301","Census Tract 1123.01, Maricopa County, Arizona","32431","11574","null","null",
"1400000US04013112302","Census Tract 1123.02, Maricopa County, Arizona","14741","12980","null","null",
"1400000US04013112401","Census Tract 1124.01, Maricopa County, Arizona","62734","61175","null","null",
"1400000US04013112402","Census Tract 1124.02, Maricopa County, Arizona","44375","39579","null","null",
"1400000US04013112502","Census Tract 1125.02, Maricopa County, Arizona","42656","4009","null","null",
"1400000US04013112503","Census Tract 1125.03, Maricopa County, Arizona","31908","5169","null","null",
"1400000US04013112504","Census Tract 1125.04, Maricopa County, Arizona","39688","19203","null","null",
"1400000US04013112505","Census Tract 1125.05, Maricopa County, Arizona","36161","22006","null","null",
"1400000US04013112507","Census Tract 1125.07, Maricopa County, Arizona","24333","17116","null","null",
"1400000US04013112508","Census Tract 1125.08, Maricopa County, Arizona","34125","20557","null","null",
"1400000US04013112509","Census Tract 1125.09, Maricopa County, Arizona","47790","11765","null","null",
"1400000US04013112510","Census Tract 1125.10, Maricopa County, Arizona","54946","21071","null","null",
"1400000US04013112511","Census Tract 1125.11, Maricopa County, Arizona","69516","22895","null","null",
"1400000US04013112512","Census Tract 1125.12, Maricopa County, Arizona","26750","6919","null","null",
"1400000US04013112513","Census Tract 1125.13, Maricopa County, Arizona","50000","13064","null","null",
"1400000US04013112514","Census Tract 1125.14, Maricopa County, Arizona","75500","10119","null","null",
"1400000US04013112601","Census Tract 1126.01, Maricopa County, Arizona","13750","8200","null","null",
"1400000US04013112602","Census Tract 1126.02, Maricopa County, Arizona","25729","22090","null","null",
"1400000US04013112700","Census Tract 1127, Maricopa County, Arizona","18750","17759","null","null",
"1400000US04013112900","Census Tract 1129, Maricopa County, Arizona","31053","5885","null","null",
"1400000US04013113000","Census Tract 1130, Maricopa County, Arizona","48026","6477","null","null",
"1400000US04013113100","Census Tract 1131, Maricopa County, Arizona","18370","6436","null","null",
"1400000US04013113201","Census Tract 1132.01, Maricopa County, Arizona","21848","17235","null","null",
"1400000US04013113202","Census Tract 1132.02, Maricopa County, Arizona","34044","18795","null","null",
"1400000US04013113203","Census Tract 1132.03, Maricopa County, Arizona","33319","5560","null","null",
"1400000US04013113300","Census Tract 1133, Maricopa County, Arizona","14226","6006","null","null",
"1400000US04013113400","Census Tract 1134, Maricopa County, Arizona","-","**","**","-",
"1400000US04013113501","Census Tract 1135.01, Maricopa County, Arizona","30417","16397","null","null",
"1400000US04013113502","Census Tract 1135.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013113601","Census Tract 1136.01, Maricopa County, Arizona","56689","4898","null","null",
"1400000US04013113602","Census Tract 1136.02, Maricopa County, Arizona","19800","8194","null","null",
"1400000US04013113700","Census Tract 1137, Maricopa County, Arizona","44289","10060","null","null",
"1400000US04013113801","Census Tract 1138.01, Maricopa County, Arizona","41179","5344","null","null",
"1400000US04013113802","Census Tract 1138.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013113900","Census Tract 1139, Maricopa County, Arizona","29722","5500","null","null",
"1400000US04013114000","Census Tract 1140, Maricopa County, Arizona","38688","5252","null","null",
"1400000US04013114100","Census Tract 1141, Maricopa County, Arizona","71458","28956","null","null",
"1400000US04013114200","Census Tract 1142, Maricopa County, Arizona","-","**","**","-",
"1400000US04013114301","Census Tract 1143.01, Maricopa County, Arizona","24844","12127","null","null",
"1400000US04013114302","Census Tract 1143.02, Maricopa County, Arizona","15060","2661","null","null",
"1400000US04013114401","Census Tract 1144.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013114402","Census Tract 1144.02, Maricopa County, Arizona","17917","11063","null","null",
"1400000US04013114500","Census Tract 1145, Maricopa County, Arizona","-","**","**","-",
"1400000US04013114600","Census Tract 1146, Maricopa County, Arizona","14167","7365","null","null",
"1400000US04013114703","Census Tract 1147.03, Maricopa County, Arizona","20313","16485","null","null",
"1400000US04013114800","Census Tract 1148, Maricopa County, Arizona","27000","22588","null","null",
"1400000US04013114900","Census Tract 1149, Maricopa County, Arizona","-","**","**","-",
"1400000US04013115200","Census Tract 1152, Maricopa County, Arizona","25625","12427","null","null",
"1400000US04013115300","Census Tract 1153, Maricopa County, Arizona","-","**","**","-",
"1400000US04013115400","Census Tract 1154, Maricopa County, Arizona","45000","10007","null","null",
"1400000US04013115500","Census Tract 1155, Maricopa County, Arizona","38750","14156","null","null",
"1400000US04013115600","Census Tract 1156, Maricopa County, Arizona","82500","29157","null","null",
"1400000US04013115700","Census Tract 1157, Maricopa County, Arizona","49167","27515","null","null",
"1400000US04013115801","Census Tract 1158.01, Maricopa County, Arizona","17794","4416","null","null",
"1400000US04013115802","Census Tract 1158.02, Maricopa County, Arizona","28750","12677","null","null",
"1400000US04013115900","Census Tract 1159, Maricopa County, Arizona","51071","50342","null","null",
"1400000US04013116000","Census Tract 1160, Maricopa County, Arizona","68281","34530","null","null",
"1400000US04013116100","Census Tract 1161, Maricopa County, Arizona","45556","29357","null","null",
"1400000US04013116202","Census Tract 1162.02, Maricopa County, Arizona","43548","13299","null","null",
"1400000US04013116203","Census Tract 1162.03, Maricopa County, Arizona","70430","18031","null","null",
"1400000US04013116204","Census Tract 1162.04, Maricopa County, Arizona","58472","14273","null","null",
"1400000US04013116205","Census Tract 1162.05, Maricopa County, Arizona","46292","14863","null","null",
"1400000US04013116300","Census Tract 1163, Maricopa County, Arizona","72650","28518","null","null",
"1400000US04013116400","Census Tract 1164, Maricopa County, Arizona","40795","9295","null","null",
"1400000US04013116500","Census Tract 1165, Maricopa County, Arizona","36719","14745","null","null",
"1400000US04013116602","Census Tract 1166.02, Maricopa County, Arizona","85625","24310","null","null",
"1400000US04013116603","Census Tract 1166.03, Maricopa County, Arizona","86042","15174","null","null",
"1400000US04013116604","Census Tract 1166.04, Maricopa County, Arizona","81127","7147","null","null",
"1400000US04013116605","Census Tract 1166.05, Maricopa County, Arizona","64139","12237","null","null",
"1400000US04013116606","Census Tract 1166.06, Maricopa County, Arizona","68026","13701","null","null",
"1400000US04013116607","Census Tract 1166.07, Maricopa County, Arizona","59821","6558","null","null",
"1400000US04013116608","Census Tract 1166.08, Maricopa County, Arizona","63750","14512","null","null",
"1400000US04013116609","Census Tract 1166.09, Maricopa County, Arizona","96667","9134","null","null",
"1400000US04013116610","Census Tract 1166.10, Maricopa County, Arizona","82981","17026","null","null",
"1400000US04013116611","Census Tract 1166.11, Maricopa County, Arizona","106339","16396","null","null",
"1400000US04013116612","Census Tract 1166.12, Maricopa County, Arizona","71333","18391","null","null",
"1400000US04013116613","Census Tract 1166.13, Maricopa County, Arizona","85540","7595","null","null",
"1400000US04013116702","Census Tract 1167.02, Maricopa County, Arizona","57284","31852","null","null",
"1400000US04013116703","Census Tract 1167.03, Maricopa County, Arizona","89632","31034","null","null",
"1400000US04013116704","Census Tract 1167.04, Maricopa County, Arizona","67097","14083","null","null",
"1400000US04013116707","Census Tract 1167.07, Maricopa County, Arizona","93423","8793","null","null",
"1400000US04013116708","Census Tract 1167.08, Maricopa County, Arizona","50355","4462","null","null",
"1400000US04013116709","Census Tract 1167.09, Maricopa County, Arizona","60707","5468","null","null",
"1400000US04013116710","Census Tract 1167.10, Maricopa County, Arizona","136053","14666","null","null",
"1400000US04013116711","Census Tract 1167.11, Maricopa County, Arizona","84459","12102","null","null",
"1400000US04013116712","Census Tract 1167.12, Maricopa County, Arizona","79950","22672","null","null",
"1400000US04013116713","Census Tract 1167.13, Maricopa County, Arizona","84081","23234","null","null",
"1400000US04013116714","Census Tract 1167.14, Maricopa County, Arizona","104412","12271","null","null",
"1400000US04013116715","Census Tract 1167.15, Maricopa County, Arizona","75938","5637","null","null",
"1400000US04013116717","Census Tract 1167.17, Maricopa County, Arizona","53133","4294","null","null",
"1400000US04013116718","Census Tract 1167.18, Maricopa County, Arizona","56960","10089","null","null",
"1400000US04013116719","Census Tract 1167.19, Maricopa County, Arizona","113028","15275","null","null",
"1400000US04013116720","Census Tract 1167.20, Maricopa County, Arizona","71055","11199","null","null",
"1400000US04013116721","Census Tract 1167.21, Maricopa County, Arizona","99821","17163","null","null",
"1400000US04013116725","Census Tract 1167.25, Maricopa County, Arizona","95769","33930","null","null",
"1400000US04013116727","Census Tract 1167.27, Maricopa County, Arizona","119821","18131","null","null",
"1400000US04013116728","Census Tract 1167.28, Maricopa County, Arizona","149263","28273","null","null",
"1400000US04013116729","Census Tract 1167.29, Maricopa County, Arizona","136927","21230","null","null",
"1400000US04013116730","Census Tract 1167.30, Maricopa County, Arizona","136250","40300","null","null",
"1400000US04013116731","Census Tract 1167.31, Maricopa County, Arizona","105000","26988","null","null",
"1400000US04013116732","Census Tract 1167.32, Maricopa County, Arizona","78125","26303","null","null",
"1400000US04013116733","Census Tract 1167.33, Maricopa County, Arizona","89554","38014","null","null",
"1400000US04013116800","Census Tract 1168, Maricopa County, Arizona","40841","4030","null","null",
"1400000US04013116900","Census Tract 1169, Maricopa County, Arizona","16635","6750","null","null",
"1400000US04013117000","Census Tract 1170, Maricopa County, Arizona","26972","7103","null","null",
"1400000US04013117100","Census Tract 1171, Maricopa County, Arizona","61455","11203","null","null",
"1400000US04013117200","Census Tract 1172, Maricopa County, Arizona","-","**","**","-",
"1400000US04013117300","Census Tract 1173, Maricopa County, Arizona","14306","10999","null","null",
"1400000US04013216806","Census Tract 2168.06, Maricopa County, Arizona","67375","10365","null","null",
"1400000US04013216807","Census Tract 2168.07, Maricopa County, Arizona","92112","17854","null","null",
"1400000US04013216809","Census Tract 2168.09, Maricopa County, Arizona","132417","24202","null","null",
"1400000US04013216810","Census Tract 2168.10, Maricopa County, Arizona","44881","3816","null","null",
"1400000US04013216813","Census Tract 2168.13, Maricopa County, Arizona","102407","21981","null","null",
"1400000US04013216816","Census Tract 2168.16, Maricopa County, Arizona","106313","13288","null","null",
"1400000US04013216818","Census Tract 2168.18, Maricopa County, Arizona","49127","8457","null","null",
"1400000US04013216819","Census Tract 2168.19, Maricopa County, Arizona","87022","15139","null","null",
"1400000US04013216820","Census Tract 2168.20, Maricopa County, Arizona","74803","3295","null","null",
"1400000US04013216821","Census Tract 2168.21, Maricopa County, Arizona","105547","22332","null","null",
"1400000US04013216822","Census Tract 2168.22, Maricopa County, Arizona","108073","20332","null","null",
"1400000US04013216826","Census Tract 2168.26, Maricopa County, Arizona","46250","7702","null","null",
"1400000US04013216829","Census Tract 2168.29, Maricopa County, Arizona","133716","7917","null","null",
"1400000US04013216830","Census Tract 2168.30, Maricopa County, Arizona","47845","10393","null","null",
"1400000US04013216831","Census Tract 2168.31, Maricopa County, Arizona","118854","13536","null","null",
"1400000US04013216832","Census Tract 2168.32, Maricopa County, Arizona","67763","16425","null","null",
"1400000US04013216833","Census Tract 2168.33, Maricopa County, Arizona","67210","10008","null","null",
"1400000US04013216834","Census Tract 2168.34, Maricopa County, Arizona","103250","32732","null","null",
"1400000US04013216835","Census Tract 2168.35, Maricopa County, Arizona","79435","16735","null","null",
"1400000US04013216836","Census Tract 2168.36, Maricopa County, Arizona","92390","13414","null","null",
"1400000US04013216837","Census Tract 2168.37, Maricopa County, Arizona","60701","7060","null","null",
"1400000US04013216838","Census Tract 2168.38, Maricopa County, Arizona","92594","10104","null","null",
"1400000US04013216839","Census Tract 2168.39, Maricopa County, Arizona","122899","16673","null","null",
"1400000US04013216840","Census Tract 2168.40, Maricopa County, Arizona","119228","22342","null","null",
"1400000US04013216841","Census Tract 2168.41, Maricopa County, Arizona","118847","15455","null","null",
"1400000US04013216842","Census Tract 2168.42, Maricopa County, Arizona","130208","22607","null","null",
"1400000US04013216843","Census Tract 2168.43, Maricopa County, Arizona","123125","24173","null","null",
"1400000US04013216844","Census Tract 2168.44, Maricopa County, Arizona","71250","6679","null","null",
"1400000US04013216845","Census Tract 2168.45, Maricopa County, Arizona","52265","7518","null","null",
"1400000US04013216846","Census Tract 2168.46, Maricopa County, Arizona","99792","10127","null","null",
"1400000US04013216847","Census Tract 2168.47, Maricopa County, Arizona","135580","16266","null","null",
"1400000US04013216848","Census Tract 2168.48, Maricopa County, Arizona","136544","19716","null","null",
"1400000US04013216849","Census Tract 2168.49, Maricopa County, Arizona","145722","14642","null","null",
"1400000US04013216850","Census Tract 2168.50, Maricopa County, Arizona","75789","14683","null","null",
"1400000US04013216851","Census Tract 2168.51, Maricopa County, Arizona","173917","40827","null","null",
"1400000US04013216852","Census Tract 2168.52, Maricopa County, Arizona","76042","17588","null","null",
"1400000US04013216853","Census Tract 2168.53, Maricopa County, Arizona","63895","15219","null","null",
"1400000US04013216901","Census Tract 2169.01, Maricopa County, Arizona","62664","8292","null","null",
"1400000US04013216902","Census Tract 2169.02, Maricopa County, Arizona","59205","12197","null","null",
