"GEO_ID","NAME","B19301_001E","B19301_001M","B19301_001MA","B19301_001EA",
"1400000US04003000203","Census Tract 2.03, Cochise County, Arizona","21253","2576","null","null",
"1400000US04003000301","Census Tract 3.01, Cochise County, Arizona","17216","2244","null","null",
"1400000US04003000302","Census Tract 3.02, Cochise County, Arizona","22829","3174","null","null",
"1400000US04003000303","Census Tract 3.03, Cochise County, Arizona","21637","2383","null","null",
"1400000US04003000400","Census Tract 4, Cochise County, Arizona","18166","2571","null","null",
"1400000US04003000500","Census Tract 5, Cochise County, Arizona","16349","1455","null","null",
"1400000US04003000600","Census Tract 6, Cochise County, Arizona","11061","1494","null","null",
"1400000US04003000700","Census Tract 7, Cochise County, Arizona","14612","2452","null","null",
"1400000US04003000800","Census Tract 8, Cochise County, Arizona","13239","1742","null","null",
"1400000US04003000901","Census Tract 9.01, Cochise County, Arizona","10860","2020","null","null",
"1400000US04003000902","Census Tract 9.02, Cochise County, Arizona","15629","5528","null","null",
"1400000US04003001000","Census Tract 10, Cochise County, Arizona","30140","3964","null","null",
"1400000US04003001100","Census Tract 11, Cochise County, Arizona","18379","2153","null","null",
"1400000US04003001200","Census Tract 12, Cochise County, Arizona","24417","8861","null","null",
"1400000US04003001300","Census Tract 13, Cochise County, Arizona","21816","2286","null","null",
"1400000US04003001401","Census Tract 14.01, Cochise County, Arizona","16280","1909","null","null",
"1400000US04003001402","Census Tract 14.02, Cochise County, Arizona","20760","5565","null","null",
"1400000US04003001501","Census Tract 15.01, Cochise County, Arizona","24113","3561","null","null",
"1400000US04003001502","Census Tract 15.02, Cochise County, Arizona","19960","4348","null","null",
"1400000US04003001601","Census Tract 16.01, Cochise County, Arizona","25057","3087","null","null",
"1400000US04003001602","Census Tract 16.02, Cochise County, Arizona","21025","2922","null","null",
"1400000US04003001701","Census Tract 17.01, Cochise County, Arizona","26880","3242","null","null",
"1400000US04003001702","Census Tract 17.02, Cochise County, Arizona","24617","3172","null","null",
"1400000US04003001703","Census Tract 17.03, Cochise County, Arizona","26867","2865","null","null",
"1400000US04003001800","Census Tract 18, Cochise County, Arizona","41832","2937","null","null",
"1400000US04003001900","Census Tract 19, Cochise County, Arizona","43466","4046","null","null",
"1400000US04003002001","Census Tract 20.01, Cochise County, Arizona","24684","4357","null","null",
"1400000US04003002002","Census Tract 20.02, Cochise County, Arizona","26871","3588","null","null",
"1400000US04003002100","Census Tract 21, Cochise County, Arizona","30137","5350","null","null",
"1400000US04005000100","Census Tract 1, Coconino County, Arizona","35429","4569","null","null",
"1400000US04005000200","Census Tract 2, Coconino County, Arizona","30380","3326","null","null",
"1400000US04005000300","Census Tract 3, Coconino County, Arizona","17309","2547","null","null",
"1400000US04005000400","Census Tract 4, Coconino County, Arizona","25070","2441","null","null",
"1400000US04005000500","Census Tract 5, Coconino County, Arizona","21283","3548","null","null",
"1400000US04005000600","Census Tract 6, Coconino County, Arizona","49033","11806","null","null",
"1400000US04005000700","Census Tract 7, Coconino County, Arizona","30478","3696","null","null",
"1400000US04005000800","Census Tract 8, Coconino County, Arizona","14005","1868","null","null",
"1400000US04005000900","Census Tract 9, Coconino County, Arizona","30315","3638","null","null",
"1400000US04005001000","Census Tract 10, Coconino County, Arizona","5561","1607","null","null",
"1400000US04005001101","Census Tract 11.01, Coconino County, Arizona","31076","4074","null","null",
"1400000US04005001102","Census Tract 11.02, Coconino County, Arizona","19255","2632","null","null",
"1400000US04005001200","Census Tract 12, Coconino County, Arizona","29940","4681","null","null",
"1400000US04005001301","Census Tract 13.01, Coconino County, Arizona","28367","3889","null","null",
"1400000US04005001302","Census Tract 13.02, Coconino County, Arizona","29487","3472","null","null",
"1400000US04005001500","Census Tract 15, Coconino County, Arizona","23816","3363","null","null",
"1400000US04005001600","Census Tract 16, Coconino County, Arizona","42788","6247","null","null",
"1400000US04005001700","Census Tract 17, Coconino County, Arizona","23356","3161","null","null",
"1400000US04005002000","Census Tract 20, Coconino County, Arizona","18975","3830","null","null",
"1400000US04005002100","Census Tract 21, Coconino County, Arizona","26481","4255","null","null",
"1400000US04005002200","Census Tract 22, Coconino County, Arizona","30172","5036","null","null",
"1400000US04005002300","Census Tract 23, Coconino County, Arizona","22790","2769","null","null",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","13060","1534","null","null",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","11374","1442","null","null",
"1400000US04005944900","Census Tract 9449, Coconino County, Arizona","14442","2576","null","null",
"1400000US04005945000","Census Tract 9450, Coconino County, Arizona","11566","1665","null","null",
"1400000US04005945100","Census Tract 9451, Coconino County, Arizona","10622","827","null","null",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","15985","2469","null","null",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","29211","6191","null","null",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","25410","8240","null","null",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","22492","2624","null","null",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","21147","2521","null","null",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","26144","3277","null","null",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","23114","3331","null","null",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","25227","8895","null","null",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","27172","7236","null","null",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","22143","12200","null","null",
"1400000US04007000900","Census Tract 9, Gila County, Arizona","18738","2998","null","null",
"1400000US04007001000","Census Tract 10, Gila County, Arizona","18361","3063","null","null",
"1400000US04007001100","Census Tract 11, Gila County, Arizona","19854","2518","null","null",
"1400000US04007001200","Census Tract 12, Gila County, Arizona","24552","2816","null","null",
"1400000US04007001300","Census Tract 13, Gila County, Arizona","19759","3640","null","null",
"1400000US04007940200","Census Tract 9402, Gila County, Arizona","7174","1701","null","null",
"1400000US04007940400","Census Tract 9404, Gila County, Arizona","10269","2192","null","null",
"1400000US04009940500","Census Tract 9405, Graham County, Arizona","7829","1127","null","null",
"1400000US04009961100","Census Tract 9611, Graham County, Arizona","16785","1978","null","null",
"1400000US04009961201","Census Tract 9612.01, Graham County, Arizona","19065","3479","null","null",
"1400000US04009961202","Census Tract 9612.02, Graham County, Arizona","23812","3485","null","null",
"1400000US04009961300","Census Tract 9613, Graham County, Arizona","17979","2730","null","null",
"1400000US04009961400","Census Tract 9614, Graham County, Arizona","19545","2035","null","null",
"1400000US04009961500","Census Tract 9615, Graham County, Arizona","20896","3124","null","null",
"1400000US04009961600","Census Tract 9616, Graham County, Arizona","15283","5491","null","null",
"1400000US04009961700","Census Tract 9617, Graham County, Arizona","15092","2033","null","null",
"1400000US04011960100","Census Tract 9601, Greenlee County, Arizona","20528","2703","null","null",
"1400000US04011960200","Census Tract 9602, Greenlee County, Arizona","23564","2093","null","null",
"1400000US04011960300","Census Tract 9603, Greenlee County, Arizona","16623","2220","null","null",
"1400000US04012020100","Census Tract 201, La Paz County, Arizona","18737","2641","null","null",
"1400000US04012020201","Census Tract 202.01, La Paz County, Arizona","32760","8065","null","null",
"1400000US04012020202","Census Tract 202.02, La Paz County, Arizona","31486","5052","null","null",
"1400000US04012020501","Census Tract 205.01, La Paz County, Arizona","18681","3521","null","null",
"1400000US04012020502","Census Tract 205.02, La Paz County, Arizona","25139","3464","null","null",
"1400000US04012020602","Census Tract 206.02, La Paz County, Arizona","24083","5940","null","null",
"1400000US04012940200","Census Tract 9402, La Paz County, Arizona","22574","2238","null","null",
"1400000US04012940300","Census Tract 9403, La Paz County, Arizona","15767","2214","null","null",
"1400000US04012980000","Census Tract 9800, La Paz County, Arizona","-","**","**","-",
"1400000US04013010101","Census Tract 101.01, Maricopa County, Arizona","58203","9057","null","null",
"1400000US04013010102","Census Tract 101.02, Maricopa County, Arizona","89689","17543","null","null",
"1400000US04013030401","Census Tract 304.01, Maricopa County, Arizona","66756","11244","null","null",
"1400000US04013030402","Census Tract 304.02, Maricopa County, Arizona","49850","8765","null","null",
"1400000US04013040502","Census Tract 405.02, Maricopa County, Arizona","23125","3758","null","null",
"1400000US04013040506","Census Tract 405.06, Maricopa County, Arizona","32818","4110","null","null",
"1400000US04013040507","Census Tract 405.07, Maricopa County, Arizona","32721","2946","null","null",
"1400000US04013040512","Census Tract 405.12, Maricopa County, Arizona","34002","3524","null","null",
"1400000US04013040513","Census Tract 405.13, Maricopa County, Arizona","39955","4290","null","null",
"1400000US04013040514","Census Tract 405.14, Maricopa County, Arizona","32766","2869","null","null",
"1400000US04013040515","Census Tract 405.15, Maricopa County, Arizona","27348","3357","null","null",
"1400000US04013040516","Census Tract 405.16, Maricopa County, Arizona","39518","5661","null","null",
"1400000US04013040517","Census Tract 405.17, Maricopa County, Arizona","17295","2274","null","null",
"1400000US04013040518","Census Tract 405.18, Maricopa County, Arizona","20404","2660","null","null",
"1400000US04013040519","Census Tract 405.19, Maricopa County, Arizona","43743","6084","null","null",
"1400000US04013040520","Census Tract 405.20, Maricopa County, Arizona","34963","5981","null","null",
"1400000US04013040521","Census Tract 405.21, Maricopa County, Arizona","25453","2960","null","null",
"1400000US04013040522","Census Tract 405.22, Maricopa County, Arizona","33775","2384","null","null",
"1400000US04013040523","Census Tract 405.23, Maricopa County, Arizona","46155","5030","null","null",
"1400000US04013040524","Census Tract 405.24, Maricopa County, Arizona","44360","9041","null","null",
"1400000US04013040525","Census Tract 405.25, Maricopa County, Arizona","40227","5967","null","null",
"1400000US04013040526","Census Tract 405.26, Maricopa County, Arizona","35552","3103","null","null",
"1400000US04013040527","Census Tract 405.27, Maricopa County, Arizona","24009","3755","null","null",
"1400000US04013040528","Census Tract 405.28, Maricopa County, Arizona","33650","2532","null","null",
"1400000US04013040529","Census Tract 405.29, Maricopa County, Arizona","33256","2838","null","null",
"1400000US04013040530","Census Tract 405.30, Maricopa County, Arizona","20466","2770","null","null",
"1400000US04013040531","Census Tract 405.31, Maricopa County, Arizona","22365","3009","null","null",
"1400000US04013050603","Census Tract 506.03, Maricopa County, Arizona","23438","3961","null","null",
"1400000US04013050604","Census Tract 506.04, Maricopa County, Arizona","18708","2971","null","null",
"1400000US04013050605","Census Tract 506.05, Maricopa County, Arizona","25532","3328","null","null",
"1400000US04013050606","Census Tract 506.06, Maricopa County, Arizona","29093","4069","null","null",
"1400000US04013050607","Census Tract 506.07, Maricopa County, Arizona","19878","3630","null","null",
"1400000US04013050608","Census Tract 506.08, Maricopa County, Arizona","18813","2091","null","null",
"1400000US04013050609","Census Tract 506.09, Maricopa County, Arizona","18496","2234","null","null",
"1400000US04013050610","Census Tract 506.10, Maricopa County, Arizona","23697","3222","null","null",
"1400000US04013050611","Census Tract 506.11, Maricopa County, Arizona","21905","3933","null","null",
"1400000US04013050701","Census Tract 507.01, Maricopa County, Arizona","16522","1757","null","null",
"1400000US04013050702","Census Tract 507.02, Maricopa County, Arizona","14181","1476","null","null",
"1400000US04013060801","Census Tract 608.01, Maricopa County, Arizona","13010","1747","null","null",
"1400000US04013060802","Census Tract 608.02, Maricopa County, Arizona","20018","3465","null","null",
"1400000US04013060901","Census Tract 609.01, Maricopa County, Arizona","17831","2209","null","null",
"1400000US04013060902","Census Tract 609.02, Maricopa County, Arizona","15015","5257","null","null",
"1400000US04013060903","Census Tract 609.03, Maricopa County, Arizona","10958","1572","null","null",
"1400000US04013060904","Census Tract 609.04, Maricopa County, Arizona","14593","2303","null","null",
"1400000US04013061009","Census Tract 610.09, Maricopa County, Arizona","28365","4190","null","null",
"1400000US04013061010","Census Tract 610.10, Maricopa County, Arizona","48156","7977","null","null",
"1400000US04013061011","Census Tract 610.11, Maricopa County, Arizona","17835","3189","null","null",
"1400000US04013061012","Census Tract 610.12, Maricopa County, Arizona","33132","5014","null","null",
"1400000US04013061013","Census Tract 610.13, Maricopa County, Arizona","22903","2261","null","null",
"1400000US04013061014","Census Tract 610.14, Maricopa County, Arizona","27405","5723","null","null",
"1400000US04013061015","Census Tract 610.15, Maricopa County, Arizona","24863","3061","null","null",
"1400000US04013061016","Census Tract 610.16, Maricopa County, Arizona","32635","7089","null","null",
"1400000US04013061017","Census Tract 610.17, Maricopa County, Arizona","1586","437","null","null",
"1400000US04013061018","Census Tract 610.18, Maricopa County, Arizona","45881","5032","null","null",
"1400000US04013061019","Census Tract 610.19, Maricopa County, Arizona","24196","3626","null","null",
"1400000US04013061020","Census Tract 610.20, Maricopa County, Arizona","35616","5830","null","null",
"1400000US04013061021","Census Tract 610.21, Maricopa County, Arizona","24575","4996","null","null",
"1400000US04013061022","Census Tract 610.22, Maricopa County, Arizona","20584","1829","null","null",
"1400000US04013061023","Census Tract 610.23, Maricopa County, Arizona","27877","3114","null","null",
"1400000US04013061024","Census Tract 610.24, Maricopa County, Arizona","16682","3373","null","null",
"1400000US04013061025","Census Tract 610.25, Maricopa County, Arizona","24637","2762","null","null",
"1400000US04013061026","Census Tract 610.26, Maricopa County, Arizona","22250","2839","null","null",
"1400000US04013061027","Census Tract 610.27, Maricopa County, Arizona","24281","3048","null","null",
"1400000US04013061028","Census Tract 610.28, Maricopa County, Arizona","25329","5394","null","null",
"1400000US04013061029","Census Tract 610.29, Maricopa County, Arizona","23646","3702","null","null",
"1400000US04013061030","Census Tract 610.30, Maricopa County, Arizona","22504","2419","null","null",
"1400000US04013061031","Census Tract 610.31, Maricopa County, Arizona","22737","2933","null","null",
"1400000US04013061032","Census Tract 610.32, Maricopa County, Arizona","20245","2964","null","null",
"1400000US04013061033","Census Tract 610.33, Maricopa County, Arizona","23874","3094","null","null",
"1400000US04013061034","Census Tract 610.34, Maricopa County, Arizona","24152","3785","null","null",
"1400000US04013061035","Census Tract 610.35, Maricopa County, Arizona","25733","2901","null","null",
"1400000US04013061036","Census Tract 610.36, Maricopa County, Arizona","22853","3953","null","null",
"1400000US04013061037","Census Tract 610.37, Maricopa County, Arizona","22789","3031","null","null",
"1400000US04013061038","Census Tract 610.38, Maricopa County, Arizona","23696","3676","null","null",
"1400000US04013061039","Census Tract 610.39, Maricopa County, Arizona","25043","4724","null","null",
"1400000US04013061040","Census Tract 610.40, Maricopa County, Arizona","19842","2308","null","null",
"1400000US04013061041","Census Tract 610.41, Maricopa County, Arizona","15148","2423","null","null",
"1400000US04013061042","Census Tract 610.42, Maricopa County, Arizona","22297","5353","null","null",
"1400000US04013061043","Census Tract 610.43, Maricopa County, Arizona","23549","3863","null","null",
"1400000US04013061044","Census Tract 610.44, Maricopa County, Arizona","24703","2305","null","null",
"1400000US04013061045","Census Tract 610.45, Maricopa County, Arizona","29438","3415","null","null",
"1400000US04013061046","Census Tract 610.46, Maricopa County, Arizona","24861","3073","null","null",
"1400000US04013061047","Census Tract 610.47, Maricopa County, Arizona","30970","3134","null","null",
"1400000US04013061100","Census Tract 611, Maricopa County, Arizona","15821","2191","null","null",
"1400000US04013061200","Census Tract 612, Maricopa County, Arizona","15561","3612","null","null",
"1400000US04013061300","Census Tract 613, Maricopa County, Arizona","20031","2878","null","null",
"1400000US04013061401","Census Tract 614.01, Maricopa County, Arizona","9557","2597","null","null",
"1400000US04013061402","Census Tract 614.02, Maricopa County, Arizona","10692","1911","null","null",
"1400000US04013071503","Census Tract 715.03, Maricopa County, Arizona","29782","2355","null","null",
"1400000US04013071504","Census Tract 715.04, Maricopa County, Arizona","25484","1901","null","null",
"1400000US04013071505","Census Tract 715.05, Maricopa County, Arizona","25752","2051","null","null",
"1400000US04013071506","Census Tract 715.06, Maricopa County, Arizona","30948","2797","null","null",
"1400000US04013071509","Census Tract 715.09, Maricopa County, Arizona","30509","4150","null","null",
"1400000US04013071510","Census Tract 715.10, Maricopa County, Arizona","31636","2784","null","null",
"1400000US04013071511","Census Tract 715.11, Maricopa County, Arizona","26746","4717","null","null",
"1400000US04013071512","Census Tract 715.12, Maricopa County, Arizona","28938","3689","null","null",
"1400000US04013071513","Census Tract 715.13, Maricopa County, Arizona","42102","5251","null","null",
"1400000US04013071514","Census Tract 715.14, Maricopa County, Arizona","31675","4551","null","null",
"1400000US04013071515","Census Tract 715.15, Maricopa County, Arizona","30423","2925","null","null",
"1400000US04013071516","Census Tract 715.16, Maricopa County, Arizona","25175","3095","null","null",
"1400000US04013071517","Census Tract 715.17, Maricopa County, Arizona","29350","3459","null","null",
"1400000US04013071600","Census Tract 716, Maricopa County, Arizona","16880","2732","null","null",
"1400000US04013071701","Census Tract 717.01, Maricopa County, Arizona","19381","3179","null","null",
"1400000US04013071702","Census Tract 717.02, Maricopa County, Arizona","24598","2215","null","null",
"1400000US04013071801","Census Tract 718.01, Maricopa County, Arizona","22775","2084","null","null",
"1400000US04013071802","Census Tract 718.02, Maricopa County, Arizona","25546","2439","null","null",
"1400000US04013071903","Census Tract 719.03, Maricopa County, Arizona","25393","2278","null","null",
"1400000US04013071906","Census Tract 719.06, Maricopa County, Arizona","22796","2866","null","null",
"1400000US04013071909","Census Tract 719.09, Maricopa County, Arizona","19337","1754","null","null",
"1400000US04013071910","Census Tract 719.10, Maricopa County, Arizona","17126","2271","null","null",
"1400000US04013071911","Census Tract 719.11, Maricopa County, Arizona","19488","2665","null","null",
"1400000US04013071912","Census Tract 719.12, Maricopa County, Arizona","16436","5286","null","null",
"1400000US04013071913","Census Tract 719.13, Maricopa County, Arizona","16246","2254","null","null",
"1400000US04013071914","Census Tract 719.14, Maricopa County, Arizona","15289","2123","null","null",
"1400000US04013071915","Census Tract 719.15, Maricopa County, Arizona","17493","3898","null","null",
"1400000US04013082002","Census Tract 820.02, Maricopa County, Arizona","20108","3003","null","null",
"1400000US04013082007","Census Tract 820.07, Maricopa County, Arizona","17000","2888","null","null",
"1400000US04013082008","Census Tract 820.08, Maricopa County, Arizona","14441","3405","null","null",
"1400000US04013082009","Census Tract 820.09, Maricopa County, Arizona","13550","1878","null","null",
"1400000US04013082010","Census Tract 820.10, Maricopa County, Arizona","12363","2440","null","null",
"1400000US04013082012","Census Tract 820.12, Maricopa County, Arizona","18738","1749","null","null",
"1400000US04013082016","Census Tract 820.16, Maricopa County, Arizona","20406","3144","null","null",
"1400000US04013082017","Census Tract 820.17, Maricopa County, Arizona","18671","3756","null","null",
"1400000US04013082018","Census Tract 820.18, Maricopa County, Arizona","16663","2302","null","null",
"1400000US04013082019","Census Tract 820.19, Maricopa County, Arizona","32983","3435","null","null",
"1400000US04013082020","Census Tract 820.20, Maricopa County, Arizona","32084","3299","null","null",
"1400000US04013082021","Census Tract 820.21, Maricopa County, Arizona","24032","2914","null","null",
"1400000US04013082022","Census Tract 820.22, Maricopa County, Arizona","21583","2920","null","null",
"1400000US04013082023","Census Tract 820.23, Maricopa County, Arizona","29071","6882","null","null",
"1400000US04013082024","Census Tract 820.24, Maricopa County, Arizona","19211","2671","null","null",
"1400000US04013082025","Census Tract 820.25, Maricopa County, Arizona","20968","3147","null","null",
"1400000US04013082026","Census Tract 820.26, Maricopa County, Arizona","21019","2470","null","null",
"1400000US04013082027","Census Tract 820.27, Maricopa County, Arizona","21917","2935","null","null",
"1400000US04013082028","Census Tract 820.28, Maricopa County, Arizona","14613","2357","null","null",
"1400000US04013082203","Census Tract 822.03, Maricopa County, Arizona","17198","2009","null","null",
"1400000US04013082204","Census Tract 822.04, Maricopa County, Arizona","15241","1760","null","null",
"1400000US04013082205","Census Tract 822.05, Maricopa County, Arizona","17359","2929","null","null",
"1400000US04013082206","Census Tract 822.06, Maricopa County, Arizona","17473","3341","null","null",
"1400000US04013082207","Census Tract 822.07, Maricopa County, Arizona","18798","1484","null","null",
"1400000US04013082208","Census Tract 822.08, Maricopa County, Arizona","11837","1745","null","null",
"1400000US04013082209","Census Tract 822.09, Maricopa County, Arizona","10714","1740","null","null",
"1400000US04013082210","Census Tract 822.10, Maricopa County, Arizona","16778","1857","null","null",
"1400000US04013082211","Census Tract 822.11, Maricopa County, Arizona","18383","2131","null","null",
"1400000US04013083000","Census Tract 830, Maricopa County, Arizona","12934","1374","null","null",
"1400000US04013092305","Census Tract 923.05, Maricopa County, Arizona","21499","2693","null","null",
"1400000US04013092306","Census Tract 923.06, Maricopa County, Arizona","22048","2448","null","null",
"1400000US04013092307","Census Tract 923.07, Maricopa County, Arizona","19395","2877","null","null",
"1400000US04013092308","Census Tract 923.08, Maricopa County, Arizona","20734","2436","null","null",
"1400000US04013092309","Census Tract 923.09, Maricopa County, Arizona","29704","7278","null","null",
"1400000US04013092311","Census Tract 923.11, Maricopa County, Arizona","16006","2597","null","null",
"1400000US04013092312","Census Tract 923.12, Maricopa County, Arizona","16720","2655","null","null",
"1400000US04013092401","Census Tract 924.01, Maricopa County, Arizona","15744","2832","null","null",
"1400000US04013092402","Census Tract 924.02, Maricopa County, Arizona","24061","2903","null","null",
"1400000US04013092500","Census Tract 925, Maricopa County, Arizona","17687","2727","null","null",
"1400000US04013092600","Census Tract 926, Maricopa County, Arizona","10796","2043","null","null",
"1400000US04013092705","Census Tract 927.05, Maricopa County, Arizona","16353","3436","null","null",
"1400000US04013092708","Census Tract 927.08, Maricopa County, Arizona","27815","6900","null","null",
"1400000US04013092709","Census Tract 927.09, Maricopa County, Arizona","19387","2081","null","null",
"1400000US04013092710","Census Tract 927.10, Maricopa County, Arizona","25323","2661","null","null",
"1400000US04013092711","Census Tract 927.11, Maricopa County, Arizona","16175","3595","null","null",
"1400000US04013092712","Census Tract 927.12, Maricopa County, Arizona","19746","2180","null","null",
"1400000US04013092713","Census Tract 927.13, Maricopa County, Arizona","19310","2453","null","null",
"1400000US04013092715","Census Tract 927.15, Maricopa County, Arizona","11503","1729","null","null",
"1400000US04013092716","Census Tract 927.16, Maricopa County, Arizona","16866","2910","null","null",
"1400000US04013092717","Census Tract 927.17, Maricopa County, Arizona","15723","2377","null","null",
"1400000US04013092718","Census Tract 927.18, Maricopa County, Arizona","12635","2349","null","null",
"1400000US04013092719","Census Tract 927.19, Maricopa County, Arizona","23911","2916","null","null",
"1400000US04013092720","Census Tract 927.20, Maricopa County, Arizona","24769","3939","null","null",
"1400000US04013092721","Census Tract 927.21, Maricopa County, Arizona","29764","3607","null","null",
"1400000US04013092723","Census Tract 927.23, Maricopa County, Arizona","25666","4385","null","null",
"1400000US04013092724","Census Tract 927.24, Maricopa County, Arizona","23784","2921","null","null",
"1400000US04013092801","Census Tract 928.01, Maricopa County, Arizona","9032","1528","null","null",
"1400000US04013092802","Census Tract 928.02, Maricopa County, Arizona","10255","1657","null","null",
"1400000US04013092900","Census Tract 929, Maricopa County, Arizona","10204","2128","null","null",
"1400000US04013093001","Census Tract 930.01, Maricopa County, Arizona","14302","2127","null","null",
"1400000US04013093002","Census Tract 930.02, Maricopa County, Arizona","10837","1779","null","null",
"1400000US04013093101","Census Tract 931.01, Maricopa County, Arizona","11292","1726","null","null",
"1400000US04013093104","Census Tract 931.04, Maricopa County, Arizona","10055","1381","null","null",
"1400000US04013093105","Census Tract 931.05, Maricopa County, Arizona","10551","2037","null","null",
"1400000US04013093106","Census Tract 931.06, Maricopa County, Arizona","13187","2178","null","null",
"1400000US04013093200","Census Tract 932, Maricopa County, Arizona","14149","2980","null","null",
"1400000US04013103205","Census Tract 1032.05, Maricopa County, Arizona","41782","4469","null","null",
"1400000US04013103206","Census Tract 1032.06, Maricopa County, Arizona","43981","4799","null","null",
"1400000US04013103207","Census Tract 1032.07, Maricopa County, Arizona","41406","5748","null","null",
"1400000US04013103208","Census Tract 1032.08, Maricopa County, Arizona","39838","8494","null","null",
"1400000US04013103209","Census Tract 1032.09, Maricopa County, Arizona","59265","8402","null","null",
"1400000US04013103210","Census Tract 1032.10, Maricopa County, Arizona","24864","2965","null","null",
"1400000US04013103211","Census Tract 1032.11, Maricopa County, Arizona","34352","3098","null","null",
"1400000US04013103212","Census Tract 1032.12, Maricopa County, Arizona","42908","3338","null","null",
"1400000US04013103214","Census Tract 1032.14, Maricopa County, Arizona","45897","11827","null","null",
"1400000US04013103215","Census Tract 1032.15, Maricopa County, Arizona","40242","4842","null","null",
"1400000US04013103216","Census Tract 1032.16, Maricopa County, Arizona","38247","4065","null","null",
"1400000US04013103217","Census Tract 1032.17, Maricopa County, Arizona","42689","6076","null","null",
"1400000US04013103219","Census Tract 1032.19, Maricopa County, Arizona","44410","5635","null","null",
"1400000US04013103220","Census Tract 1032.20, Maricopa County, Arizona","48599","5566","null","null",
"1400000US04013103302","Census Tract 1033.02, Maricopa County, Arizona","19290","3160","null","null",
"1400000US04013103303","Census Tract 1033.03, Maricopa County, Arizona","28727","3087","null","null",
"1400000US04013103304","Census Tract 1033.04, Maricopa County, Arizona","12086","2198","null","null",
"1400000US04013103305","Census Tract 1033.05, Maricopa County, Arizona","13817","2958","null","null",
"1400000US04013103306","Census Tract 1033.06, Maricopa County, Arizona","11418","1505","null","null",
"1400000US04013103400","Census Tract 1034, Maricopa County, Arizona","23857","2847","null","null",
"1400000US04013103501","Census Tract 1035.01, Maricopa County, Arizona","33584","6174","null","null",
"1400000US04013103502","Census Tract 1035.02, Maricopa County, Arizona","25609","3962","null","null",
"1400000US04013103604","Census Tract 1036.04, Maricopa County, Arizona","28317","5825","null","null",
"1400000US04013103605","Census Tract 1036.05, Maricopa County, Arizona","48905","6335","null","null",
"1400000US04013103606","Census Tract 1036.06, Maricopa County, Arizona","29575","4210","null","null",
"1400000US04013103607","Census Tract 1036.07, Maricopa County, Arizona","35762","5044","null","null",
"1400000US04013103608","Census Tract 1036.08, Maricopa County, Arizona","28069","3463","null","null",
"1400000US04013103609","Census Tract 1036.09, Maricopa County, Arizona","19640","2289","null","null",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","41129","6226","null","null",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","31180","4257","null","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","36572","7033","null","null",
