"GEO_ID","NAME","B19301_001E","B19301_001EA","B19301_001M","B19301_001MA",
"1400000US04003000600","Census Tract 6, Cochise County, Arizona","12674","null","2153","null",
"1400000US04003000700","Census Tract 7, Cochise County, Arizona","12294","null","1771","null",
"1400000US04003000800","Census Tract 8, Cochise County, Arizona","13954","null","1507","null",
"1400000US04003000901","Census Tract 9.01, Cochise County, Arizona","10885","null","2203","null",
"1400000US04003000902","Census Tract 9.02, Cochise County, Arizona","14418","null","7256","null",
"1400000US04003001000","Census Tract 10, Cochise County, Arizona","25056","null","4196","null",
"1400000US04003001100","Census Tract 11, Cochise County, Arizona","18837","null","2113","null",
"1400000US04003001200","Census Tract 12, Cochise County, Arizona","24833","null","7710","null",
"1400000US04003001300","Census Tract 13, Cochise County, Arizona","21779","null","2251","null",
"1400000US04003001401","Census Tract 14.01, Cochise County, Arizona","18279","null","2403","null",
"1400000US04003001402","Census Tract 14.02, Cochise County, Arizona","19393","null","3427","null",
"1400000US04003001501","Census Tract 15.01, Cochise County, Arizona","20443","null","3145","null",
"1400000US04003001502","Census Tract 15.02, Cochise County, Arizona","19103","null","3120","null",
"1400000US04003001601","Census Tract 16.01, Cochise County, Arizona","23308","null","3228","null",
"1400000US04003001602","Census Tract 16.02, Cochise County, Arizona","20074","null","2610","null",
"1400000US04003001701","Census Tract 17.01, Cochise County, Arizona","28250","null","4550","null",
"1400000US04003001702","Census Tract 17.02, Cochise County, Arizona","24026","null","3338","null",
"1400000US04003001703","Census Tract 17.03, Cochise County, Arizona","27230","null","3168","null",
"1400000US04003001800","Census Tract 18, Cochise County, Arizona","39238","null","3708","null",
"1400000US04003001900","Census Tract 19, Cochise County, Arizona","45445","null","4705","null",
"1400000US04003002001","Census Tract 20.01, Cochise County, Arizona","20247","null","2681","null",
"1400000US04003002002","Census Tract 20.02, Cochise County, Arizona","27640","null","4380","null",
"1400000US04003002100","Census Tract 21, Cochise County, Arizona","28687","null","5337","null",
"1400000US04005000100","Census Tract 1, Coconino County, Arizona","42471","null","6856","null",
"1400000US04005000200","Census Tract 2, Coconino County, Arizona","33367","null","3043","null",
"1400000US04005000300","Census Tract 3, Coconino County, Arizona","16228","null","1995","null",
"1400000US04005000400","Census Tract 4, Coconino County, Arizona","24053","null","2637","null",
"1400000US04005000500","Census Tract 5, Coconino County, Arizona","23417","null","2672","null",
"1400000US04005000600","Census Tract 6, Coconino County, Arizona","53907","null","15760","null",
"1400000US04005000700","Census Tract 7, Coconino County, Arizona","30335","null","3617","null",
"1400000US04005000800","Census Tract 8, Coconino County, Arizona","12666","null","1228","null",
"1400000US04005000900","Census Tract 9, Coconino County, Arizona","31715","null","4500","null",
"1400000US04005001000","Census Tract 10, Coconino County, Arizona","5209","null","1369","null",
"1400000US04005001101","Census Tract 11.01, Coconino County, Arizona","32317","null","3377","null",
"1400000US04005001102","Census Tract 11.02, Coconino County, Arizona","21734","null","2412","null",
"1400000US04005001200","Census Tract 12, Coconino County, Arizona","31939","null","4901","null",
"1400000US04005001301","Census Tract 13.01, Coconino County, Arizona","34022","null","3496","null",
"1400000US04005001302","Census Tract 13.02, Coconino County, Arizona","28792","null","3238","null",
"1400000US04005001500","Census Tract 15, Coconino County, Arizona","29956","null","3878","null",
"1400000US04005001600","Census Tract 16, Coconino County, Arizona","48214","null","10894","null",
"1400000US04005001700","Census Tract 17, Coconino County, Arizona","21929","null","2523","null",
"1400000US04005002000","Census Tract 20, Coconino County, Arizona","19511","null","3732","null",
"1400000US04005002100","Census Tract 21, Coconino County, Arizona","24338","null","3519","null",
"1400000US04005002200","Census Tract 22, Coconino County, Arizona","36819","null","7766","null",
"1400000US04005002300","Census Tract 23, Coconino County, Arizona","25332","null","2421","null",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","13693","null","1119","null",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","10989","null","1045","null",
"1400000US04005944900","Census Tract 9449, Coconino County, Arizona","12984","null","1562","null",
"1400000US04005945000","Census Tract 9450, Coconino County, Arizona","10812","null","1158","null",
"1400000US04005945100","Census Tract 9451, Coconino County, Arizona","11289","null","752","null",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","16064","null","2085","null",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","32179","null","5105","null",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","27730","null","7654","null",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","22317","null","2457","null",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","22150","null","2422","null",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","30122","null","3884","null",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","19943","null","2364","null",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","21072","null","4064","null",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","25945","null","6730","null",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","22735","null","8041","null",
"1400000US04007000900","Census Tract 9, Gila County, Arizona","17199","null","2463","null",
"1400000US04007001000","Census Tract 10, Gila County, Arizona","19624","null","3123","null",
"1400000US04007001100","Census Tract 11, Gila County, Arizona","20531","null","2865","null",
"1400000US04007001200","Census Tract 12, Gila County, Arizona","21983","null","2815","null",
"1400000US04007001300","Census Tract 13, Gila County, Arizona","18518","null","3065","null",
"1400000US04007940200","Census Tract 9402, Gila County, Arizona","7439","null","1105","null",
"1400000US04007940400","Census Tract 9404, Gila County, Arizona","10551","null","1601","null",
"1400000US04009940500","Census Tract 9405, Graham County, Arizona","8083","null","1122","null",
"1400000US04009961100","Census Tract 9611, Graham County, Arizona","19060","null","2575","null",
"1400000US04009961201","Census Tract 9612.01, Graham County, Arizona","18900","null","3789","null",
"1400000US04009961202","Census Tract 9612.02, Graham County, Arizona","24811","null","3481","null",
"1400000US04009961300","Census Tract 9613, Graham County, Arizona","16992","null","2265","null",
"1400000US04009961400","Census Tract 9614, Graham County, Arizona","20924","null","1955","null",
"1400000US04009961500","Census Tract 9615, Graham County, Arizona","21852","null","3131","null",
"1400000US04009961600","Census Tract 9616, Graham County, Arizona","15080","null","6200","null",
"1400000US04009961700","Census Tract 9617, Graham County, Arizona","13475","null","1801","null",
"1400000US04011960100","Census Tract 9601, Greenlee County, Arizona","21581","null","3090","null",
"1400000US04011960200","Census Tract 9602, Greenlee County, Arizona","24521","null","2461","null",
"1400000US04011960300","Census Tract 9603, Greenlee County, Arizona","19184","null","2281","null",
"1400000US04012020100","Census Tract 201, La Paz County, Arizona","19604","null","3754","null",
"1400000US04012020201","Census Tract 202.01, La Paz County, Arizona","27401","null","7640","null",
"1400000US04012020202","Census Tract 202.02, La Paz County, Arizona","39192","null","5510","null",
"1400000US04012020501","Census Tract 205.01, La Paz County, Arizona","20300","null","3744","null",
"1400000US04012020502","Census Tract 205.02, La Paz County, Arizona","24132","null","4097","null",
"1400000US04012020602","Census Tract 206.02, La Paz County, Arizona","20968","null","5560","null",
"1400000US04012940200","Census Tract 9402, La Paz County, Arizona","19410","null","2147","null",
"1400000US04012940300","Census Tract 9403, La Paz County, Arizona","13797","null","1041","null",
"1400000US04012980000","Census Tract 9800, La Paz County, Arizona","-","-","**","**",
"1400000US04013010101","Census Tract 101.01, Maricopa County, Arizona","55560","null","7571","null",
"1400000US04013010102","Census Tract 101.02, Maricopa County, Arizona","90574","null","18944","null",
"1400000US04013030401","Census Tract 304.01, Maricopa County, Arizona","72071","null","14295","null",
"1400000US04013030402","Census Tract 304.02, Maricopa County, Arizona","44326","null","6561","null",
"1400000US04013040502","Census Tract 405.02, Maricopa County, Arizona","23263","null","3185","null",
"1400000US04013040506","Census Tract 405.06, Maricopa County, Arizona","35637","null","4514","null",
"1400000US04013040507","Census Tract 405.07, Maricopa County, Arizona","35010","null","4841","null",
"1400000US04013040512","Census Tract 405.12, Maricopa County, Arizona","31156","null","2977","null",
"1400000US04013040513","Census Tract 405.13, Maricopa County, Arizona","39903","null","4353","null",
"1400000US04013040514","Census Tract 405.14, Maricopa County, Arizona","31821","null","2677","null",
"1400000US04013040515","Census Tract 405.15, Maricopa County, Arizona","27540","null","3374","null",
"1400000US04013040516","Census Tract 405.16, Maricopa County, Arizona","34141","null","4255","null",
"1400000US04013040517","Census Tract 405.17, Maricopa County, Arizona","20222","null","2695","null",
"1400000US04013040518","Census Tract 405.18, Maricopa County, Arizona","22448","null","2718","null",
"1400000US04013040519","Census Tract 405.19, Maricopa County, Arizona","43327","null","4882","null",
"1400000US04013040520","Census Tract 405.20, Maricopa County, Arizona","37971","null","4027","null",
"1400000US04013040521","Census Tract 405.21, Maricopa County, Arizona","25311","null","2124","null",
"1400000US04013040522","Census Tract 405.22, Maricopa County, Arizona","33327","null","3655","null",
"1400000US04013040523","Census Tract 405.23, Maricopa County, Arizona","42655","null","4914","null",
"1400000US04013040524","Census Tract 405.24, Maricopa County, Arizona","42571","null","6333","null",
"1400000US04013040525","Census Tract 405.25, Maricopa County, Arizona","42816","null","6135","null",
"1400000US04013040526","Census Tract 405.26, Maricopa County, Arizona","37950","null","4575","null",
"1400000US04013040527","Census Tract 405.27, Maricopa County, Arizona","26258","null","4605","null",
"1400000US04013040528","Census Tract 405.28, Maricopa County, Arizona","37394","null","3088","null",
"1400000US04013040529","Census Tract 405.29, Maricopa County, Arizona","37409","null","3131","null",
"1400000US04013040530","Census Tract 405.30, Maricopa County, Arizona","21491","null","3437","null",
"1400000US04013040531","Census Tract 405.31, Maricopa County, Arizona","25580","null","2815","null",
"1400000US04013050603","Census Tract 506.03, Maricopa County, Arizona","18577","null","2181","null",
"1400000US04013050604","Census Tract 506.04, Maricopa County, Arizona","15575","null","2029","null",
"1400000US04013050605","Census Tract 506.05, Maricopa County, Arizona","27336","null","3382","null",
"1400000US04013050606","Census Tract 506.06, Maricopa County, Arizona","31614","null","4131","null",
"1400000US04013050607","Census Tract 506.07, Maricopa County, Arizona","18062","null","3440","null",
"1400000US04013050608","Census Tract 506.08, Maricopa County, Arizona","18870","null","2016","null",
"1400000US04013050609","Census Tract 506.09, Maricopa County, Arizona","17837","null","1887","null",
"1400000US04013050610","Census Tract 506.10, Maricopa County, Arizona","22269","null","2373","null",
"1400000US04013050611","Census Tract 506.11, Maricopa County, Arizona","18576","null","2876","null",
"1400000US04013050701","Census Tract 507.01, Maricopa County, Arizona","18557","null","1917","null",
"1400000US04013050702","Census Tract 507.02, Maricopa County, Arizona","14140","null","1594","null",
"1400000US04013060801","Census Tract 608.01, Maricopa County, Arizona","14399","null","2153","null",
"1400000US04013060802","Census Tract 608.02, Maricopa County, Arizona","19111","null","2367","null",
"1400000US04013060901","Census Tract 609.01, Maricopa County, Arizona","19248","null","2503","null",
"1400000US04013060902","Census Tract 609.02, Maricopa County, Arizona","13455","null","4042","null",
"1400000US04013060903","Census Tract 609.03, Maricopa County, Arizona","12348","null","1655","null",
"1400000US04013060904","Census Tract 609.04, Maricopa County, Arizona","17369","null","2463","null",
"1400000US04013061009","Census Tract 610.09, Maricopa County, Arizona","33470","null","5254","null",
"1400000US04013061010","Census Tract 610.10, Maricopa County, Arizona","37273","null","4031","null",
"1400000US04013061011","Census Tract 610.11, Maricopa County, Arizona","22777","null","2974","null",
"1400000US04013061012","Census Tract 610.12, Maricopa County, Arizona","33745","null","5159","null",
"1400000US04013061013","Census Tract 610.13, Maricopa County, Arizona","25451","null","2746","null",
"1400000US04013061014","Census Tract 610.14, Maricopa County, Arizona","28554","null","5493","null",
"1400000US04013061015","Census Tract 610.15, Maricopa County, Arizona","25692","null","4310","null",
"1400000US04013061016","Census Tract 610.16, Maricopa County, Arizona","36902","null","6537","null",
"1400000US04013061017","Census Tract 610.17, Maricopa County, Arizona","1738","null","600","null",
"1400000US04013061018","Census Tract 610.18, Maricopa County, Arizona","42503","null","3934","null",
"1400000US04013061019","Census Tract 610.19, Maricopa County, Arizona","21563","null","2246","null",
"1400000US04013061020","Census Tract 610.20, Maricopa County, Arizona","34706","null","4228","null",
"1400000US04013061021","Census Tract 610.21, Maricopa County, Arizona","23149","null","3373","null",
"1400000US04013061022","Census Tract 610.22, Maricopa County, Arizona","20872","null","1892","null",
"1400000US04013061023","Census Tract 610.23, Maricopa County, Arizona","24886","null","2926","null",
"1400000US04013061024","Census Tract 610.24, Maricopa County, Arizona","18178","null","2821","null",
"1400000US04013061025","Census Tract 610.25, Maricopa County, Arizona","24934","null","2112","null",
"1400000US04013061026","Census Tract 610.26, Maricopa County, Arizona","20909","null","2055","null",
"1400000US04013061027","Census Tract 610.27, Maricopa County, Arizona","23642","null","2940","null",
"1400000US04013061028","Census Tract 610.28, Maricopa County, Arizona","24013","null","3540","null",
"1400000US04013061029","Census Tract 610.29, Maricopa County, Arizona","22469","null","3399","null",
"1400000US04013061030","Census Tract 610.30, Maricopa County, Arizona","25928","null","4147","null",
"1400000US04013061031","Census Tract 610.31, Maricopa County, Arizona","24590","null","3213","null",
"1400000US04013061032","Census Tract 610.32, Maricopa County, Arizona","20362","null","2966","null",
"1400000US04013061033","Census Tract 610.33, Maricopa County, Arizona","25025","null","3203","null",
"1400000US04013061034","Census Tract 610.34, Maricopa County, Arizona","28499","null","5047","null",
"1400000US04013061035","Census Tract 610.35, Maricopa County, Arizona","25904","null","2134","null",
"1400000US04013061036","Census Tract 610.36, Maricopa County, Arizona","24338","null","3815","null",
"1400000US04013061037","Census Tract 610.37, Maricopa County, Arizona","27746","null","4918","null",
"1400000US04013061038","Census Tract 610.38, Maricopa County, Arizona","24662","null","3399","null",
"1400000US04013061039","Census Tract 610.39, Maricopa County, Arizona","24645","null","3049","null",
"1400000US04013061040","Census Tract 610.40, Maricopa County, Arizona","20391","null","1674","null",
"1400000US04013061041","Census Tract 610.41, Maricopa County, Arizona","17424","null","2147","null",
"1400000US04013061042","Census Tract 610.42, Maricopa County, Arizona","25669","null","4931","null",
"1400000US04013061043","Census Tract 610.43, Maricopa County, Arizona","29413","null","8266","null",
"1400000US04013061044","Census Tract 610.44, Maricopa County, Arizona","25781","null","2661","null",
"1400000US04013061045","Census Tract 610.45, Maricopa County, Arizona","32859","null","3600","null",
"1400000US04013061046","Census Tract 610.46, Maricopa County, Arizona","25198","null","3088","null",
"1400000US04013061047","Census Tract 610.47, Maricopa County, Arizona","29750","null","2122","null",
"1400000US04013061100","Census Tract 611, Maricopa County, Arizona","18193","null","2016","null",
"1400000US04013061200","Census Tract 612, Maricopa County, Arizona","11875","null","1658","null",
"1400000US04013061300","Census Tract 613, Maricopa County, Arizona","19760","null","3454","null",
"1400000US04013061401","Census Tract 614.01, Maricopa County, Arizona","11324","null","2355","null",
"1400000US04013061402","Census Tract 614.02, Maricopa County, Arizona","10849","null","2091","null",
"1400000US04013071503","Census Tract 715.03, Maricopa County, Arizona","29309","null","2462","null",
"1400000US04013071504","Census Tract 715.04, Maricopa County, Arizona","27692","null","2410","null",
"1400000US04013071505","Census Tract 715.05, Maricopa County, Arizona","24903","null","1788","null",
"1400000US04013071506","Census Tract 715.06, Maricopa County, Arizona","27530","null","3059","null",
"1400000US04013071509","Census Tract 715.09, Maricopa County, Arizona","30848","null","3508","null",
"1400000US04013071510","Census Tract 715.10, Maricopa County, Arizona","33407","null","2563","null",
"1400000US04013071511","Census Tract 715.11, Maricopa County, Arizona","29414","null","4779","null",
"1400000US04013071512","Census Tract 715.12, Maricopa County, Arizona","34385","null","3885","null",
"1400000US04013071513","Census Tract 715.13, Maricopa County, Arizona","39661","null","4749","null",
"1400000US04013071514","Census Tract 715.14, Maricopa County, Arizona","31822","null","3697","null",
"1400000US04013071515","Census Tract 715.15, Maricopa County, Arizona","31412","null","3238","null",
"1400000US04013071516","Census Tract 715.16, Maricopa County, Arizona","26493","null","3254","null",
"1400000US04013071517","Census Tract 715.17, Maricopa County, Arizona","25812","null","2583","null",
"1400000US04013071600","Census Tract 716, Maricopa County, Arizona","15780","null","2309","null",
"1400000US04013071701","Census Tract 717.01, Maricopa County, Arizona","20137","null","2031","null",
"1400000US04013071702","Census Tract 717.02, Maricopa County, Arizona","25282","null","2132","null",
"1400000US04013071801","Census Tract 718.01, Maricopa County, Arizona","24109","null","3117","null",
"1400000US04013071802","Census Tract 718.02, Maricopa County, Arizona","24173","null","1981","null",
"1400000US04013071903","Census Tract 719.03, Maricopa County, Arizona","24902","null","1895","null",
"1400000US04013071906","Census Tract 719.06, Maricopa County, Arizona","20615","null","1955","null",
"1400000US04013071909","Census Tract 719.09, Maricopa County, Arizona","22143","null","2255","null",
"1400000US04013071910","Census Tract 719.10, Maricopa County, Arizona","17213","null","2613","null",
"1400000US04013071911","Census Tract 719.11, Maricopa County, Arizona","18852","null","2396","null",
"1400000US04013071912","Census Tract 719.12, Maricopa County, Arizona","19744","null","5922","null",
"1400000US04013071913","Census Tract 719.13, Maricopa County, Arizona","15710","null","2355","null",
"1400000US04013071914","Census Tract 719.14, Maricopa County, Arizona","17868","null","2189","null",
"1400000US04013071915","Census Tract 719.15, Maricopa County, Arizona","18807","null","2736","null",
"1400000US04013082002","Census Tract 820.02, Maricopa County, Arizona","21065","null","3909","null",
"1400000US04013082007","Census Tract 820.07, Maricopa County, Arizona","17037","null","1709","null",
"1400000US04013082008","Census Tract 820.08, Maricopa County, Arizona","12088","null","1513","null",
"1400000US04013082009","Census Tract 820.09, Maricopa County, Arizona","12696","null","1361","null",
"1400000US04013082010","Census Tract 820.10, Maricopa County, Arizona","12041","null","2046","null",
"1400000US04013082012","Census Tract 820.12, Maricopa County, Arizona","21295","null","1905","null",
"1400000US04013082016","Census Tract 820.16, Maricopa County, Arizona","21568","null","2422","null",
"1400000US04013082017","Census Tract 820.17, Maricopa County, Arizona","17414","null","1809","null",
"1400000US04013082018","Census Tract 820.18, Maricopa County, Arizona","15645","null","2117","null",
"1400000US04013082019","Census Tract 820.19, Maricopa County, Arizona","32026","null","2477","null",
"1400000US04013082020","Census Tract 820.20, Maricopa County, Arizona","28234","null","3304","null",
"1400000US04013082021","Census Tract 820.21, Maricopa County, Arizona","26671","null","3259","null",
"1400000US04013082022","Census Tract 820.22, Maricopa County, Arizona","21113","null","2126","null",
"1400000US04013082023","Census Tract 820.23, Maricopa County, Arizona","28468","null","6427","null",
"1400000US04013082024","Census Tract 820.24, Maricopa County, Arizona","19630","null","2550","null",
"1400000US04013082025","Census Tract 820.25, Maricopa County, Arizona","19209","null","2354","null",
"1400000US04013082026","Census Tract 820.26, Maricopa County, Arizona","22573","null","2535","null",
"1400000US04013082027","Census Tract 820.27, Maricopa County, Arizona","19145","null","2528","null",
"1400000US04013082028","Census Tract 820.28, Maricopa County, Arizona","14881","null","2110","null",
"1400000US04013082203","Census Tract 822.03, Maricopa County, Arizona","17752","null","1753","null",
"1400000US04013082204","Census Tract 822.04, Maricopa County, Arizona","14699","null","1612","null",
"1400000US04013082205","Census Tract 822.05, Maricopa County, Arizona","19418","null","2802","null",
"1400000US04013082206","Census Tract 822.06, Maricopa County, Arizona","17688","null","4088","null",
"1400000US04013082207","Census Tract 822.07, Maricopa County, Arizona","19089","null","2046","null",
"1400000US04013082208","Census Tract 822.08, Maricopa County, Arizona","12450","null","1448","null",
"1400000US04013082209","Census Tract 822.09, Maricopa County, Arizona","12741","null","2293","null",
"1400000US04013082210","Census Tract 822.10, Maricopa County, Arizona","16736","null","2560","null",
"1400000US04013082211","Census Tract 822.11, Maricopa County, Arizona","16946","null","1653","null",
"1400000US04013083000","Census Tract 830, Maricopa County, Arizona","13588","null","1416","null",
"1400000US04013092305","Census Tract 923.05, Maricopa County, Arizona","20701","null","2447","null",
"1400000US04013092306","Census Tract 923.06, Maricopa County, Arizona","22888","null","3330","null",
"1400000US04013092307","Census Tract 923.07, Maricopa County, Arizona","18768","null","2539","null",
"1400000US04013092308","Census Tract 923.08, Maricopa County, Arizona","19437","null","2565","null",
"1400000US04013092309","Census Tract 923.09, Maricopa County, Arizona","25591","null","5640","null",
"1400000US04013092311","Census Tract 923.11, Maricopa County, Arizona","12867","null","1706","null",
"1400000US04013092312","Census Tract 923.12, Maricopa County, Arizona","17953","null","2624","null",
"1400000US04013092401","Census Tract 924.01, Maricopa County, Arizona","15067","null","1410","null",
"1400000US04013092402","Census Tract 924.02, Maricopa County, Arizona","22232","null","3463","null",
"1400000US04013092500","Census Tract 925, Maricopa County, Arizona","19846","null","2195","null",
"1400000US04013092600","Census Tract 926, Maricopa County, Arizona","10213","null","1855","null",
"1400000US04013092705","Census Tract 927.05, Maricopa County, Arizona","17659","null","4340","null",
"1400000US04013092708","Census Tract 927.08, Maricopa County, Arizona","26086","null","5766","null",
"1400000US04013092709","Census Tract 927.09, Maricopa County, Arizona","18708","null","2160","null",
"1400000US04013092710","Census Tract 927.10, Maricopa County, Arizona","25716","null","2604","null",
"1400000US04013092711","Census Tract 927.11, Maricopa County, Arizona","18218","null","2170","null",
"1400000US04013092712","Census Tract 927.12, Maricopa County, Arizona","21190","null","2380","null",
"1400000US04013092713","Census Tract 927.13, Maricopa County, Arizona","18022","null","2105","null",
"1400000US04013092715","Census Tract 927.15, Maricopa County, Arizona","13177","null","1458","null",
"1400000US04013092716","Census Tract 927.16, Maricopa County, Arizona","15972","null","2997","null",
"1400000US04013092717","Census Tract 927.17, Maricopa County, Arizona","15014","null","2025","null",
"1400000US04013092718","Census Tract 927.18, Maricopa County, Arizona","11053","null","1896","null",
"1400000US04013092719","Census Tract 927.19, Maricopa County, Arizona","24490","null","2999","null",
"1400000US04013092720","Census Tract 927.20, Maricopa County, Arizona","27281","null","3784","null",
"1400000US04013092721","Census Tract 927.21, Maricopa County, Arizona","29559","null","2987","null",
"1400000US04013092723","Census Tract 927.23, Maricopa County, Arizona","25606","null","3632","null",
"1400000US04013092724","Census Tract 927.24, Maricopa County, Arizona","23012","null","2994","null",
"1400000US04013092801","Census Tract 928.01, Maricopa County, Arizona","9136","null","1340","null",
"1400000US04013092802","Census Tract 928.02, Maricopa County, Arizona","10777","null","1423","null",
"1400000US04013092900","Census Tract 929, Maricopa County, Arizona","10629","null","1631","null",
"1400000US04013093001","Census Tract 930.01, Maricopa County, Arizona","12538","null","1915","null",
"1400000US04013093002","Census Tract 930.02, Maricopa County, Arizona","10469","null","1744","null",
"1400000US04013093101","Census Tract 931.01, Maricopa County, Arizona","11262","null","1448","null",
"1400000US04013093104","Census Tract 931.04, Maricopa County, Arizona","11566","null","1364","null",
"1400000US04013093105","Census Tract 931.05, Maricopa County, Arizona","11507","null","1613","null",
"1400000US04013093106","Census Tract 931.06, Maricopa County, Arizona","11486","null","1302","null",
"1400000US04013093200","Census Tract 932, Maricopa County, Arizona","15158","null","3936","null",
"1400000US04013103205","Census Tract 1032.05, Maricopa County, Arizona","42787","null","5138","null",
"1400000US04013103206","Census Tract 1032.06, Maricopa County, Arizona","43406","null","3669","null",
"1400000US04013103207","Census Tract 1032.07, Maricopa County, Arizona","45683","null","5671","null",
"1400000US04013103208","Census Tract 1032.08, Maricopa County, Arizona","40575","null","5370","null",
"1400000US04013103209","Census Tract 1032.09, Maricopa County, Arizona","66688","null","10801","null",
"1400000US04013103210","Census Tract 1032.10, Maricopa County, Arizona","22936","null","2128","null",
"1400000US04013103211","Census Tract 1032.11, Maricopa County, Arizona","46030","null","6931","null",
"1400000US04013103212","Census Tract 1032.12, Maricopa County, Arizona","41118","null","3723","null",
"1400000US04013103214","Census Tract 1032.14, Maricopa County, Arizona","48608","null","12814","null",
"1400000US04013103215","Census Tract 1032.15, Maricopa County, Arizona","39657","null","3304","null",
"1400000US04013103216","Census Tract 1032.16, Maricopa County, Arizona","39521","null","3968","null",
"1400000US04013103217","Census Tract 1032.17, Maricopa County, Arizona","40729","null","6805","null",
"1400000US04013103219","Census Tract 1032.19, Maricopa County, Arizona","55063","null","8315","null",
"1400000US04013103220","Census Tract 1032.20, Maricopa County, Arizona","43800","null","6481","null",
"1400000US04013103302","Census Tract 1033.02, Maricopa County, Arizona","18047","null","2686","null",
"1400000US04013103303","Census Tract 1033.03, Maricopa County, Arizona","30195","null","4883","null",
"1400000US04013103304","Census Tract 1033.04, Maricopa County, Arizona","12904","null","2047","null",
"1400000US04013103305","Census Tract 1033.05, Maricopa County, Arizona","11224","null","1037","null",
"1400000US04013103306","Census Tract 1033.06, Maricopa County, Arizona","11582","null","1689","null",
"1400000US04013103400","Census Tract 1034, Maricopa County, Arizona","23882","null","2829","null",
"1400000US04013103501","Census Tract 1035.01, Maricopa County, Arizona","30638","null","4104","null",
"1400000US04013103502","Census Tract 1035.02, Maricopa County, Arizona","26408","null","3574","null",
"1400000US04013103604","Census Tract 1036.04, Maricopa County, Arizona","25483","null","3409","null",
"1400000US04013103605","Census Tract 1036.05, Maricopa County, Arizona","51308","null","7163","null",
"1400000US04013103606","Census Tract 1036.06, Maricopa County, Arizona","27381","null","4596","null",
"1400000US04013103607","Census Tract 1036.07, Maricopa County, Arizona","35973","null","4212","null",
"1400000US04013103608","Census Tract 1036.08, Maricopa County, Arizona","29501","null","5189","null",
"1400000US04013103609","Census Tract 1036.09, Maricopa County, Arizona","20696","null","2269","null",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","44929","null","7644","null",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","31489","null","4316","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","32216","null","5281","null",
