"GEO_ID","NAME","B19301_001E","B19301_001EA","B19301_001M","B19301_001MA",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","13957","null","1638","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","34506","null","5127","null",
"1400000US04013103702","Census Tract 1037.02, Maricopa County, Arizona","41838","null","5696","null",
"1400000US04013103900","Census Tract 1039, Maricopa County, Arizona","21736","null","3945","null",
"1400000US04013104000","Census Tract 1040, Maricopa County, Arizona","21850","null","3424","null",
"1400000US04013104100","Census Tract 1041, Maricopa County, Arizona","23709","null","4591","null",
"1400000US04013104202","Census Tract 1042.02, Maricopa County, Arizona","30506","null","4135","null",
"1400000US04013104203","Census Tract 1042.03, Maricopa County, Arizona","24402","null","2230","null",
"1400000US04013104204","Census Tract 1042.04, Maricopa County, Arizona","23123","null","2871","null",
"1400000US04013104205","Census Tract 1042.05, Maricopa County, Arizona","26508","null","3623","null",
"1400000US04013104206","Census Tract 1042.06, Maricopa County, Arizona","21665","null","2873","null",
"1400000US04013104207","Census Tract 1042.07, Maricopa County, Arizona","32869","null","3023","null",
"1400000US04013104212","Census Tract 1042.12, Maricopa County, Arizona","25759","null","4030","null",
"1400000US04013104214","Census Tract 1042.14, Maricopa County, Arizona","30419","null","3330","null",
"1400000US04013104215","Census Tract 1042.15, Maricopa County, Arizona","27699","null","3056","null",
"1400000US04013104216","Census Tract 1042.16, Maricopa County, Arizona","25749","null","2372","null",
"1400000US04013104217","Census Tract 1042.17, Maricopa County, Arizona","26673","null","2561","null",
"1400000US04013104218","Census Tract 1042.18, Maricopa County, Arizona","25670","null","2517","null",
"1400000US04013104219","Census Tract 1042.19, Maricopa County, Arizona","25004","null","2036","null",
"1400000US04013104221","Census Tract 1042.21, Maricopa County, Arizona","25111","null","2446","null",
"1400000US04013104222","Census Tract 1042.22, Maricopa County, Arizona","27171","null","2885","null",
"1400000US04013104223","Census Tract 1042.23, Maricopa County, Arizona","40684","null","5967","null",
"1400000US04013104224","Census Tract 1042.24, Maricopa County, Arizona","26571","null","3077","null",
"1400000US04013104225","Census Tract 1042.25, Maricopa County, Arizona","28375","null","3479","null",
"1400000US04013104226","Census Tract 1042.26, Maricopa County, Arizona","28853","null","4233","null",
"1400000US04013104227","Census Tract 1042.27, Maricopa County, Arizona","26402","null","4989","null",
"1400000US04013104301","Census Tract 1043.01, Maricopa County, Arizona","26994","null","5590","null",
"1400000US04013104302","Census Tract 1043.02, Maricopa County, Arizona","20944","null","2800","null",
"1400000US04013104401","Census Tract 1044.01, Maricopa County, Arizona","20140","null","2101","null",
"1400000US04013104402","Census Tract 1044.02, Maricopa County, Arizona","22069","null","3549","null",
"1400000US04013104501","Census Tract 1045.01, Maricopa County, Arizona","14842","null","2797","null",
"1400000US04013104502","Census Tract 1045.02, Maricopa County, Arizona","13202","null","1638","null",
"1400000US04013104600","Census Tract 1046, Maricopa County, Arizona","26882","null","4380","null",
"1400000US04013104701","Census Tract 1047.01, Maricopa County, Arizona","23425","null","3237","null",
"1400000US04013104702","Census Tract 1047.02, Maricopa County, Arizona","22320","null","3431","null",
"1400000US04013104801","Census Tract 1048.01, Maricopa County, Arizona","53664","null","7514","null",
"1400000US04013104802","Census Tract 1048.02, Maricopa County, Arizona","39390","null","3582","null",
"1400000US04013104900","Census Tract 1049, Maricopa County, Arizona","37267","null","3820","null",
"1400000US04013105002","Census Tract 1050.02, Maricopa County, Arizona","152542","null","32227","null",
"1400000US04013105003","Census Tract 1050.03, Maricopa County, Arizona","123765","null","14382","null",
"1400000US04013105004","Census Tract 1050.04, Maricopa County, Arizona","142251","null","19525","null",
"1400000US04013105101","Census Tract 1051.01, Maricopa County, Arizona","70112","null","7102","null",
"1400000US04013105102","Census Tract 1051.02, Maricopa County, Arizona","85009","null","14673","null",
"1400000US04013105103","Census Tract 1051.03, Maricopa County, Arizona","115783","null","17560","null",
"1400000US04013105200","Census Tract 1052, Maricopa County, Arizona","33860","null","4989","null",
"1400000US04013105300","Census Tract 1053, Maricopa County, Arizona","36214","null","4634","null",
"1400000US04013105400","Census Tract 1054, Maricopa County, Arizona","46526","null","7686","null",
"1400000US04013105501","Census Tract 1055.01, Maricopa County, Arizona","21173","null","4247","null",
"1400000US04013105502","Census Tract 1055.02, Maricopa County, Arizona","17854","null","3500","null",
"1400000US04013105503","Census Tract 1055.03, Maricopa County, Arizona","23178","null","3107","null",
"1400000US04013105601","Census Tract 1056.01, Maricopa County, Arizona","17823","null","3407","null",
"1400000US04013105602","Census Tract 1056.02, Maricopa County, Arizona","15504","null","2977","null",
"1400000US04013105701","Census Tract 1057.01, Maricopa County, Arizona","22878","null","4417","null",
"1400000US04013105702","Census Tract 1057.02, Maricopa County, Arizona","20289","null","3281","null",
"1400000US04013105800","Census Tract 1058, Maricopa County, Arizona","23670","null","3604","null",
"1400000US04013105900","Census Tract 1059, Maricopa County, Arizona","21435","null","2692","null",
"1400000US04013106001","Census Tract 1060.01, Maricopa County, Arizona","14897","null","2584","null",
"1400000US04013106002","Census Tract 1060.02, Maricopa County, Arizona","22663","null","3145","null",
"1400000US04013106003","Census Tract 1060.03, Maricopa County, Arizona","19284","null","3357","null",
"1400000US04013106100","Census Tract 1061, Maricopa County, Arizona","44936","null","9076","null",
"1400000US04013106200","Census Tract 1062, Maricopa County, Arizona","83078","null","10223","null",
"1400000US04013106300","Census Tract 1063, Maricopa County, Arizona","46839","null","7446","null",
"1400000US04013106400","Census Tract 1064, Maricopa County, Arizona","48599","null","8192","null",
"1400000US04013106501","Census Tract 1065.01, Maricopa County, Arizona","43443","null","8626","null",
"1400000US04013106502","Census Tract 1065.02, Maricopa County, Arizona","39790","null","4943","null",
"1400000US04013106600","Census Tract 1066, Maricopa County, Arizona","65366","null","8975","null",
"1400000US04013106701","Census Tract 1067.01, Maricopa County, Arizona","17715","null","2361","null",
"1400000US04013106702","Census Tract 1067.02, Maricopa County, Arizona","36261","null","6381","null",
"1400000US04013106703","Census Tract 1067.03, Maricopa County, Arizona","44020","null","7368","null",
"1400000US04013106801","Census Tract 1068.01, Maricopa County, Arizona","18360","null","7682","null",
"1400000US04013106802","Census Tract 1068.02, Maricopa County, Arizona","28839","null","7286","null",
"1400000US04013106900","Census Tract 1069, Maricopa County, Arizona","16877","null","2493","null",
"1400000US04013107000","Census Tract 1070, Maricopa County, Arizona","16611","null","2992","null",
"1400000US04013107101","Census Tract 1071.01, Maricopa County, Arizona","15823","null","2166","null",
"1400000US04013107102","Census Tract 1071.02, Maricopa County, Arizona","12710","null","1787","null",
"1400000US04013107201","Census Tract 1072.01, Maricopa County, Arizona","9056","null","2148","null",
"1400000US04013107202","Census Tract 1072.02, Maricopa County, Arizona","15430","null","3813","null",
"1400000US04013107300","Census Tract 1073, Maricopa County, Arizona","15171","null","2300","null",
"1400000US04013107400","Census Tract 1074, Maricopa County, Arizona","24132","null","2857","null",
"1400000US04013107500","Census Tract 1075, Maricopa County, Arizona","65034","null","7137","null",
"1400000US04013107601","Census Tract 1076.01, Maricopa County, Arizona","39053","null","5152","null",
"1400000US04013107602","Census Tract 1076.02, Maricopa County, Arizona","42339","null","6309","null",
"1400000US04013107700","Census Tract 1077, Maricopa County, Arizona","52117","null","8078","null",
"1400000US04013107800","Census Tract 1078, Maricopa County, Arizona","117047","null","21589","null",
"1400000US04013107900","Census Tract 1079, Maricopa County, Arizona","84556","null","15586","null",
"1400000US04013108000","Census Tract 1080, Maricopa County, Arizona","104583","null","19088","null",
"1400000US04013108100","Census Tract 1081, Maricopa County, Arizona","66983","null","12642","null",
"1400000US04013108200","Census Tract 1082, Maricopa County, Arizona","50176","null","7022","null",
"1400000US04013108301","Census Tract 1083.01, Maricopa County, Arizona","77806","null","10066","null",
"1400000US04013108302","Census Tract 1083.02, Maricopa County, Arizona","47631","null","7145","null",
"1400000US04013108400","Census Tract 1084, Maricopa County, Arizona","57650","null","14306","null",
"1400000US04013108501","Census Tract 1085.01, Maricopa County, Arizona","33653","null","5697","null",
"1400000US04013108502","Census Tract 1085.02, Maricopa County, Arizona","47825","null","10113","null",
"1400000US04013108601","Census Tract 1086.01, Maricopa County, Arizona","22361","null","5512","null",
"1400000US04013108602","Census Tract 1086.02, Maricopa County, Arizona","25305","null","3380","null",
"1400000US04013108802","Census Tract 1088.02, Maricopa County, Arizona","40060","null","5045","null",
"1400000US04013108901","Census Tract 1089.01, Maricopa County, Arizona","35007","null","5546","null",
"1400000US04013108902","Census Tract 1089.02, Maricopa County, Arizona","21883","null","2772","null",
"1400000US04013109001","Census Tract 1090.01, Maricopa County, Arizona","11986","null","1599","null",
"1400000US04013109002","Census Tract 1090.02, Maricopa County, Arizona","15238","null","2007","null",
"1400000US04013109003","Census Tract 1090.03, Maricopa County, Arizona","12544","null","1562","null",
"1400000US04013109101","Census Tract 1091.01, Maricopa County, Arizona","14586","null","2314","null",
"1400000US04013109102","Census Tract 1091.02, Maricopa County, Arizona","14754","null","1245","null",
"1400000US04013109200","Census Tract 1092, Maricopa County, Arizona","14587","null","2353","null",
"1400000US04013109300","Census Tract 1093, Maricopa County, Arizona","13701","null","1493","null",
"1400000US04013109400","Census Tract 1094, Maricopa County, Arizona","14515","null","2554","null",
"1400000US04013109500","Census Tract 1095, Maricopa County, Arizona","20262","null","4182","null",
"1400000US04013109601","Census Tract 1096.01, Maricopa County, Arizona","14888","null","2200","null",
"1400000US04013109602","Census Tract 1096.02, Maricopa County, Arizona","12346","null","1721","null",
"1400000US04013109603","Census Tract 1096.03, Maricopa County, Arizona","16329","null","2287","null",
"1400000US04013109604","Census Tract 1096.04, Maricopa County, Arizona","14695","null","2336","null",
"1400000US04013109701","Census Tract 1097.01, Maricopa County, Arizona","13021","null","2071","null",
"1400000US04013109702","Census Tract 1097.02, Maricopa County, Arizona","14133","null","1707","null",
"1400000US04013109703","Census Tract 1097.03, Maricopa County, Arizona","14910","null","1995","null",
"1400000US04013109704","Census Tract 1097.04, Maricopa County, Arizona","10990","null","1359","null",
"1400000US04013109705","Census Tract 1097.05, Maricopa County, Arizona","15943","null","1771","null",
"1400000US04013109801","Census Tract 1098.01, Maricopa County, Arizona","13561","null","1494","null",
"1400000US04013109802","Census Tract 1098.02, Maricopa County, Arizona","14890","null","2012","null",
"1400000US04013109900","Census Tract 1099, Maricopa County, Arizona","10763","null","1731","null",
"1400000US04013110001","Census Tract 1100.01, Maricopa County, Arizona","12029","null","1155","null",
"1400000US04013110002","Census Tract 1100.02, Maricopa County, Arizona","14852","null","2094","null",
"1400000US04013110100","Census Tract 1101, Maricopa County, Arizona","13369","null","1314","null",
"1400000US04013110400","Census Tract 1104, Maricopa County, Arizona","36114","null","5721","null",
"1400000US04013110501","Census Tract 1105.01, Maricopa County, Arizona","35102","null","4272","null",
"1400000US04013110502","Census Tract 1105.02, Maricopa County, Arizona","46251","null","6487","null",
"1400000US04013110600","Census Tract 1106, Maricopa County, Arizona","46237","null","8706","null",
"1400000US04013110701","Census Tract 1107.01, Maricopa County, Arizona","23269","null","3933","null",
"1400000US04013110702","Census Tract 1107.02, Maricopa County, Arizona","29375","null","4531","null",
"1400000US04013110801","Census Tract 1108.01, Maricopa County, Arizona","20571","null","3370","null",
"1400000US04013110802","Census Tract 1108.02, Maricopa County, Arizona","33695","null","4283","null",
"1400000US04013110901","Census Tract 1109.01, Maricopa County, Arizona","31234","null","5826","null",
"1400000US04013110902","Census Tract 1109.02, Maricopa County, Arizona","25507","null","3856","null",
"1400000US04013111000","Census Tract 1110, Maricopa County, Arizona","48514","null","5336","null",
"1400000US04013111100","Census Tract 1111, Maricopa County, Arizona","55027","null","10771","null",
"1400000US04013111201","Census Tract 1112.01, Maricopa County, Arizona","30998","null","6957","null",
"1400000US04013111202","Census Tract 1112.02, Maricopa County, Arizona","18340","null","2883","null",
"1400000US04013111203","Census Tract 1112.03, Maricopa County, Arizona","22527","null","2744","null",
"1400000US04013111204","Census Tract 1112.04, Maricopa County, Arizona","29883","null","3274","null",
"1400000US04013111300","Census Tract 1113, Maricopa County, Arizona","29719","null","3658","null",
"1400000US04013111401","Census Tract 1114.01, Maricopa County, Arizona","18084","null","2059","null",
"1400000US04013111402","Census Tract 1114.02, Maricopa County, Arizona","21267","null","3058","null",
"1400000US04013111501","Census Tract 1115.01, Maricopa County, Arizona","14911","null","2045","null",
"1400000US04013111502","Census Tract 1115.02, Maricopa County, Arizona","17003","null","1719","null",
"1400000US04013111601","Census Tract 1116.01, Maricopa County, Arizona","20201","null","2474","null",
"1400000US04013111602","Census Tract 1116.02, Maricopa County, Arizona","16242","null","2097","null",
"1400000US04013111700","Census Tract 1117, Maricopa County, Arizona","32092","null","3906","null",
"1400000US04013111800","Census Tract 1118, Maricopa County, Arizona","59075","null","8688","null",
"1400000US04013111900","Census Tract 1119, Maricopa County, Arizona","62765","null","19027","null",
"1400000US04013112100","Census Tract 1121, Maricopa County, Arizona","13167","null","2239","null",
"1400000US04013112201","Census Tract 1122.01, Maricopa County, Arizona","13667","null","1960","null",
"1400000US04013112202","Census Tract 1122.02, Maricopa County, Arizona","29330","null","13276","null",
"1400000US04013112301","Census Tract 1123.01, Maricopa County, Arizona","15563","null","1936","null",
"1400000US04013112302","Census Tract 1123.02, Maricopa County, Arizona","14578","null","1588","null",
"1400000US04013112401","Census Tract 1124.01, Maricopa County, Arizona","14085","null","1852","null",
"1400000US04013112402","Census Tract 1124.02, Maricopa County, Arizona","15042","null","2543","null",
"1400000US04013112502","Census Tract 1125.02, Maricopa County, Arizona","15533","null","2676","null",
"1400000US04013112503","Census Tract 1125.03, Maricopa County, Arizona","16201","null","1881","null",
"1400000US04013112504","Census Tract 1125.04, Maricopa County, Arizona","13408","null","1434","null",
"1400000US04013112505","Census Tract 1125.05, Maricopa County, Arizona","13046","null","1717","null",
"1400000US04013112507","Census Tract 1125.07, Maricopa County, Arizona","9849","null","1535","null",
"1400000US04013112508","Census Tract 1125.08, Maricopa County, Arizona","13327","null","2334","null",
"1400000US04013112509","Census Tract 1125.09, Maricopa County, Arizona","17078","null","2894","null",
"1400000US04013112510","Census Tract 1125.10, Maricopa County, Arizona","21466","null","3935","null",
"1400000US04013112511","Census Tract 1125.11, Maricopa County, Arizona","19039","null","1725","null",
"1400000US04013112512","Census Tract 1125.12, Maricopa County, Arizona","17249","null","4733","null",
"1400000US04013112513","Census Tract 1125.13, Maricopa County, Arizona","18148","null","2712","null",
"1400000US04013112514","Census Tract 1125.14, Maricopa County, Arizona","21912","null","2068","null",
"1400000US04013112601","Census Tract 1126.01, Maricopa County, Arizona","11173","null","2234","null",
"1400000US04013112602","Census Tract 1126.02, Maricopa County, Arizona","10786","null","999","null",
"1400000US04013112700","Census Tract 1127, Maricopa County, Arizona","13071","null","1940","null",
"1400000US04013112900","Census Tract 1129, Maricopa County, Arizona","21633","null","2614","null",
"1400000US04013113000","Census Tract 1130, Maricopa County, Arizona","51176","null","5461","null",
"1400000US04013113100","Census Tract 1131, Maricopa County, Arizona","23459","null","4689","null",
"1400000US04013113201","Census Tract 1132.01, Maricopa County, Arizona","13284","null","2514","null",
"1400000US04013113202","Census Tract 1132.02, Maricopa County, Arizona","17079","null","3796","null",
"1400000US04013113203","Census Tract 1132.03, Maricopa County, Arizona","18319","null","3481","null",
"1400000US04013113300","Census Tract 1133, Maricopa County, Arizona","13295","null","3215","null",
"1400000US04013113400","Census Tract 1134, Maricopa County, Arizona","1175","null","1774","null",
"1400000US04013113501","Census Tract 1135.01, Maricopa County, Arizona","14683","null","2163","null",
"1400000US04013113502","Census Tract 1135.02, Maricopa County, Arizona","11275","null","1263","null",
"1400000US04013113601","Census Tract 1136.01, Maricopa County, Arizona","18234","null","2342","null",
"1400000US04013113602","Census Tract 1136.02, Maricopa County, Arizona","14621","null","2413","null",
"1400000US04013113700","Census Tract 1137, Maricopa County, Arizona","21632","null","3069","null",
"1400000US04013113801","Census Tract 1138.01, Maricopa County, Arizona","32224","null","5006","null",
"1400000US04013113802","Census Tract 1138.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013113900","Census Tract 1139, Maricopa County, Arizona","8126","null","1261","null",
"1400000US04013114000","Census Tract 1140, Maricopa County, Arizona","32098","null","4109","null",
"1400000US04013114100","Census Tract 1141, Maricopa County, Arizona","54821","null","13756","null",
"1400000US04013114200","Census Tract 1142, Maricopa County, Arizona","15325","null","5415","null",
"1400000US04013114301","Census Tract 1143.01, Maricopa County, Arizona","23046","null","7577","null",
"1400000US04013114302","Census Tract 1143.02, Maricopa County, Arizona","10971","null","1930","null",
"1400000US04013114401","Census Tract 1144.01, Maricopa County, Arizona","16687","null","4320","null",
"1400000US04013114402","Census Tract 1144.02, Maricopa County, Arizona","13610","null","1610","null",
"1400000US04013114500","Census Tract 1145, Maricopa County, Arizona","17754","null","4596","null",
"1400000US04013114600","Census Tract 1146, Maricopa County, Arizona","13085","null","3486","null",
"1400000US04013114703","Census Tract 1147.03, Maricopa County, Arizona","11529","null","1707","null",
"1400000US04013114800","Census Tract 1148, Maricopa County, Arizona","12979","null","1772","null",
"1400000US04013114900","Census Tract 1149, Maricopa County, Arizona","11761","null","1639","null",
"1400000US04013115200","Census Tract 1152, Maricopa County, Arizona","16050","null","2894","null",
"1400000US04013115300","Census Tract 1153, Maricopa County, Arizona","12507","null","1397","null",
"1400000US04013115400","Census Tract 1154, Maricopa County, Arizona","12791","null","2906","null",
"1400000US04013115500","Census Tract 1155, Maricopa County, Arizona","14621","null","2375","null",
"1400000US04013115600","Census Tract 1156, Maricopa County, Arizona","15449","null","1993","null",
"1400000US04013115700","Census Tract 1157, Maricopa County, Arizona","17775","null","3014","null",
"1400000US04013115801","Census Tract 1158.01, Maricopa County, Arizona","13180","null","2057","null",
"1400000US04013115802","Census Tract 1158.02, Maricopa County, Arizona","15993","null","2409","null",
"1400000US04013115900","Census Tract 1159, Maricopa County, Arizona","16634","null","2168","null",
"1400000US04013116000","Census Tract 1160, Maricopa County, Arizona","18365","null","2234","null",
"1400000US04013116100","Census Tract 1161, Maricopa County, Arizona","16243","null","1858","null",
"1400000US04013116202","Census Tract 1162.02, Maricopa County, Arizona","18623","null","2447","null",
"1400000US04013116203","Census Tract 1162.03, Maricopa County, Arizona","29641","null","3304","null",
"1400000US04013116204","Census Tract 1162.04, Maricopa County, Arizona","18937","null","4010","null",
"1400000US04013116205","Census Tract 1162.05, Maricopa County, Arizona","23209","null","2307","null",
"1400000US04013116300","Census Tract 1163, Maricopa County, Arizona","22713","null","3939","null",
"1400000US04013116400","Census Tract 1164, Maricopa County, Arizona","17810","null","1949","null",
"1400000US04013116500","Census Tract 1165, Maricopa County, Arizona","14747","null","2431","null",
"1400000US04013116602","Census Tract 1166.02, Maricopa County, Arizona","15967","null","2388","null",
"1400000US04013116603","Census Tract 1166.03, Maricopa County, Arizona","23253","null","2711","null",
"1400000US04013116604","Census Tract 1166.04, Maricopa County, Arizona","25982","null","6072","null",
"1400000US04013116605","Census Tract 1166.05, Maricopa County, Arizona","24994","null","3588","null",
"1400000US04013116606","Census Tract 1166.06, Maricopa County, Arizona","17886","null","2669","null",
"1400000US04013116607","Census Tract 1166.07, Maricopa County, Arizona","19639","null","3131","null",
"1400000US04013116608","Census Tract 1166.08, Maricopa County, Arizona","24942","null","5821","null",
"1400000US04013116609","Census Tract 1166.09, Maricopa County, Arizona","27424","null","2241","null",
"1400000US04013116610","Census Tract 1166.10, Maricopa County, Arizona","27653","null","2848","null",
"1400000US04013116611","Census Tract 1166.11, Maricopa County, Arizona","38928","null","7372","null",
"1400000US04013116612","Census Tract 1166.12, Maricopa County, Arizona","31534","null","3966","null",
"1400000US04013116613","Census Tract 1166.13, Maricopa County, Arizona","29210","null","3454","null",
"1400000US04013116702","Census Tract 1167.02, Maricopa County, Arizona","18577","null","2647","null",
"1400000US04013116703","Census Tract 1167.03, Maricopa County, Arizona","26700","null","2805","null",
"1400000US04013116704","Census Tract 1167.04, Maricopa County, Arizona","38946","null","4091","null",
"1400000US04013116707","Census Tract 1167.07, Maricopa County, Arizona","46880","null","6585","null",
"1400000US04013116708","Census Tract 1167.08, Maricopa County, Arizona","42681","null","6060","null",
"1400000US04013116709","Census Tract 1167.09, Maricopa County, Arizona","39924","null","8083","null",
"1400000US04013116710","Census Tract 1167.10, Maricopa County, Arizona","71642","null","10198","null",
"1400000US04013116711","Census Tract 1167.11, Maricopa County, Arizona","32710","null","4031","null",
"1400000US04013116712","Census Tract 1167.12, Maricopa County, Arizona","40484","null","5714","null",
"1400000US04013116713","Census Tract 1167.13, Maricopa County, Arizona","37893","null","3661","null",
"1400000US04013116714","Census Tract 1167.14, Maricopa County, Arizona","45536","null","6382","null",
"1400000US04013116715","Census Tract 1167.15, Maricopa County, Arizona","53840","null","7038","null",
"1400000US04013116717","Census Tract 1167.17, Maricopa County, Arizona","31988","null","4714","null",
"1400000US04013116718","Census Tract 1167.18, Maricopa County, Arizona","32258","null","4990","null",
"1400000US04013116719","Census Tract 1167.19, Maricopa County, Arizona","45569","null","4699","null",
"1400000US04013116720","Census Tract 1167.20, Maricopa County, Arizona","33682","null","4544","null",
"1400000US04013116721","Census Tract 1167.21, Maricopa County, Arizona","47864","null","4144","null",
"1400000US04013116725","Census Tract 1167.25, Maricopa County, Arizona","62403","null","13235","null",
"1400000US04013116727","Census Tract 1167.27, Maricopa County, Arizona","64597","null","6273","null",
"1400000US04013116728","Census Tract 1167.28, Maricopa County, Arizona","72426","null","6500","null",
"1400000US04013116729","Census Tract 1167.29, Maricopa County, Arizona","76420","null","13507","null",
"1400000US04013116730","Census Tract 1167.30, Maricopa County, Arizona","51583","null","5982","null",
"1400000US04013116731","Census Tract 1167.31, Maricopa County, Arizona","56462","null","7793","null",
"1400000US04013116732","Census Tract 1167.32, Maricopa County, Arizona","31320","null","4805","null",
"1400000US04013116733","Census Tract 1167.33, Maricopa County, Arizona","63777","null","16972","null",
"1400000US04013116800","Census Tract 1168, Maricopa County, Arizona","25690","null","5321","null",
"1400000US04013116900","Census Tract 1169, Maricopa County, Arizona","11228","null","2191","null",
"1400000US04013117000","Census Tract 1170, Maricopa County, Arizona","16812","null","2807","null",
"1400000US04013117100","Census Tract 1171, Maricopa County, Arizona","40689","null","5059","null",
"1400000US04013117200","Census Tract 1172, Maricopa County, Arizona","12844","null","1836","null",
"1400000US04013117300","Census Tract 1173, Maricopa County, Arizona","11608","null","2977","null",
"1400000US04013216806","Census Tract 2168.06, Maricopa County, Arizona","60729","null","10731","null",
"1400000US04013216807","Census Tract 2168.07, Maricopa County, Arizona","64646","null","7967","null",
"1400000US04013216809","Census Tract 2168.09, Maricopa County, Arizona","86004","null","9145","null",
"1400000US04013216810","Census Tract 2168.10, Maricopa County, Arizona","48067","null","12908","null",
"1400000US04013216813","Census Tract 2168.13, Maricopa County, Arizona","80339","null","13761","null",
"1400000US04013216816","Census Tract 2168.16, Maricopa County, Arizona","57290","null","7827","null",
"1400000US04013216818","Census Tract 2168.18, Maricopa County, Arizona","43993","null","4295","null",
"1400000US04013216819","Census Tract 2168.19, Maricopa County, Arizona","65488","null","12514","null",
"1400000US04013216820","Census Tract 2168.20, Maricopa County, Arizona","49456","null","5533","null",
"1400000US04013216821","Census Tract 2168.21, Maricopa County, Arizona","79744","null","12106","null",
"1400000US04013216822","Census Tract 2168.22, Maricopa County, Arizona","74835","null","8807","null",
"1400000US04013216826","Census Tract 2168.26, Maricopa County, Arizona","51945","null","10977","null",
"1400000US04013216829","Census Tract 2168.29, Maricopa County, Arizona","82775","null","12729","null",
"1400000US04013216830","Census Tract 2168.30, Maricopa County, Arizona","45681","null","5981","null",
"1400000US04013216831","Census Tract 2168.31, Maricopa County, Arizona","72212","null","13719","null",
"1400000US04013216832","Census Tract 2168.32, Maricopa County, Arizona","76020","null","13271","null",
"1400000US04013216833","Census Tract 2168.33, Maricopa County, Arizona","59046","null","8501","null",
"1400000US04013216834","Census Tract 2168.34, Maricopa County, Arizona","77287","null","11374","null",
"1400000US04013216835","Census Tract 2168.35, Maricopa County, Arizona","61618","null","10417","null",
"1400000US04013216836","Census Tract 2168.36, Maricopa County, Arizona","61916","null","7981","null",
"1400000US04013216837","Census Tract 2168.37, Maricopa County, Arizona","43070","null","4480","null",
"1400000US04013216838","Census Tract 2168.38, Maricopa County, Arizona","54746","null","7489","null",
"1400000US04013216839","Census Tract 2168.39, Maricopa County, Arizona","64142","null","5827","null",
"1400000US04013216840","Census Tract 2168.40, Maricopa County, Arizona","71983","null","7739","null",
"1400000US04013216841","Census Tract 2168.41, Maricopa County, Arizona","64553","null","8993","null",
"1400000US04013216842","Census Tract 2168.42, Maricopa County, Arizona","66711","null","8410","null",
"1400000US04013216843","Census Tract 2168.43, Maricopa County, Arizona","90512","null","12711","null",
"1400000US04013216844","Census Tract 2168.44, Maricopa County, Arizona","78298","null","18078","null",
"1400000US04013216845","Census Tract 2168.45, Maricopa County, Arizona","55107","null","10126","null",
"1400000US04013216846","Census Tract 2168.46, Maricopa County, Arizona","65573","null","9085","null",
"1400000US04013216847","Census Tract 2168.47, Maricopa County, Arizona","81905","null","8966","null",
"1400000US04013216848","Census Tract 2168.48, Maricopa County, Arizona","82609","null","15563","null",
"1400000US04013216849","Census Tract 2168.49, Maricopa County, Arizona","86793","null","9611","null",
"1400000US04013216850","Census Tract 2168.50, Maricopa County, Arizona","46038","null","5517","null",
"1400000US04013216851","Census Tract 2168.51, Maricopa County, Arizona","122966","null","15538","null",
"1400000US04013216852","Census Tract 2168.52, Maricopa County, Arizona","55873","null","5763","null",
"1400000US04013216853","Census Tract 2168.53, Maricopa County, Arizona","54945","null","9368","null",
"1400000US04013216901","Census Tract 2169.01, Maricopa County, Arizona","75969","null","14473","null",
"1400000US04013216902","Census Tract 2169.02, Maricopa County, Arizona","47010","null","6154","null",
"1400000US04013217001","Census Tract 2170.01, Maricopa County, Arizona","58535","null","7674","null",
"1400000US04013217002","Census Tract 2170.02, Maricopa County, Arizona","38299","null","3801","null",
"1400000US04013217101","Census Tract 2171.01, Maricopa County, Arizona","46467","null","9226","null",
"1400000US04013217102","Census Tract 2171.02, Maricopa County, Arizona","48153","null","6689","null",
"1400000US04013217201","Census Tract 2172.01, Maricopa County, Arizona","56581","null","8560","null",
"1400000US04013217203","Census Tract 2172.03, Maricopa County, Arizona","64981","null","14799","null",
"1400000US04013217204","Census Tract 2172.04, Maricopa County, Arizona","31758","null","4663","null",
"1400000US04013217300","Census Tract 2173, Maricopa County, Arizona","106925","null","19398","null",
"1400000US04013217400","Census Tract 2174, Maricopa County, Arizona","57858","null","11997","null",
"1400000US04013217501","Census Tract 2175.01, Maricopa County, Arizona","33607","null","9796","null",
"1400000US04013217502","Census Tract 2175.02, Maricopa County, Arizona","49062","null","5387","null",
"1400000US04013217600","Census Tract 2176, Maricopa County, Arizona","38189","null","5785","null",
"1400000US04013217700","Census Tract 2177, Maricopa County, Arizona","41764","null","9341","null",
"1400000US04013217800","Census Tract 2178, Maricopa County, Arizona","43366","null","6190","null",
"1400000US04013217900","Census Tract 2179, Maricopa County, Arizona","43829","null","5199","null",
"1400000US04013218000","Census Tract 2180, Maricopa County, Arizona","38323","null","4202","null",
"1400000US04013218100","Census Tract 2181, Maricopa County, Arizona","42955","null","8292","null",
"1400000US04013218200","Census Tract 2182, Maricopa County, Arizona","36198","null","5231","null",
"1400000US04013218300","Census Tract 2183, Maricopa County, Arizona","33859","null","5288","null",
"1400000US04013318400","Census Tract 3184, Maricopa County, Arizona","26192","null","4171","null",
"1400000US04013318501","Census Tract 3185.01, Maricopa County, Arizona","31266","null","4354","null",
"1400000US04013318700","Census Tract 3187, Maricopa County, Arizona","20955","null","4925","null",
"1400000US04013318800","Census Tract 3188, Maricopa County, Arizona","28239","null","3568","null",
