"GEO_ID","NAME","B19301_001E","B19301_001EA","B19301_001M","B19301_001MA",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","55851","null","11560","null",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","38157","null","4747","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","34453","null","4457","null",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","12211","null","1541","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","36168","null","5663","null",
"1400000US04013103702","Census Tract 1037.02, Maricopa County, Arizona","40968","null","5025","null",
"1400000US04013103900","Census Tract 1039, Maricopa County, Arizona","22381","null","3415","null",
"1400000US04013104000","Census Tract 1040, Maricopa County, Arizona","18408","null","2597","null",
"1400000US04013104100","Census Tract 1041, Maricopa County, Arizona","23508","null","5730","null",
"1400000US04013104202","Census Tract 1042.02, Maricopa County, Arizona","26897","null","3873","null",
"1400000US04013104203","Census Tract 1042.03, Maricopa County, Arizona","23419","null","2461","null",
"1400000US04013104204","Census Tract 1042.04, Maricopa County, Arizona","22290","null","2601","null",
"1400000US04013104205","Census Tract 1042.05, Maricopa County, Arizona","23824","null","2866","null",
"1400000US04013104206","Census Tract 1042.06, Maricopa County, Arizona","20447","null","2592","null",
"1400000US04013104207","Census Tract 1042.07, Maricopa County, Arizona","29928","null","2119","null",
"1400000US04013104212","Census Tract 1042.12, Maricopa County, Arizona","25566","null","3752","null",
"1400000US04013104214","Census Tract 1042.14, Maricopa County, Arizona","30455","null","3379","null",
"1400000US04013104215","Census Tract 1042.15, Maricopa County, Arizona","27027","null","2836","null",
"1400000US04013104216","Census Tract 1042.16, Maricopa County, Arizona","25821","null","2205","null",
"1400000US04013104217","Census Tract 1042.17, Maricopa County, Arizona","24500","null","3022","null",
"1400000US04013104218","Census Tract 1042.18, Maricopa County, Arizona","27125","null","3357","null",
"1400000US04013104219","Census Tract 1042.19, Maricopa County, Arizona","24062","null","2303","null",
"1400000US04013104221","Census Tract 1042.21, Maricopa County, Arizona","24579","null","2925","null",
"1400000US04013104222","Census Tract 1042.22, Maricopa County, Arizona","25389","null","3072","null",
"1400000US04013104223","Census Tract 1042.23, Maricopa County, Arizona","36060","null","4246","null",
"1400000US04013104224","Census Tract 1042.24, Maricopa County, Arizona","22978","null","2385","null",
"1400000US04013104225","Census Tract 1042.25, Maricopa County, Arizona","30002","null","3376","null",
"1400000US04013104226","Census Tract 1042.26, Maricopa County, Arizona","25870","null","2961","null",
"1400000US04013104227","Census Tract 1042.27, Maricopa County, Arizona","26499","null","7320","null",
"1400000US04013104301","Census Tract 1043.01, Maricopa County, Arizona","23634","null","5213","null",
"1400000US04013104302","Census Tract 1043.02, Maricopa County, Arizona","18967","null","2480","null",
"1400000US04013104401","Census Tract 1044.01, Maricopa County, Arizona","23361","null","7074","null",
"1400000US04013104402","Census Tract 1044.02, Maricopa County, Arizona","20479","null","3687","null",
"1400000US04013104501","Census Tract 1045.01, Maricopa County, Arizona","13410","null","2566","null",
"1400000US04013104502","Census Tract 1045.02, Maricopa County, Arizona","11484","null","1994","null",
"1400000US04013104600","Census Tract 1046, Maricopa County, Arizona","22786","null","3429","null",
"1400000US04013104701","Census Tract 1047.01, Maricopa County, Arizona","19215","null","2757","null",
"1400000US04013104702","Census Tract 1047.02, Maricopa County, Arizona","18198","null","2076","null",
"1400000US04013104801","Census Tract 1048.01, Maricopa County, Arizona","55696","null","7254","null",
"1400000US04013104802","Census Tract 1048.02, Maricopa County, Arizona","41825","null","4010","null",
"1400000US04013104900","Census Tract 1049, Maricopa County, Arizona","33570","null","3989","null",
"1400000US04013105002","Census Tract 1050.02, Maricopa County, Arizona","142051","null","29714","null",
"1400000US04013105003","Census Tract 1050.03, Maricopa County, Arizona","110066","null","17005","null",
"1400000US04013105004","Census Tract 1050.04, Maricopa County, Arizona","107700","null","14880","null",
"1400000US04013105101","Census Tract 1051.01, Maricopa County, Arizona","58573","null","4991","null",
"1400000US04013105102","Census Tract 1051.02, Maricopa County, Arizona","75087","null","11468","null",
"1400000US04013105103","Census Tract 1051.03, Maricopa County, Arizona","100528","null","16931","null",
"1400000US04013105200","Census Tract 1052, Maricopa County, Arizona","30643","null","4288","null",
"1400000US04013105300","Census Tract 1053, Maricopa County, Arizona","29576","null","3927","null",
"1400000US04013105400","Census Tract 1054, Maricopa County, Arizona","42628","null","5829","null",
"1400000US04013105501","Census Tract 1055.01, Maricopa County, Arizona","18571","null","4117","null",
"1400000US04013105502","Census Tract 1055.02, Maricopa County, Arizona","15063","null","2669","null",
"1400000US04013105503","Census Tract 1055.03, Maricopa County, Arizona","19266","null","2857","null",
"1400000US04013105601","Census Tract 1056.01, Maricopa County, Arizona","14004","null","2166","null",
"1400000US04013105602","Census Tract 1056.02, Maricopa County, Arizona","15280","null","3136","null",
"1400000US04013105701","Census Tract 1057.01, Maricopa County, Arizona","20287","null","3067","null",
"1400000US04013105702","Census Tract 1057.02, Maricopa County, Arizona","18600","null","2736","null",
"1400000US04013105800","Census Tract 1058, Maricopa County, Arizona","22070","null","3233","null",
"1400000US04013105900","Census Tract 1059, Maricopa County, Arizona","18044","null","2462","null",
"1400000US04013106001","Census Tract 1060.01, Maricopa County, Arizona","13869","null","2902","null",
"1400000US04013106002","Census Tract 1060.02, Maricopa County, Arizona","18380","null","2354","null",
"1400000US04013106003","Census Tract 1060.03, Maricopa County, Arizona","18868","null","2271","null",
"1400000US04013106100","Census Tract 1061, Maricopa County, Arizona","43425","null","9424","null",
"1400000US04013106200","Census Tract 1062, Maricopa County, Arizona","74850","null","9866","null",
"1400000US04013106300","Census Tract 1063, Maricopa County, Arizona","38913","null","5816","null",
"1400000US04013106400","Census Tract 1064, Maricopa County, Arizona","46356","null","8790","null",
"1400000US04013106501","Census Tract 1065.01, Maricopa County, Arizona","31716","null","5947","null",
"1400000US04013106502","Census Tract 1065.02, Maricopa County, Arizona","37859","null","5783","null",
"1400000US04013106600","Census Tract 1066, Maricopa County, Arizona","67186","null","10216","null",
"1400000US04013106701","Census Tract 1067.01, Maricopa County, Arizona","18806","null","3400","null",
"1400000US04013106702","Census Tract 1067.02, Maricopa County, Arizona","31545","null","5364","null",
"1400000US04013106703","Census Tract 1067.03, Maricopa County, Arizona","41363","null","5598","null",
"1400000US04013106801","Census Tract 1068.01, Maricopa County, Arizona","11141","null","1814","null",
"1400000US04013106802","Census Tract 1068.02, Maricopa County, Arizona","21065","null","3582","null",
"1400000US04013106900","Census Tract 1069, Maricopa County, Arizona","15341","null","1714","null",
"1400000US04013107000","Census Tract 1070, Maricopa County, Arizona","15926","null","2872","null",
"1400000US04013107101","Census Tract 1071.01, Maricopa County, Arizona","11621","null","1642","null",
"1400000US04013107102","Census Tract 1071.02, Maricopa County, Arizona","11975","null","1844","null",
"1400000US04013107201","Census Tract 1072.01, Maricopa County, Arizona","9858","null","2628","null",
"1400000US04013107202","Census Tract 1072.02, Maricopa County, Arizona","11453","null","1960","null",
"1400000US04013107300","Census Tract 1073, Maricopa County, Arizona","13559","null","2013","null",
"1400000US04013107400","Census Tract 1074, Maricopa County, Arizona","20364","null","2316","null",
"1400000US04013107500","Census Tract 1075, Maricopa County, Arizona","56591","null","7334","null",
"1400000US04013107601","Census Tract 1076.01, Maricopa County, Arizona","31047","null","4826","null",
"1400000US04013107602","Census Tract 1076.02, Maricopa County, Arizona","37811","null","6288","null",
"1400000US04013107700","Census Tract 1077, Maricopa County, Arizona","45088","null","7897","null",
"1400000US04013107800","Census Tract 1078, Maricopa County, Arizona","99638","null","18309","null",
"1400000US04013107900","Census Tract 1079, Maricopa County, Arizona","78372","null","13725","null",
"1400000US04013108000","Census Tract 1080, Maricopa County, Arizona","94473","null","16862","null",
"1400000US04013108100","Census Tract 1081, Maricopa County, Arizona","69258","null","10826","null",
"1400000US04013108200","Census Tract 1082, Maricopa County, Arizona","38283","null","4463","null",
"1400000US04013108301","Census Tract 1083.01, Maricopa County, Arizona","69509","null","13216","null",
"1400000US04013108302","Census Tract 1083.02, Maricopa County, Arizona","42034","null","6573","null",
"1400000US04013108400","Census Tract 1084, Maricopa County, Arizona","45888","null","11385","null",
"1400000US04013108501","Census Tract 1085.01, Maricopa County, Arizona","32517","null","5256","null",
"1400000US04013108502","Census Tract 1085.02, Maricopa County, Arizona","41515","null","7697","null",
"1400000US04013108601","Census Tract 1086.01, Maricopa County, Arizona","22440","null","8052","null",
"1400000US04013108602","Census Tract 1086.02, Maricopa County, Arizona","23030","null","2799","null",
"1400000US04013108802","Census Tract 1088.02, Maricopa County, Arizona","34336","null","4682","null",
"1400000US04013108901","Census Tract 1089.01, Maricopa County, Arizona","21661","null","2586","null",
"1400000US04013108902","Census Tract 1089.02, Maricopa County, Arizona","16877","null","2128","null",
"1400000US04013109001","Census Tract 1090.01, Maricopa County, Arizona","9915","null","1172","null",
"1400000US04013109002","Census Tract 1090.02, Maricopa County, Arizona","13524","null","1952","null",
"1400000US04013109003","Census Tract 1090.03, Maricopa County, Arizona","11298","null","1441","null",
"1400000US04013109101","Census Tract 1091.01, Maricopa County, Arizona","13063","null","1757","null",
"1400000US04013109102","Census Tract 1091.02, Maricopa County, Arizona","13922","null","1104","null",
"1400000US04013109200","Census Tract 1092, Maricopa County, Arizona","12801","null","2451","null",
"1400000US04013109300","Census Tract 1093, Maricopa County, Arizona","11884","null","1807","null",
"1400000US04013109400","Census Tract 1094, Maricopa County, Arizona","11362","null","1864","null",
"1400000US04013109500","Census Tract 1095, Maricopa County, Arizona","16838","null","1704","null",
"1400000US04013109601","Census Tract 1096.01, Maricopa County, Arizona","12074","null","1559","null",
"1400000US04013109602","Census Tract 1096.02, Maricopa County, Arizona","10859","null","1719","null",
"1400000US04013109603","Census Tract 1096.03, Maricopa County, Arizona","12441","null","1582","null",
"1400000US04013109604","Census Tract 1096.04, Maricopa County, Arizona","11608","null","1271","null",
"1400000US04013109701","Census Tract 1097.01, Maricopa County, Arizona","10286","null","1562","null",
"1400000US04013109702","Census Tract 1097.02, Maricopa County, Arizona","10747","null","1595","null",
"1400000US04013109703","Census Tract 1097.03, Maricopa County, Arizona","13290","null","1532","null",
"1400000US04013109704","Census Tract 1097.04, Maricopa County, Arizona","10279","null","1376","null",
"1400000US04013109705","Census Tract 1097.05, Maricopa County, Arizona","12089","null","1792","null",
"1400000US04013109801","Census Tract 1098.01, Maricopa County, Arizona","11268","null","1246","null",
"1400000US04013109802","Census Tract 1098.02, Maricopa County, Arizona","14351","null","2000","null",
"1400000US04013109900","Census Tract 1099, Maricopa County, Arizona","9640","null","1431","null",
"1400000US04013110001","Census Tract 1100.01, Maricopa County, Arizona","10288","null","1038","null",
"1400000US04013110002","Census Tract 1100.02, Maricopa County, Arizona","11686","null","1814","null",
"1400000US04013110100","Census Tract 1101, Maricopa County, Arizona","10625","null","1573","null",
"1400000US04013110400","Census Tract 1104, Maricopa County, Arizona","28071","null","4027","null",
"1400000US04013110501","Census Tract 1105.01, Maricopa County, Arizona","34777","null","3946","null",
"1400000US04013110502","Census Tract 1105.02, Maricopa County, Arizona","35952","null","6140","null",
"1400000US04013110600","Census Tract 1106, Maricopa County, Arizona","39445","null","8191","null",
"1400000US04013110701","Census Tract 1107.01, Maricopa County, Arizona","21580","null","2956","null",
"1400000US04013110702","Census Tract 1107.02, Maricopa County, Arizona","22225","null","2879","null",
"1400000US04013110801","Census Tract 1108.01, Maricopa County, Arizona","21438","null","3936","null",
"1400000US04013110802","Census Tract 1108.02, Maricopa County, Arizona","31763","null","3576","null",
"1400000US04013110901","Census Tract 1109.01, Maricopa County, Arizona","25664","null","4702","null",
"1400000US04013110902","Census Tract 1109.02, Maricopa County, Arizona","20908","null","3144","null",
"1400000US04013111000","Census Tract 1110, Maricopa County, Arizona","44104","null","7160","null",
"1400000US04013111100","Census Tract 1111, Maricopa County, Arizona","50510","null","8959","null",
"1400000US04013111201","Census Tract 1112.01, Maricopa County, Arizona","21376","null","2838","null",
"1400000US04013111202","Census Tract 1112.02, Maricopa County, Arizona","16294","null","2028","null",
"1400000US04013111203","Census Tract 1112.03, Maricopa County, Arizona","19394","null","2335","null",
"1400000US04013111204","Census Tract 1112.04, Maricopa County, Arizona","32444","null","3999","null",
"1400000US04013111300","Census Tract 1113, Maricopa County, Arizona","27520","null","3994","null",
"1400000US04013111401","Census Tract 1114.01, Maricopa County, Arizona","15222","null","2662","null",
"1400000US04013111402","Census Tract 1114.02, Maricopa County, Arizona","17377","null","2498","null",
"1400000US04013111501","Census Tract 1115.01, Maricopa County, Arizona","11929","null","3061","null",
"1400000US04013111502","Census Tract 1115.02, Maricopa County, Arizona","15832","null","1456","null",
"1400000US04013111601","Census Tract 1116.01, Maricopa County, Arizona","17797","null","2283","null",
"1400000US04013111602","Census Tract 1116.02, Maricopa County, Arizona","16000","null","2617","null",
"1400000US04013111700","Census Tract 1117, Maricopa County, Arizona","27361","null","3475","null",
"1400000US04013111800","Census Tract 1118, Maricopa County, Arizona","61018","null","8957","null",
"1400000US04013111900","Census Tract 1119, Maricopa County, Arizona","56821","null","17367","null",
"1400000US04013112100","Census Tract 1121, Maricopa County, Arizona","9107","null","1304","null",
"1400000US04013112201","Census Tract 1122.01, Maricopa County, Arizona","12651","null","2029","null",
"1400000US04013112202","Census Tract 1122.02, Maricopa County, Arizona","20012","null","9089","null",
"1400000US04013112301","Census Tract 1123.01, Maricopa County, Arizona","12145","null","1442","null",
"1400000US04013112302","Census Tract 1123.02, Maricopa County, Arizona","11646","null","1313","null",
"1400000US04013112401","Census Tract 1124.01, Maricopa County, Arizona","12810","null","1715","null",
"1400000US04013112402","Census Tract 1124.02, Maricopa County, Arizona","15056","null","2146","null",
"1400000US04013112502","Census Tract 1125.02, Maricopa County, Arizona","12894","null","2034","null",
"1400000US04013112503","Census Tract 1125.03, Maricopa County, Arizona","12696","null","1621","null",
"1400000US04013112504","Census Tract 1125.04, Maricopa County, Arizona","12171","null","1206","null",
"1400000US04013112505","Census Tract 1125.05, Maricopa County, Arizona","11441","null","1751","null",
"1400000US04013112507","Census Tract 1125.07, Maricopa County, Arizona","8372","null","1316","null",
"1400000US04013112508","Census Tract 1125.08, Maricopa County, Arizona","12619","null","2196","null",
"1400000US04013112509","Census Tract 1125.09, Maricopa County, Arizona","14079","null","2081","null",
"1400000US04013112510","Census Tract 1125.10, Maricopa County, Arizona","19876","null","3061","null",
"1400000US04013112511","Census Tract 1125.11, Maricopa County, Arizona","17244","null","1462","null",
"1400000US04013112512","Census Tract 1125.12, Maricopa County, Arizona","12873","null","2025","null",
"1400000US04013112513","Census Tract 1125.13, Maricopa County, Arizona","16129","null","1983","null",
"1400000US04013112514","Census Tract 1125.14, Maricopa County, Arizona","19198","null","1742","null",
"1400000US04013112601","Census Tract 1126.01, Maricopa County, Arizona","9955","null","2665","null",
"1400000US04013112602","Census Tract 1126.02, Maricopa County, Arizona","9077","null","1356","null",
"1400000US04013112700","Census Tract 1127, Maricopa County, Arizona","10746","null","2206","null",
"1400000US04013112900","Census Tract 1129, Maricopa County, Arizona","17764","null","2179","null",
"1400000US04013113000","Census Tract 1130, Maricopa County, Arizona","40522","null","6351","null",
"1400000US04013113100","Census Tract 1131, Maricopa County, Arizona","22842","null","6026","null",
"1400000US04013113201","Census Tract 1132.01, Maricopa County, Arizona","11081","null","2278","null",
"1400000US04013113202","Census Tract 1132.02, Maricopa County, Arizona","13196","null","2244","null",
"1400000US04013113203","Census Tract 1132.03, Maricopa County, Arizona","15941","null","2434","null",
"1400000US04013113300","Census Tract 1133, Maricopa County, Arizona","9636","null","2082","null",
"1400000US04013113400","Census Tract 1134, Maricopa County, Arizona","917","null","1520","null",
"1400000US04013113501","Census Tract 1135.01, Maricopa County, Arizona","12750","null","2210","null",
"1400000US04013113502","Census Tract 1135.02, Maricopa County, Arizona","9929","null","1118","null",
"1400000US04013113601","Census Tract 1136.01, Maricopa County, Arizona","17337","null","2264","null",
"1400000US04013113602","Census Tract 1136.02, Maricopa County, Arizona","10541","null","1625","null",
"1400000US04013113700","Census Tract 1137, Maricopa County, Arizona","17817","null","2372","null",
"1400000US04013113801","Census Tract 1138.01, Maricopa County, Arizona","25084","null","4292","null",
"1400000US04013113802","Census Tract 1138.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013113900","Census Tract 1139, Maricopa County, Arizona","8399","null","2182","null",
"1400000US04013114000","Census Tract 1140, Maricopa County, Arizona","20997","null","3691","null",
"1400000US04013114100","Census Tract 1141, Maricopa County, Arizona","35001","null","8255","null",
"1400000US04013114200","Census Tract 1142, Maricopa County, Arizona","10587","null","2812","null",
"1400000US04013114301","Census Tract 1143.01, Maricopa County, Arizona","13499","null","8078","null",
"1400000US04013114302","Census Tract 1143.02, Maricopa County, Arizona","10125","null","2146","null",
"1400000US04013114401","Census Tract 1144.01, Maricopa County, Arizona","10683","null","2549","null",
"1400000US04013114402","Census Tract 1144.02, Maricopa County, Arizona","10105","null","1641","null",
"1400000US04013114500","Census Tract 1145, Maricopa County, Arizona","11380","null","2801","null",
"1400000US04013114600","Census Tract 1146, Maricopa County, Arizona","10504","null","1661","null",
"1400000US04013114703","Census Tract 1147.03, Maricopa County, Arizona","9799","null","1483","null",
"1400000US04013114800","Census Tract 1148, Maricopa County, Arizona","11404","null","1989","null",
"1400000US04013114900","Census Tract 1149, Maricopa County, Arizona","11304","null","1895","null",
"1400000US04013115200","Census Tract 1152, Maricopa County, Arizona","14345","null","2735","null",
"1400000US04013115300","Census Tract 1153, Maricopa County, Arizona","12035","null","1492","null",
"1400000US04013115400","Census Tract 1154, Maricopa County, Arizona","11326","null","2487","null",
"1400000US04013115500","Census Tract 1155, Maricopa County, Arizona","12779","null","2252","null",
"1400000US04013115600","Census Tract 1156, Maricopa County, Arizona","12984","null","1715","null",
"1400000US04013115700","Census Tract 1157, Maricopa County, Arizona","12962","null","1470","null",
"1400000US04013115801","Census Tract 1158.01, Maricopa County, Arizona","12456","null","2343","null",
"1400000US04013115802","Census Tract 1158.02, Maricopa County, Arizona","12386","null","2122","null",
"1400000US04013115900","Census Tract 1159, Maricopa County, Arizona","15162","null","2959","null",
"1400000US04013116000","Census Tract 1160, Maricopa County, Arizona","18336","null","2822","null",
"1400000US04013116100","Census Tract 1161, Maricopa County, Arizona","12119","null","1655","null",
"1400000US04013116202","Census Tract 1162.02, Maricopa County, Arizona","14955","null","1911","null",
"1400000US04013116203","Census Tract 1162.03, Maricopa County, Arizona","27918","null","3078","null",
"1400000US04013116204","Census Tract 1162.04, Maricopa County, Arizona","17175","null","2964","null",
"1400000US04013116205","Census Tract 1162.05, Maricopa County, Arizona","18517","null","2733","null",
"1400000US04013116300","Census Tract 1163, Maricopa County, Arizona","18569","null","2717","null",
"1400000US04013116400","Census Tract 1164, Maricopa County, Arizona","13318","null","1665","null",
"1400000US04013116500","Census Tract 1165, Maricopa County, Arizona","13731","null","2396","null",
"1400000US04013116602","Census Tract 1166.02, Maricopa County, Arizona","14509","null","2087","null",
"1400000US04013116603","Census Tract 1166.03, Maricopa County, Arizona","22554","null","2780","null",
"1400000US04013116604","Census Tract 1166.04, Maricopa County, Arizona","21623","null","4608","null",
"1400000US04013116605","Census Tract 1166.05, Maricopa County, Arizona","20152","null","2346","null",
"1400000US04013116606","Census Tract 1166.06, Maricopa County, Arizona","17862","null","2229","null",
"1400000US04013116607","Census Tract 1166.07, Maricopa County, Arizona","18102","null","1685","null",
"1400000US04013116608","Census Tract 1166.08, Maricopa County, Arizona","20345","null","2756","null",
"1400000US04013116609","Census Tract 1166.09, Maricopa County, Arizona","27845","null","3046","null",
"1400000US04013116610","Census Tract 1166.10, Maricopa County, Arizona","24680","null","2735","null",
"1400000US04013116611","Census Tract 1166.11, Maricopa County, Arizona","33717","null","6833","null",
"1400000US04013116612","Census Tract 1166.12, Maricopa County, Arizona","26542","null","4002","null",
"1400000US04013116613","Census Tract 1166.13, Maricopa County, Arizona","28246","null","3673","null",
"1400000US04013116702","Census Tract 1167.02, Maricopa County, Arizona","17463","null","2272","null",
"1400000US04013116703","Census Tract 1167.03, Maricopa County, Arizona","24681","null","3102","null",
"1400000US04013116704","Census Tract 1167.04, Maricopa County, Arizona","37917","null","3653","null",
"1400000US04013116707","Census Tract 1167.07, Maricopa County, Arizona","46415","null","7050","null",
"1400000US04013116708","Census Tract 1167.08, Maricopa County, Arizona","36310","null","5418","null",
"1400000US04013116709","Census Tract 1167.09, Maricopa County, Arizona","38488","null","5095","null",
"1400000US04013116710","Census Tract 1167.10, Maricopa County, Arizona","63669","null","6640","null",
"1400000US04013116711","Census Tract 1167.11, Maricopa County, Arizona","31545","null","3509","null",
"1400000US04013116712","Census Tract 1167.12, Maricopa County, Arizona","43933","null","7812","null",
"1400000US04013116713","Census Tract 1167.13, Maricopa County, Arizona","38352","null","3782","null",
"1400000US04013116714","Census Tract 1167.14, Maricopa County, Arizona","44807","null","5896","null",
"1400000US04013116715","Census Tract 1167.15, Maricopa County, Arizona","42972","null","4543","null",
"1400000US04013116717","Census Tract 1167.17, Maricopa County, Arizona","29980","null","3006","null",
"1400000US04013116718","Census Tract 1167.18, Maricopa County, Arizona","31096","null","4457","null",
"1400000US04013116719","Census Tract 1167.19, Maricopa County, Arizona","43582","null","3507","null",
"1400000US04013116720","Census Tract 1167.20, Maricopa County, Arizona","36606","null","3993","null",
"1400000US04013116721","Census Tract 1167.21, Maricopa County, Arizona","43958","null","4360","null",
"1400000US04013116725","Census Tract 1167.25, Maricopa County, Arizona","55454","null","8690","null",
"1400000US04013116727","Census Tract 1167.27, Maricopa County, Arizona","60113","null","6562","null",
"1400000US04013116728","Census Tract 1167.28, Maricopa County, Arizona","59686","null","5432","null",
"1400000US04013116729","Census Tract 1167.29, Maricopa County, Arizona","67987","null","10877","null",
"1400000US04013116730","Census Tract 1167.30, Maricopa County, Arizona","47717","null","5311","null",
"1400000US04013116731","Census Tract 1167.31, Maricopa County, Arizona","47214","null","4511","null",
"1400000US04013116732","Census Tract 1167.32, Maricopa County, Arizona","25020","null","4322","null",
"1400000US04013116733","Census Tract 1167.33, Maricopa County, Arizona","74871","null","23290","null",
"1400000US04013116800","Census Tract 1168, Maricopa County, Arizona","23690","null","3967","null",
"1400000US04013116900","Census Tract 1169, Maricopa County, Arizona","10036","null","2036","null",
"1400000US04013117000","Census Tract 1170, Maricopa County, Arizona","17186","null","1861","null",
"1400000US04013117100","Census Tract 1171, Maricopa County, Arizona","42513","null","6223","null",
"1400000US04013117200","Census Tract 1172, Maricopa County, Arizona","10196","null","1508","null",
"1400000US04013117300","Census Tract 1173, Maricopa County, Arizona","7843","null","2059","null",
"1400000US04013216806","Census Tract 2168.06, Maricopa County, Arizona","59218","null","10619","null",
"1400000US04013216807","Census Tract 2168.07, Maricopa County, Arizona","60063","null","9230","null",
"1400000US04013216809","Census Tract 2168.09, Maricopa County, Arizona","79089","null","10500","null",
"1400000US04013216810","Census Tract 2168.10, Maricopa County, Arizona","38577","null","4324","null",
"1400000US04013216813","Census Tract 2168.13, Maricopa County, Arizona","73462","null","14839","null",
"1400000US04013216816","Census Tract 2168.16, Maricopa County, Arizona","56378","null","11835","null",
"1400000US04013216818","Census Tract 2168.18, Maricopa County, Arizona","43765","null","7778","null",
"1400000US04013216819","Census Tract 2168.19, Maricopa County, Arizona","59264","null","10142","null",
"1400000US04013216820","Census Tract 2168.20, Maricopa County, Arizona","44948","null","3953","null",
"1400000US04013216821","Census Tract 2168.21, Maricopa County, Arizona","70157","null","12086","null",
"1400000US04013216822","Census Tract 2168.22, Maricopa County, Arizona","71029","null","7727","null",
"1400000US04013216826","Census Tract 2168.26, Maricopa County, Arizona","43496","null","7870","null",
"1400000US04013216829","Census Tract 2168.29, Maricopa County, Arizona","89037","null","11318","null",
"1400000US04013216830","Census Tract 2168.30, Maricopa County, Arizona","37570","null","5855","null",
"1400000US04013216831","Census Tract 2168.31, Maricopa County, Arizona","61150","null","10607","null",
"1400000US04013216832","Census Tract 2168.32, Maricopa County, Arizona","77722","null","15493","null",
"1400000US04013216833","Census Tract 2168.33, Maricopa County, Arizona","57221","null","11212","null",
"1400000US04013216834","Census Tract 2168.34, Maricopa County, Arizona","69024","null","10913","null",
"1400000US04013216835","Census Tract 2168.35, Maricopa County, Arizona","59298","null","10705","null",
"1400000US04013216836","Census Tract 2168.36, Maricopa County, Arizona","59062","null","8552","null",
"1400000US04013216837","Census Tract 2168.37, Maricopa County, Arizona","38362","null","3796","null",
"1400000US04013216838","Census Tract 2168.38, Maricopa County, Arizona","57993","null","10041","null",
"1400000US04013216839","Census Tract 2168.39, Maricopa County, Arizona","59438","null","7001","null",
"1400000US04013216840","Census Tract 2168.40, Maricopa County, Arizona","62009","null","4880","null",
"1400000US04013216841","Census Tract 2168.41, Maricopa County, Arizona","61425","null","8871","null",
"1400000US04013216842","Census Tract 2168.42, Maricopa County, Arizona","61900","null","9601","null",
"1400000US04013216843","Census Tract 2168.43, Maricopa County, Arizona","85844","null","12202","null",
"1400000US04013216844","Census Tract 2168.44, Maricopa County, Arizona","73214","null","15869","null",
"1400000US04013216845","Census Tract 2168.45, Maricopa County, Arizona","44850","null","8207","null",
"1400000US04013216846","Census Tract 2168.46, Maricopa County, Arizona","58791","null","6852","null",
"1400000US04013216847","Census Tract 2168.47, Maricopa County, Arizona","71066","null","10783","null",
"1400000US04013216848","Census Tract 2168.48, Maricopa County, Arizona","79742","null","15640","null",
"1400000US04013216849","Census Tract 2168.49, Maricopa County, Arizona","72664","null","9116","null",
"1400000US04013216850","Census Tract 2168.50, Maricopa County, Arizona","44936","null","4407","null",
"1400000US04013216851","Census Tract 2168.51, Maricopa County, Arizona","115922","null","15991","null",
"1400000US04013216852","Census Tract 2168.52, Maricopa County, Arizona","55158","null","9086","null",
"1400000US04013216853","Census Tract 2168.53, Maricopa County, Arizona","50809","null","7784","null",
"1400000US04013216901","Census Tract 2169.01, Maricopa County, Arizona","59628","null","13517","null",
"1400000US04013216902","Census Tract 2169.02, Maricopa County, Arizona","42762","null","6290","null",
"1400000US04013217001","Census Tract 2170.01, Maricopa County, Arizona","54902","null","8324","null",
"1400000US04013217002","Census Tract 2170.02, Maricopa County, Arizona","42053","null","8574","null",
"1400000US04013217101","Census Tract 2171.01, Maricopa County, Arizona","42083","null","9083","null",
"1400000US04013217102","Census Tract 2171.02, Maricopa County, Arizona","44040","null","6247","null",
"1400000US04013217201","Census Tract 2172.01, Maricopa County, Arizona","52074","null","8749","null",
"1400000US04013217203","Census Tract 2172.03, Maricopa County, Arizona","64306","null","15227","null",
"1400000US04013217204","Census Tract 2172.04, Maricopa County, Arizona","30079","null","5163","null",
"1400000US04013217300","Census Tract 2173, Maricopa County, Arizona","107251","null","22084","null",
"1400000US04013217400","Census Tract 2174, Maricopa County, Arizona","55417","null","12672","null",
"1400000US04013217501","Census Tract 2175.01, Maricopa County, Arizona","29582","null","7623","null",
"1400000US04013217502","Census Tract 2175.02, Maricopa County, Arizona","52128","null","11661","null",
"1400000US04013217600","Census Tract 2176, Maricopa County, Arizona","31698","null","5183","null",
"1400000US04013217700","Census Tract 2177, Maricopa County, Arizona","39177","null","6245","null",
"1400000US04013217800","Census Tract 2178, Maricopa County, Arizona","32723","null","3976","null",
"1400000US04013217900","Census Tract 2179, Maricopa County, Arizona","38765","null","4288","null",
"1400000US04013218000","Census Tract 2180, Maricopa County, Arizona","35670","null","5199","null",
"1400000US04013218100","Census Tract 2181, Maricopa County, Arizona","33812","null","7470","null",
"1400000US04013218200","Census Tract 2182, Maricopa County, Arizona","26497","null","3125","null",
"1400000US04013218300","Census Tract 2183, Maricopa County, Arizona","28506","null","3331","null",
"1400000US04013318400","Census Tract 3184, Maricopa County, Arizona","22545","null","4692","null",
