"GEO_ID","NAME","B19301_001E","B19301_001M","B19301_001MA","B19301_001EA",
"1400000US04013103400","Census Tract 1034, Maricopa County, Arizona","23643","2919","null","null",
"1400000US04013103501","Census Tract 1035.01, Maricopa County, Arizona","32049","5771","null","null",
"1400000US04013103502","Census Tract 1035.02, Maricopa County, Arizona","23749","2938","null","null",
"1400000US04013103604","Census Tract 1036.04, Maricopa County, Arizona","24941","3524","null","null",
"1400000US04013103605","Census Tract 1036.05, Maricopa County, Arizona","49215","5708","null","null",
"1400000US04013103606","Census Tract 1036.06, Maricopa County, Arizona","29621","5025","null","null",
"1400000US04013103607","Census Tract 1036.07, Maricopa County, Arizona","36888","5843","null","null",
"1400000US04013103608","Census Tract 1036.08, Maricopa County, Arizona","30168","3510","null","null",
"1400000US04013103609","Census Tract 1036.09, Maricopa County, Arizona","19497","2213","null","null",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","41621","4878","null","null",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","30522","4325","null","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","33565","7737","null","null",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","12029","1506","null","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","34691","6538","null","null",
"1400000US04013103702","Census Tract 1037.02, Maricopa County, Arizona","34859","5742","null","null",
"1400000US04013103900","Census Tract 1039, Maricopa County, Arizona","15765","1567","null","null",
"1400000US04013104000","Census Tract 1040, Maricopa County, Arizona","20428","3565","null","null",
"1400000US04013104100","Census Tract 1041, Maricopa County, Arizona","20089","3287","null","null",
"1400000US04013104202","Census Tract 1042.02, Maricopa County, Arizona","22845","2164","null","null",
"1400000US04013104203","Census Tract 1042.03, Maricopa County, Arizona","25615","2293","null","null",
"1400000US04013104204","Census Tract 1042.04, Maricopa County, Arizona","24737","2300","null","null",
"1400000US04013104205","Census Tract 1042.05, Maricopa County, Arizona","19641","2947","null","null",
"1400000US04013104206","Census Tract 1042.06, Maricopa County, Arizona","21570","2723","null","null",
"1400000US04013104207","Census Tract 1042.07, Maricopa County, Arizona","26404","2275","null","null",
"1400000US04013104212","Census Tract 1042.12, Maricopa County, Arizona","22601","2345","null","null",
"1400000US04013104214","Census Tract 1042.14, Maricopa County, Arizona","28172","2942","null","null",
"1400000US04013104215","Census Tract 1042.15, Maricopa County, Arizona","23825","3713","null","null",
"1400000US04013104216","Census Tract 1042.16, Maricopa County, Arizona","25390","3116","null","null",
"1400000US04013104217","Census Tract 1042.17, Maricopa County, Arizona","22097","2317","null","null",
"1400000US04013104218","Census Tract 1042.18, Maricopa County, Arizona","27590","3625","null","null",
"1400000US04013104219","Census Tract 1042.19, Maricopa County, Arizona","22509","2446","null","null",
"1400000US04013104221","Census Tract 1042.21, Maricopa County, Arizona","27362","3887","null","null",
"1400000US04013104222","Census Tract 1042.22, Maricopa County, Arizona","24299","2780","null","null",
"1400000US04013104223","Census Tract 1042.23, Maricopa County, Arizona","36053","5698","null","null",
"1400000US04013104224","Census Tract 1042.24, Maricopa County, Arizona","23535","3224","null","null",
"1400000US04013104225","Census Tract 1042.25, Maricopa County, Arizona","27310","2658","null","null",
"1400000US04013104226","Census Tract 1042.26, Maricopa County, Arizona","24303","2782","null","null",
"1400000US04013104227","Census Tract 1042.27, Maricopa County, Arizona","21305","2722","null","null",
"1400000US04013104301","Census Tract 1043.01, Maricopa County, Arizona","17716","2525","null","null",
"1400000US04013104302","Census Tract 1043.02, Maricopa County, Arizona","25593","4733","null","null",
"1400000US04013104401","Census Tract 1044.01, Maricopa County, Arizona","24452","8462","null","null",
"1400000US04013104402","Census Tract 1044.02, Maricopa County, Arizona","20026","3172","null","null",
"1400000US04013104501","Census Tract 1045.01, Maricopa County, Arizona","13825","2582","null","null",
"1400000US04013104502","Census Tract 1045.02, Maricopa County, Arizona","8605","1129","null","null",
"1400000US04013104600","Census Tract 1046, Maricopa County, Arizona","21449","3861","null","null",
"1400000US04013104701","Census Tract 1047.01, Maricopa County, Arizona","21295","4143","null","null",
"1400000US04013104702","Census Tract 1047.02, Maricopa County, Arizona","14739","2058","null","null",
"1400000US04013104801","Census Tract 1048.01, Maricopa County, Arizona","49609","5748","null","null",
"1400000US04013104802","Census Tract 1048.02, Maricopa County, Arizona","40660","4157","null","null",
"1400000US04013104900","Census Tract 1049, Maricopa County, Arizona","30771","3188","null","null",
"1400000US04013105002","Census Tract 1050.02, Maricopa County, Arizona","94469","20590","null","null",
"1400000US04013105003","Census Tract 1050.03, Maricopa County, Arizona","90865","15618","null","null",
"1400000US04013105004","Census Tract 1050.04, Maricopa County, Arizona","91210","15846","null","null",
"1400000US04013105101","Census Tract 1051.01, Maricopa County, Arizona","61937","6410","null","null",
"1400000US04013105102","Census Tract 1051.02, Maricopa County, Arizona","59394","10668","null","null",
"1400000US04013105103","Census Tract 1051.03, Maricopa County, Arizona","107973","15339","null","null",
"1400000US04013105200","Census Tract 1052, Maricopa County, Arizona","25911","4386","null","null",
"1400000US04013105300","Census Tract 1053, Maricopa County, Arizona","30236","4355","null","null",
"1400000US04013105400","Census Tract 1054, Maricopa County, Arizona","46246","7147","null","null",
"1400000US04013105501","Census Tract 1055.01, Maricopa County, Arizona","14501","3885","null","null",
"1400000US04013105502","Census Tract 1055.02, Maricopa County, Arizona","18110","3926","null","null",
"1400000US04013105503","Census Tract 1055.03, Maricopa County, Arizona","18912","5775","null","null",
"1400000US04013105601","Census Tract 1056.01, Maricopa County, Arizona","15583","2333","null","null",
"1400000US04013105602","Census Tract 1056.02, Maricopa County, Arizona","16475","2548","null","null",
"1400000US04013105701","Census Tract 1057.01, Maricopa County, Arizona","22764","4461","null","null",
"1400000US04013105702","Census Tract 1057.02, Maricopa County, Arizona","15695","2082","null","null",
"1400000US04013105800","Census Tract 1058, Maricopa County, Arizona","17632","2123","null","null",
"1400000US04013105900","Census Tract 1059, Maricopa County, Arizona","21579","5746","null","null",
"1400000US04013106001","Census Tract 1060.01, Maricopa County, Arizona","12633","3118","null","null",
"1400000US04013106002","Census Tract 1060.02, Maricopa County, Arizona","14564","2347","null","null",
"1400000US04013106003","Census Tract 1060.03, Maricopa County, Arizona","19712","3191","null","null",
"1400000US04013106100","Census Tract 1061, Maricopa County, Arizona","39974","7847","null","null",
"1400000US04013106200","Census Tract 1062, Maricopa County, Arizona","61026","7880","null","null",
"1400000US04013106300","Census Tract 1063, Maricopa County, Arizona","33657","5249","null","null",
"1400000US04013106400","Census Tract 1064, Maricopa County, Arizona","39436","5400","null","null",
"1400000US04013106501","Census Tract 1065.01, Maricopa County, Arizona","29725","4100","null","null",
"1400000US04013106502","Census Tract 1065.02, Maricopa County, Arizona","28980","2978","null","null",
"1400000US04013106600","Census Tract 1066, Maricopa County, Arizona","69453","11767","null","null",
"1400000US04013106701","Census Tract 1067.01, Maricopa County, Arizona","18268","5327","null","null",
"1400000US04013106702","Census Tract 1067.02, Maricopa County, Arizona","24071","4315","null","null",
"1400000US04013106703","Census Tract 1067.03, Maricopa County, Arizona","40351","7974","null","null",
"1400000US04013106801","Census Tract 1068.01, Maricopa County, Arizona","12935","2325","null","null",
"1400000US04013106802","Census Tract 1068.02, Maricopa County, Arizona","18185","2153","null","null",
"1400000US04013106900","Census Tract 1069, Maricopa County, Arizona","16015","2103","null","null",
"1400000US04013107000","Census Tract 1070, Maricopa County, Arizona","12015","2128","null","null",
"1400000US04013107101","Census Tract 1071.01, Maricopa County, Arizona","10779","1423","null","null",
"1400000US04013107102","Census Tract 1071.02, Maricopa County, Arizona","10718","2045","null","null",
"1400000US04013107201","Census Tract 1072.01, Maricopa County, Arizona","9292","1748","null","null",
"1400000US04013107202","Census Tract 1072.02, Maricopa County, Arizona","10999","1769","null","null",
"1400000US04013107300","Census Tract 1073, Maricopa County, Arizona","14946","2485","null","null",
"1400000US04013107400","Census Tract 1074, Maricopa County, Arizona","17699","3279","null","null",
"1400000US04013107500","Census Tract 1075, Maricopa County, Arizona","49465","7433","null","null",
"1400000US04013107601","Census Tract 1076.01, Maricopa County, Arizona","25939","3843","null","null",
"1400000US04013107602","Census Tract 1076.02, Maricopa County, Arizona","35535","5874","null","null",
"1400000US04013107700","Census Tract 1077, Maricopa County, Arizona","41048","7168","null","null",
"1400000US04013107800","Census Tract 1078, Maricopa County, Arizona","73918","14508","null","null",
"1400000US04013107900","Census Tract 1079, Maricopa County, Arizona","83053","16916","null","null",
"1400000US04013108000","Census Tract 1080, Maricopa County, Arizona","74819","11768","null","null",
"1400000US04013108100","Census Tract 1081, Maricopa County, Arizona","59082","15462","null","null",
"1400000US04013108200","Census Tract 1082, Maricopa County, Arizona","30997","4435","null","null",
"1400000US04013108301","Census Tract 1083.01, Maricopa County, Arizona","58182","10086","null","null",
"1400000US04013108302","Census Tract 1083.02, Maricopa County, Arizona","37648","5506","null","null",
"1400000US04013108400","Census Tract 1084, Maricopa County, Arizona","31484","5067","null","null",
"1400000US04013108501","Census Tract 1085.01, Maricopa County, Arizona","28889","7179","null","null",
"1400000US04013108502","Census Tract 1085.02, Maricopa County, Arizona","37924","4893","null","null",
"1400000US04013108601","Census Tract 1086.01, Maricopa County, Arizona","15519","3114","null","null",
"1400000US04013108602","Census Tract 1086.02, Maricopa County, Arizona","22541","3306","null","null",
"1400000US04013108802","Census Tract 1088.02, Maricopa County, Arizona","26277","3988","null","null",
"1400000US04013108901","Census Tract 1089.01, Maricopa County, Arizona","20725","3292","null","null",
"1400000US04013108902","Census Tract 1089.02, Maricopa County, Arizona","16600","2308","null","null",
"1400000US04013109001","Census Tract 1090.01, Maricopa County, Arizona","8566","1465","null","null",
"1400000US04013109002","Census Tract 1090.02, Maricopa County, Arizona","9544","1389","null","null",
"1400000US04013109003","Census Tract 1090.03, Maricopa County, Arizona","7796","1307","null","null",
"1400000US04013109101","Census Tract 1091.01, Maricopa County, Arizona","15382","5946","null","null",
"1400000US04013109102","Census Tract 1091.02, Maricopa County, Arizona","10636","1193","null","null",
"1400000US04013109200","Census Tract 1092, Maricopa County, Arizona","9795","1978","null","null",
"1400000US04013109300","Census Tract 1093, Maricopa County, Arizona","9046","1272","null","null",
"1400000US04013109400","Census Tract 1094, Maricopa County, Arizona","9764","1759","null","null",
"1400000US04013109500","Census Tract 1095, Maricopa County, Arizona","13670","2433","null","null",
"1400000US04013109601","Census Tract 1096.01, Maricopa County, Arizona","10958","1303","null","null",
"1400000US04013109602","Census Tract 1096.02, Maricopa County, Arizona","10651","1214","null","null",
"1400000US04013109603","Census Tract 1096.03, Maricopa County, Arizona","10959","1799","null","null",
"1400000US04013109604","Census Tract 1096.04, Maricopa County, Arizona","10682","1656","null","null",
"1400000US04013109701","Census Tract 1097.01, Maricopa County, Arizona","11207","1591","null","null",
"1400000US04013109702","Census Tract 1097.02, Maricopa County, Arizona","8863","1304","null","null",
"1400000US04013109703","Census Tract 1097.03, Maricopa County, Arizona","13141","2968","null","null",
"1400000US04013109704","Census Tract 1097.04, Maricopa County, Arizona","9451","1200","null","null",
"1400000US04013109705","Census Tract 1097.05, Maricopa County, Arizona","11186","2124","null","null",
"1400000US04013109801","Census Tract 1098.01, Maricopa County, Arizona","9541","1082","null","null",
"1400000US04013109802","Census Tract 1098.02, Maricopa County, Arizona","13115","2133","null","null",
"1400000US04013109900","Census Tract 1099, Maricopa County, Arizona","9699","1099","null","null",
"1400000US04013110001","Census Tract 1100.01, Maricopa County, Arizona","10343","1495","null","null",
"1400000US04013110002","Census Tract 1100.02, Maricopa County, Arizona","8957","1498","null","null",
"1400000US04013110100","Census Tract 1101, Maricopa County, Arizona","8382","1227","null","null",
"1400000US04013110400","Census Tract 1104, Maricopa County, Arizona","30030","6665","null","null",
"1400000US04013110501","Census Tract 1105.01, Maricopa County, Arizona","32998","4253","null","null",
"1400000US04013110502","Census Tract 1105.02, Maricopa County, Arizona","31741","6241","null","null",
"1400000US04013110600","Census Tract 1106, Maricopa County, Arizona","30979","5131","null","null",
"1400000US04013110701","Census Tract 1107.01, Maricopa County, Arizona","17857","3020","null","null",
"1400000US04013110702","Census Tract 1107.02, Maricopa County, Arizona","20487","3004","null","null",
"1400000US04013110801","Census Tract 1108.01, Maricopa County, Arizona","23019","3816","null","null",
"1400000US04013110802","Census Tract 1108.02, Maricopa County, Arizona","26876","4233","null","null",
"1400000US04013110901","Census Tract 1109.01, Maricopa County, Arizona","20075","3349","null","null",
"1400000US04013110902","Census Tract 1109.02, Maricopa County, Arizona","17574","2492","null","null",
"1400000US04013111000","Census Tract 1110, Maricopa County, Arizona","36243","6099","null","null",
"1400000US04013111100","Census Tract 1111, Maricopa County, Arizona","38452","4519","null","null",
"1400000US04013111201","Census Tract 1112.01, Maricopa County, Arizona","20709","3166","null","null",
"1400000US04013111202","Census Tract 1112.02, Maricopa County, Arizona","19440","2987","null","null",
"1400000US04013111203","Census Tract 1112.03, Maricopa County, Arizona","23063","3999","null","null",
"1400000US04013111204","Census Tract 1112.04, Maricopa County, Arizona","28181","4572","null","null",
"1400000US04013111300","Census Tract 1113, Maricopa County, Arizona","24649","3023","null","null",
"1400000US04013111401","Census Tract 1114.01, Maricopa County, Arizona","13059","2149","null","null",
"1400000US04013111402","Census Tract 1114.02, Maricopa County, Arizona","16489","2442","null","null",
"1400000US04013111501","Census Tract 1115.01, Maricopa County, Arizona","12091","2960","null","null",
"1400000US04013111502","Census Tract 1115.02, Maricopa County, Arizona","13559","1585","null","null",
"1400000US04013111601","Census Tract 1116.01, Maricopa County, Arizona","12698","2130","null","null",
"1400000US04013111602","Census Tract 1116.02, Maricopa County, Arizona","10804","1782","null","null",
"1400000US04013111700","Census Tract 1117, Maricopa County, Arizona","20232","2535","null","null",
"1400000US04013111800","Census Tract 1118, Maricopa County, Arizona","53387","6921","null","null",
"1400000US04013111900","Census Tract 1119, Maricopa County, Arizona","47261","5565","null","null",
"1400000US04013112100","Census Tract 1121, Maricopa County, Arizona","7807","981","null","null",
"1400000US04013112201","Census Tract 1122.01, Maricopa County, Arizona","9388","1922","null","null",
"1400000US04013112202","Census Tract 1122.02, Maricopa County, Arizona","12403","1796","null","null",
"1400000US04013112301","Census Tract 1123.01, Maricopa County, Arizona","10172","1138","null","null",
"1400000US04013112302","Census Tract 1123.02, Maricopa County, Arizona","9929","1109","null","null",
"1400000US04013112401","Census Tract 1124.01, Maricopa County, Arizona","10604","1272","null","null",
"1400000US04013112402","Census Tract 1124.02, Maricopa County, Arizona","10815","1818","null","null",
"1400000US04013112502","Census Tract 1125.02, Maricopa County, Arizona","8503","1151","null","null",
"1400000US04013112503","Census Tract 1125.03, Maricopa County, Arizona","11119","1294","null","null",
"1400000US04013112504","Census Tract 1125.04, Maricopa County, Arizona","10662","1598","null","null",
"1400000US04013112505","Census Tract 1125.05, Maricopa County, Arizona","10035","1468","null","null",
"1400000US04013112507","Census Tract 1125.07, Maricopa County, Arizona","8053","1086","null","null",
"1400000US04013112508","Census Tract 1125.08, Maricopa County, Arizona","12102","1676","null","null",
"1400000US04013112509","Census Tract 1125.09, Maricopa County, Arizona","12440","2041","null","null",
"1400000US04013112510","Census Tract 1125.10, Maricopa County, Arizona","15907","2367","null","null",
"1400000US04013112511","Census Tract 1125.11, Maricopa County, Arizona","17645","2450","null","null",
"1400000US04013112512","Census Tract 1125.12, Maricopa County, Arizona","11874","2126","null","null",
"1400000US04013112513","Census Tract 1125.13, Maricopa County, Arizona","14845","1804","null","null",
"1400000US04013112514","Census Tract 1125.14, Maricopa County, Arizona","15807","1965","null","null",
"1400000US04013112601","Census Tract 1126.01, Maricopa County, Arizona","10289","1735","null","null",
"1400000US04013112602","Census Tract 1126.02, Maricopa County, Arizona","8123","1331","null","null",
"1400000US04013112700","Census Tract 1127, Maricopa County, Arizona","9116","1475","null","null",
"1400000US04013112900","Census Tract 1129, Maricopa County, Arizona","16502","2986","null","null",
"1400000US04013113000","Census Tract 1130, Maricopa County, Arizona","39180","4519","null","null",
"1400000US04013113100","Census Tract 1131, Maricopa County, Arizona","23799","5289","null","null",
"1400000US04013113201","Census Tract 1132.01, Maricopa County, Arizona","9791","2866","null","null",
"1400000US04013113202","Census Tract 1132.02, Maricopa County, Arizona","8128","2204","null","null",
"1400000US04013113203","Census Tract 1132.03, Maricopa County, Arizona","12898","3190","null","null",
"1400000US04013113300","Census Tract 1133, Maricopa County, Arizona","6762","1415","null","null",
"1400000US04013113400","Census Tract 1134, Maricopa County, Arizona","2342","2284","null","null",
"1400000US04013113501","Census Tract 1135.01, Maricopa County, Arizona","13030","2352","null","null",
"1400000US04013113502","Census Tract 1135.02, Maricopa County, Arizona","10096","1894","null","null",
"1400000US04013113601","Census Tract 1136.01, Maricopa County, Arizona","17153","2262","null","null",
"1400000US04013113602","Census Tract 1136.02, Maricopa County, Arizona","9827","1859","null","null",
"1400000US04013113700","Census Tract 1137, Maricopa County, Arizona","16337","3197","null","null",
"1400000US04013113801","Census Tract 1138.01, Maricopa County, Arizona","20246","4035","null","null",
"1400000US04013113802","Census Tract 1138.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013113900","Census Tract 1139, Maricopa County, Arizona","6034","2815","null","null",
"1400000US04013114000","Census Tract 1140, Maricopa County, Arizona","17568","4408","null","null",
"1400000US04013114100","Census Tract 1141, Maricopa County, Arizona","16332","5060","null","null",
"1400000US04013114200","Census Tract 1142, Maricopa County, Arizona","10538","5381","null","null",
"1400000US04013114301","Census Tract 1143.01, Maricopa County, Arizona","8923","5851","null","null",
"1400000US04013114302","Census Tract 1143.02, Maricopa County, Arizona","7196","1344","null","null",
"1400000US04013114401","Census Tract 1144.01, Maricopa County, Arizona","8184","1411","null","null",
"1400000US04013114402","Census Tract 1144.02, Maricopa County, Arizona","9920","3639","null","null",
"1400000US04013114500","Census Tract 1145, Maricopa County, Arizona","7067","1286","null","null",
"1400000US04013114600","Census Tract 1146, Maricopa County, Arizona","8852","1069","null","null",
"1400000US04013114703","Census Tract 1147.03, Maricopa County, Arizona","8626","1874","null","null",
"1400000US04013114800","Census Tract 1148, Maricopa County, Arizona","10154","1298","null","null",
"1400000US04013114900","Census Tract 1149, Maricopa County, Arizona","8853","2316","null","null",
"1400000US04013115200","Census Tract 1152, Maricopa County, Arizona","11152","2119","null","null",
"1400000US04013115300","Census Tract 1153, Maricopa County, Arizona","11786","2016","null","null",
"1400000US04013115400","Census Tract 1154, Maricopa County, Arizona","11575","2179","null","null",
"1400000US04013115500","Census Tract 1155, Maricopa County, Arizona","9794","1654","null","null",
"1400000US04013115600","Census Tract 1156, Maricopa County, Arizona","12698","1848","null","null",
"1400000US04013115700","Census Tract 1157, Maricopa County, Arizona","11432","1798","null","null",
"1400000US04013115801","Census Tract 1158.01, Maricopa County, Arizona","9346","1427","null","null",
"1400000US04013115802","Census Tract 1158.02, Maricopa County, Arizona","10211","1793","null","null",
"1400000US04013115900","Census Tract 1159, Maricopa County, Arizona","11753","1731","null","null",
"1400000US04013116000","Census Tract 1160, Maricopa County, Arizona","23529","3607","null","null",
"1400000US04013116100","Census Tract 1161, Maricopa County, Arizona","12189","2768","null","null",
"1400000US04013116202","Census Tract 1162.02, Maricopa County, Arizona","14261","1969","null","null",
"1400000US04013116203","Census Tract 1162.03, Maricopa County, Arizona","26803","3143","null","null",
"1400000US04013116204","Census Tract 1162.04, Maricopa County, Arizona","20315","2882","null","null",
"1400000US04013116205","Census Tract 1162.05, Maricopa County, Arizona","16649","2038","null","null",
"1400000US04013116300","Census Tract 1163, Maricopa County, Arizona","15560","2207","null","null",
"1400000US04013116400","Census Tract 1164, Maricopa County, Arizona","12517","1973","null","null",
"1400000US04013116500","Census Tract 1165, Maricopa County, Arizona","11022","1528","null","null",
"1400000US04013116602","Census Tract 1166.02, Maricopa County, Arizona","15315","2391","null","null",
"1400000US04013116603","Census Tract 1166.03, Maricopa County, Arizona","20745","2144","null","null",
"1400000US04013116604","Census Tract 1166.04, Maricopa County, Arizona","20470","4951","null","null",
"1400000US04013116605","Census Tract 1166.05, Maricopa County, Arizona","21100","2612","null","null",
"1400000US04013116606","Census Tract 1166.06, Maricopa County, Arizona","17506","2668","null","null",
"1400000US04013116607","Census Tract 1166.07, Maricopa County, Arizona","15048","3654","null","null",
"1400000US04013116608","Census Tract 1166.08, Maricopa County, Arizona","27025","9079","null","null",
"1400000US04013116609","Census Tract 1166.09, Maricopa County, Arizona","26787","4597","null","null",
"1400000US04013116610","Census Tract 1166.10, Maricopa County, Arizona","23211","4198","null","null",
"1400000US04013116611","Census Tract 1166.11, Maricopa County, Arizona","26796","3259","null","null",
"1400000US04013116612","Census Tract 1166.12, Maricopa County, Arizona","22731","3116","null","null",
"1400000US04013116613","Census Tract 1166.13, Maricopa County, Arizona","22883","3886","null","null",
"1400000US04013116702","Census Tract 1167.02, Maricopa County, Arizona","17939","2868","null","null",
"1400000US04013116703","Census Tract 1167.03, Maricopa County, Arizona","20408","3227","null","null",
"1400000US04013116704","Census Tract 1167.04, Maricopa County, Arizona","36235","4634","null","null",
"1400000US04013116707","Census Tract 1167.07, Maricopa County, Arizona","43155","5380","null","null",
"1400000US04013116708","Census Tract 1167.08, Maricopa County, Arizona","31689","2751","null","null",
"1400000US04013116709","Census Tract 1167.09, Maricopa County, Arizona","36065","5128","null","null",
"1400000US04013116710","Census Tract 1167.10, Maricopa County, Arizona","62344","8809","null","null",
"1400000US04013116711","Census Tract 1167.11, Maricopa County, Arizona","32565","4195","null","null",
"1400000US04013116712","Census Tract 1167.12, Maricopa County, Arizona","36098","6284","null","null",
"1400000US04013116713","Census Tract 1167.13, Maricopa County, Arizona","37324","3720","null","null",
"1400000US04013116714","Census Tract 1167.14, Maricopa County, Arizona","41055","5044","null","null",
"1400000US04013116715","Census Tract 1167.15, Maricopa County, Arizona","39977","3923","null","null",
"1400000US04013116717","Census Tract 1167.17, Maricopa County, Arizona","26431","2541","null","null",
"1400000US04013116718","Census Tract 1167.18, Maricopa County, Arizona","30997","4990","null","null",
"1400000US04013116719","Census Tract 1167.19, Maricopa County, Arizona","38395","5046","null","null",
"1400000US04013116720","Census Tract 1167.20, Maricopa County, Arizona","38156","2913","null","null",
"1400000US04013116721","Census Tract 1167.21, Maricopa County, Arizona","40650","5022","null","null",
"1400000US04013116725","Census Tract 1167.25, Maricopa County, Arizona","47285","4855","null","null",
"1400000US04013116727","Census Tract 1167.27, Maricopa County, Arizona","50382","4716","null","null",
"1400000US04013116728","Census Tract 1167.28, Maricopa County, Arizona","57237","6136","null","null",
"1400000US04013116729","Census Tract 1167.29, Maricopa County, Arizona","54569","5918","null","null",
"1400000US04013116730","Census Tract 1167.30, Maricopa County, Arizona","46390","7166","null","null",
"1400000US04013116731","Census Tract 1167.31, Maricopa County, Arizona","44990","5867","null","null",
"1400000US04013116732","Census Tract 1167.32, Maricopa County, Arizona","23491","4515","null","null",
"1400000US04013116733","Census Tract 1167.33, Maricopa County, Arizona","66761","24277","null","null",
"1400000US04013116800","Census Tract 1168, Maricopa County, Arizona","19466","3613","null","null",
"1400000US04013116900","Census Tract 1169, Maricopa County, Arizona","8405","1932","null","null",
"1400000US04013117000","Census Tract 1170, Maricopa County, Arizona","16237","2236","null","null",
"1400000US04013117100","Census Tract 1171, Maricopa County, Arizona","33553","5273","null","null",
"1400000US04013117200","Census Tract 1172, Maricopa County, Arizona","10421","2567","null","null",
"1400000US04013117300","Census Tract 1173, Maricopa County, Arizona","5778","2426","null","null",
"1400000US04013216806","Census Tract 2168.06, Maricopa County, Arizona","41270","4264","null","null",
"1400000US04013216807","Census Tract 2168.07, Maricopa County, Arizona","51498","6969","null","null",
"1400000US04013216809","Census Tract 2168.09, Maricopa County, Arizona","64527","8649","null","null",
"1400000US04013216810","Census Tract 2168.10, Maricopa County, Arizona","38078","4913","null","null",
"1400000US04013216813","Census Tract 2168.13, Maricopa County, Arizona","78570","15319","null","null",
"1400000US04013216816","Census Tract 2168.16, Maricopa County, Arizona","61701","11521","null","null",
"1400000US04013216818","Census Tract 2168.18, Maricopa County, Arizona","40203","5758","null","null",
"1400000US04013216819","Census Tract 2168.19, Maricopa County, Arizona","43033","5310","null","null",
"1400000US04013216820","Census Tract 2168.20, Maricopa County, Arizona","38917","4166","null","null",
"1400000US04013216821","Census Tract 2168.21, Maricopa County, Arizona","58476","10326","null","null",
"1400000US04013216822","Census Tract 2168.22, Maricopa County, Arizona","64046","9032","null","null",
"1400000US04013216826","Census Tract 2168.26, Maricopa County, Arizona","36751","5494","null","null",
"1400000US04013216829","Census Tract 2168.29, Maricopa County, Arizona","89416","17306","null","null",
"1400000US04013216830","Census Tract 2168.30, Maricopa County, Arizona","30577","5600","null","null",
"1400000US04013216831","Census Tract 2168.31, Maricopa County, Arizona","65804","14790","null","null",
"1400000US04013216832","Census Tract 2168.32, Maricopa County, Arizona","66676","16914","null","null",
"1400000US04013216833","Census Tract 2168.33, Maricopa County, Arizona","52934","10833","null","null",
"1400000US04013216834","Census Tract 2168.34, Maricopa County, Arizona","70641","10627","null","null",
"1400000US04013216835","Census Tract 2168.35, Maricopa County, Arizona","52319","7049","null","null",
"1400000US04013216836","Census Tract 2168.36, Maricopa County, Arizona","59004","9336","null","null",
"1400000US04013216837","Census Tract 2168.37, Maricopa County, Arizona","33364","4967","null","null",
"1400000US04013216838","Census Tract 2168.38, Maricopa County, Arizona","55059","6802","null","null",
"1400000US04013216839","Census Tract 2168.39, Maricopa County, Arizona","56563","9334","null","null",
"1400000US04013216840","Census Tract 2168.40, Maricopa County, Arizona","58686","8894","null","null",
"1400000US04013216841","Census Tract 2168.41, Maricopa County, Arizona","55929","11176","null","null",
"1400000US04013216842","Census Tract 2168.42, Maricopa County, Arizona","48180","8411","null","null",
"1400000US04013216843","Census Tract 2168.43, Maricopa County, Arizona","98936","20816","null","null",
"1400000US04013216844","Census Tract 2168.44, Maricopa County, Arizona","50549","9227","null","null",
"1400000US04013216845","Census Tract 2168.45, Maricopa County, Arizona","45732","7025","null","null",
"1400000US04013216846","Census Tract 2168.46, Maricopa County, Arizona","49735","6450","null","null",
"1400000US04013216847","Census Tract 2168.47, Maricopa County, Arizona","76336","13412","null","null",
"1400000US04013216848","Census Tract 2168.48, Maricopa County, Arizona","77842","8336","null","null",
"1400000US04013216849","Census Tract 2168.49, Maricopa County, Arizona","77797","9848","null","null",
"1400000US04013216850","Census Tract 2168.50, Maricopa County, Arizona","44496","4814","null","null",
"1400000US04013216851","Census Tract 2168.51, Maricopa County, Arizona","81871","13120","null","null",
"1400000US04013216852","Census Tract 2168.52, Maricopa County, Arizona","47793","8949","null","null",
"1400000US04013216853","Census Tract 2168.53, Maricopa County, Arizona","49022","10172","null","null",
"1400000US04013216901","Census Tract 2169.01, Maricopa County, Arizona","48937","6032","null","null",
"1400000US04013216902","Census Tract 2169.02, Maricopa County, Arizona","37742","5072","null","null",
"1400000US04013217001","Census Tract 2170.01, Maricopa County, Arizona","46054","8744","null","null",
"1400000US04013217002","Census Tract 2170.02, Maricopa County, Arizona","37542","5567","null","null",
"1400000US04013217101","Census Tract 2171.01, Maricopa County, Arizona","35030","6789","null","null",
"1400000US04013217102","Census Tract 2171.02, Maricopa County, Arizona","38765","4346","null","null",
"1400000US04013217201","Census Tract 2172.01, Maricopa County, Arizona","51269","13685","null","null",
"1400000US04013217203","Census Tract 2172.03, Maricopa County, Arizona","41646","6389","null","null",
"1400000US04013217204","Census Tract 2172.04, Maricopa County, Arizona","32367","5459","null","null",
"1400000US04013217300","Census Tract 2173, Maricopa County, Arizona","75248","19562","null","null",
"1400000US04013217400","Census Tract 2174, Maricopa County, Arizona","43212","5644","null","null",
"1400000US04013217501","Census Tract 2175.01, Maricopa County, Arizona","32922","11666","null","null",
