"GEO_ID","NAME","B19013B_001E","B19013B_001EA","B19013B_001M","B19013B_001MA",
"1400000US04013108501","Census Tract 1085.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013108502","Census Tract 1085.02, Maricopa County, Arizona","41205","null","829","null",
"1400000US04013108601","Census Tract 1086.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013108602","Census Tract 1086.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013108802","Census Tract 1088.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013108901","Census Tract 1089.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013108902","Census Tract 1089.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013109001","Census Tract 1090.01, Maricopa County, Arizona","13000","null","5356","null",
"1400000US04013109002","Census Tract 1090.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013109003","Census Tract 1090.03, Maricopa County, Arizona","null","null","null","null",
"1400000US04013109101","Census Tract 1091.01, Maricopa County, Arizona","53854","null","25969","null",
"1400000US04013109102","Census Tract 1091.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013109200","Census Tract 1092, Maricopa County, Arizona","7892","null","3252","null",
"1400000US04013109300","Census Tract 1093, Maricopa County, Arizona","39706","null","13347","null",
"1400000US04013109400","Census Tract 1094, Maricopa County, Arizona","null","null","null","null",
"1400000US04013109500","Census Tract 1095, Maricopa County, Arizona","null","null","null","null",
"1400000US04013109601","Census Tract 1096.01, Maricopa County, Arizona","35172","null","7415","null",
"1400000US04013109602","Census Tract 1096.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013109603","Census Tract 1096.03, Maricopa County, Arizona","48778","null","1327","null",
"1400000US04013109604","Census Tract 1096.04, Maricopa County, Arizona","null","null","null","null",
"1400000US04013109701","Census Tract 1097.01, Maricopa County, Arizona","2,500-","2,500-","***","***",
"1400000US04013109702","Census Tract 1097.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013109703","Census Tract 1097.03, Maricopa County, Arizona","16375","null","3911","null",
"1400000US04013109704","Census Tract 1097.04, Maricopa County, Arizona","47708","null","33759","null",
"1400000US04013109705","Census Tract 1097.05, Maricopa County, Arizona","null","null","null","null",
"1400000US04013109801","Census Tract 1098.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013109802","Census Tract 1098.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013109900","Census Tract 1099, Maricopa County, Arizona","23594","null","21762","null",
"1400000US04013110001","Census Tract 1100.01, Maricopa County, Arizona","11250","null","2999","null",
"1400000US04013110002","Census Tract 1100.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013110100","Census Tract 1101, Maricopa County, Arizona","47279","null","34024","null",
"1400000US04013110400","Census Tract 1104, Maricopa County, Arizona","-","-","**","**",
"1400000US04013110501","Census Tract 1105.01, Maricopa County, Arizona","21481","null","16229","null",
"1400000US04013110502","Census Tract 1105.02, Maricopa County, Arizona","29188","null","15882","null",
"1400000US04013110600","Census Tract 1106, Maricopa County, Arizona","80515","null","53381","null",
"1400000US04013110701","Census Tract 1107.01, Maricopa County, Arizona","28750","null","19355","null",
"1400000US04013110702","Census Tract 1107.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013110801","Census Tract 1108.01, Maricopa County, Arizona","30811","null","13680","null",
"1400000US04013110802","Census Tract 1108.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013110901","Census Tract 1109.01, Maricopa County, Arizona","9000","null","4812","null",
"1400000US04013110902","Census Tract 1109.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013111000","Census Tract 1110, Maricopa County, Arizona","41038","null","17460","null",
"1400000US04013111100","Census Tract 1111, Maricopa County, Arizona","2,500-","2,500-","***","***",
"1400000US04013111201","Census Tract 1112.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013111202","Census Tract 1112.02, Maricopa County, Arizona","23542","null","11658","null",
"1400000US04013111203","Census Tract 1112.03, Maricopa County, Arizona","19974","null","7810","null",
"1400000US04013111204","Census Tract 1112.04, Maricopa County, Arizona","36667","null","10265","null",
"1400000US04013111300","Census Tract 1113, Maricopa County, Arizona","20809","null","10431","null",
"1400000US04013111401","Census Tract 1114.01, Maricopa County, Arizona","38913","null","5116","null",
"1400000US04013111402","Census Tract 1114.02, Maricopa County, Arizona","22051","null","10192","null",
"1400000US04013111501","Census Tract 1115.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013111502","Census Tract 1115.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013111601","Census Tract 1116.01, Maricopa County, Arizona","18571","null","3811","null",
"1400000US04013111602","Census Tract 1116.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013111700","Census Tract 1117, Maricopa County, Arizona","26283","null","8601","null",
"1400000US04013111800","Census Tract 1118, Maricopa County, Arizona","null","null","null","null",
"1400000US04013111900","Census Tract 1119, Maricopa County, Arizona","-","-","**","**",
"1400000US04013112100","Census Tract 1121, Maricopa County, Arizona","-","-","**","**",
"1400000US04013112201","Census Tract 1122.01, Maricopa County, Arizona","24474","null","6400","null",
"1400000US04013112202","Census Tract 1122.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013112301","Census Tract 1123.01, Maricopa County, Arizona","23750","null","6086","null",
"1400000US04013112302","Census Tract 1123.02, Maricopa County, Arizona","33750","null","14181","null",
"1400000US04013112401","Census Tract 1124.01, Maricopa County, Arizona","34398","null","3643","null",
"1400000US04013112402","Census Tract 1124.02, Maricopa County, Arizona","29076","null","22327","null",
"1400000US04013112502","Census Tract 1125.02, Maricopa County, Arizona","50921","null","5024","null",
"1400000US04013112503","Census Tract 1125.03, Maricopa County, Arizona","null","null","null","null",
"1400000US04013112504","Census Tract 1125.04, Maricopa County, Arizona","23207","null","5431","null",
"1400000US04013112505","Census Tract 1125.05, Maricopa County, Arizona","-","-","**","**",
"1400000US04013112507","Census Tract 1125.07, Maricopa County, Arizona","31136","null","27127","null",
"1400000US04013112508","Census Tract 1125.08, Maricopa County, Arizona","-","-","**","**",
"1400000US04013112509","Census Tract 1125.09, Maricopa County, Arizona","36568","null","5685","null",
"1400000US04013112510","Census Tract 1125.10, Maricopa County, Arizona","null","null","null","null",
"1400000US04013112511","Census Tract 1125.11, Maricopa County, Arizona","48500","null","20756","null",
"1400000US04013112512","Census Tract 1125.12, Maricopa County, Arizona","21042","null","8845","null",
"1400000US04013112513","Census Tract 1125.13, Maricopa County, Arizona","37673","null","26316","null",
"1400000US04013112514","Census Tract 1125.14, Maricopa County, Arizona","null","null","null","null",
"1400000US04013112601","Census Tract 1126.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013112602","Census Tract 1126.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013112700","Census Tract 1127, Maricopa County, Arizona","34167","null","19357","null",
"1400000US04013112900","Census Tract 1129, Maricopa County, Arizona","20658","null","8785","null",
"1400000US04013113000","Census Tract 1130, Maricopa County, Arizona","58438","null","44009","null",
"1400000US04013113100","Census Tract 1131, Maricopa County, Arizona","30227","null","30113","null",
"1400000US04013113201","Census Tract 1132.01, Maricopa County, Arizona","9063","null","5723","null",
"1400000US04013113202","Census Tract 1132.02, Maricopa County, Arizona","25469","null","15567","null",
"1400000US04013113203","Census Tract 1132.03, Maricopa County, Arizona","null","null","null","null",
"1400000US04013113300","Census Tract 1133, Maricopa County, Arizona","11034","null","2829","null",
"1400000US04013113400","Census Tract 1134, Maricopa County, Arizona","-","-","**","**",
"1400000US04013113501","Census Tract 1135.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013113502","Census Tract 1135.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013113601","Census Tract 1136.01, Maricopa County, Arizona","34286","null","26905","null",
"1400000US04013113602","Census Tract 1136.02, Maricopa County, Arizona","28317","null","11268","null",
"1400000US04013113700","Census Tract 1137, Maricopa County, Arizona","25063","null","2899","null",
"1400000US04013113801","Census Tract 1138.01, Maricopa County, Arizona","30917","null","29645","null",
"1400000US04013113802","Census Tract 1138.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013113900","Census Tract 1139, Maricopa County, Arizona","null","null","null","null",
"1400000US04013114000","Census Tract 1140, Maricopa County, Arizona","22303","null","4623","null",
"1400000US04013114100","Census Tract 1141, Maricopa County, Arizona","18906","null","11548","null",
"1400000US04013114200","Census Tract 1142, Maricopa County, Arizona","10563","null","5944","null",
"1400000US04013114301","Census Tract 1143.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013114302","Census Tract 1143.02, Maricopa County, Arizona","14750","null","7782","null",
"1400000US04013114401","Census Tract 1144.01, Maricopa County, Arizona","16974","null","4529","null",
"1400000US04013114402","Census Tract 1144.02, Maricopa County, Arizona","11033","null","5914","null",
"1400000US04013114500","Census Tract 1145, Maricopa County, Arizona","31818","null","19238","null",
"1400000US04013114600","Census Tract 1146, Maricopa County, Arizona","-","-","**","**",
"1400000US04013114703","Census Tract 1147.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013114800","Census Tract 1148, Maricopa County, Arizona","19500","null","16708","null",
"1400000US04013114900","Census Tract 1149, Maricopa County, Arizona","9145","null","7801","null",
"1400000US04013115200","Census Tract 1152, Maricopa County, Arizona","26369","null","10453","null",
"1400000US04013115300","Census Tract 1153, Maricopa County, Arizona","14107","null","3204","null",
"1400000US04013115400","Census Tract 1154, Maricopa County, Arizona","null","null","null","null",
"1400000US04013115500","Census Tract 1155, Maricopa County, Arizona","-","-","**","**",
"1400000US04013115600","Census Tract 1156, Maricopa County, Arizona","36384","null","12612","null",
"1400000US04013115700","Census Tract 1157, Maricopa County, Arizona","31838","null","24381","null",
"1400000US04013115801","Census Tract 1158.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013115802","Census Tract 1158.02, Maricopa County, Arizona","16184","null","7119","null",
"1400000US04013115900","Census Tract 1159, Maricopa County, Arizona","41090","null","8282","null",
"1400000US04013116000","Census Tract 1160, Maricopa County, Arizona","22361","null","8295","null",
"1400000US04013116100","Census Tract 1161, Maricopa County, Arizona","22179","null","14238","null",
"1400000US04013116202","Census Tract 1162.02, Maricopa County, Arizona","40909","null","20187","null",
"1400000US04013116203","Census Tract 1162.03, Maricopa County, Arizona","43138","null","11044","null",
"1400000US04013116204","Census Tract 1162.04, Maricopa County, Arizona","50156","null","33258","null",
"1400000US04013116205","Census Tract 1162.05, Maricopa County, Arizona","31411","null","11590","null",
"1400000US04013116300","Census Tract 1163, Maricopa County, Arizona","31149","null","10026","null",
"1400000US04013116400","Census Tract 1164, Maricopa County, Arizona","41364","null","20076","null",
"1400000US04013116500","Census Tract 1165, Maricopa County, Arizona","50641","null","31916","null",
"1400000US04013116602","Census Tract 1166.02, Maricopa County, Arizona","44762","null","14443","null",
"1400000US04013116603","Census Tract 1166.03, Maricopa County, Arizona","56412","null","21720","null",
"1400000US04013116604","Census Tract 1166.04, Maricopa County, Arizona","50571","null","18704","null",
"1400000US04013116605","Census Tract 1166.05, Maricopa County, Arizona","40368","null","12594","null",
"1400000US04013116606","Census Tract 1166.06, Maricopa County, Arizona","66397","null","32412","null",
"1400000US04013116607","Census Tract 1166.07, Maricopa County, Arizona","53329","null","19392","null",
"1400000US04013116608","Census Tract 1166.08, Maricopa County, Arizona","60417","null","52505","null",
"1400000US04013116609","Census Tract 1166.09, Maricopa County, Arizona","75238","null","43879","null",
"1400000US04013116610","Census Tract 1166.10, Maricopa County, Arizona","47350","null","31464","null",
"1400000US04013116611","Census Tract 1166.11, Maricopa County, Arizona","null","null","null","null",
"1400000US04013116612","Census Tract 1166.12, Maricopa County, Arizona","73929","null","35048","null",
"1400000US04013116613","Census Tract 1166.13, Maricopa County, Arizona","46250","null","35798","null",
"1400000US04013116702","Census Tract 1167.02, Maricopa County, Arizona","23464","null","5427","null",
"1400000US04013116703","Census Tract 1167.03, Maricopa County, Arizona","50469","null","34319","null",
"1400000US04013116704","Census Tract 1167.04, Maricopa County, Arizona","85567","null","35480","null",
"1400000US04013116707","Census Tract 1167.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116708","Census Tract 1167.08, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116709","Census Tract 1167.09, Maricopa County, Arizona","72159","null","16540","null",
"1400000US04013116710","Census Tract 1167.10, Maricopa County, Arizona","68077","null","30273","null",
"1400000US04013116711","Census Tract 1167.11, Maricopa County, Arizona","null","null","null","null",
"1400000US04013116712","Census Tract 1167.12, Maricopa County, Arizona","null","null","null","null",
"1400000US04013116713","Census Tract 1167.13, Maricopa County, Arizona","38537","null","34807","null",
"1400000US04013116714","Census Tract 1167.14, Maricopa County, Arizona","null","null","null","null",
"1400000US04013116715","Census Tract 1167.15, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116717","Census Tract 1167.17, Maricopa County, Arizona","50081","null","18069","null",
"1400000US04013116718","Census Tract 1167.18, Maricopa County, Arizona","46500","null","12853","null",
"1400000US04013116719","Census Tract 1167.19, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116720","Census Tract 1167.20, Maricopa County, Arizona","81250","null","46439","null",
"1400000US04013116721","Census Tract 1167.21, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116725","Census Tract 1167.25, Maricopa County, Arizona","52955","null","16706","null",
"1400000US04013116727","Census Tract 1167.27, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116728","Census Tract 1167.28, Maricopa County, Arizona","150644","null","72755","null",
"1400000US04013116729","Census Tract 1167.29, Maricopa County, Arizona","187750","null","130877","null",
"1400000US04013116730","Census Tract 1167.30, Maricopa County, Arizona","86181","null","23028","null",
"1400000US04013116731","Census Tract 1167.31, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116732","Census Tract 1167.32, Maricopa County, Arizona","61979","null","57433","null",
"1400000US04013116733","Census Tract 1167.33, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116800","Census Tract 1168, Maricopa County, Arizona","null","null","null","null",
"1400000US04013116900","Census Tract 1169, Maricopa County, Arizona","-","-","**","**",
"1400000US04013117000","Census Tract 1170, Maricopa County, Arizona","30366","null","26479","null",
"1400000US04013117100","Census Tract 1171, Maricopa County, Arizona","null","null","null","null",
"1400000US04013117200","Census Tract 1172, Maricopa County, Arizona","-","-","**","**",
"1400000US04013117300","Census Tract 1173, Maricopa County, Arizona","null","null","null","null",
"1400000US04013216806","Census Tract 2168.06, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216807","Census Tract 2168.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216809","Census Tract 2168.09, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216810","Census Tract 2168.10, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216813","Census Tract 2168.13, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216816","Census Tract 2168.16, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216818","Census Tract 2168.18, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216819","Census Tract 2168.19, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216820","Census Tract 2168.20, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216821","Census Tract 2168.21, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216822","Census Tract 2168.22, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216826","Census Tract 2168.26, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216829","Census Tract 2168.29, Maricopa County, Arizona","213750","null","182162","null",
"1400000US04013216830","Census Tract 2168.30, Maricopa County, Arizona","null","null","null","null",
"1400000US04013216831","Census Tract 2168.31, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216832","Census Tract 2168.32, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216833","Census Tract 2168.33, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216834","Census Tract 2168.34, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216835","Census Tract 2168.35, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216836","Census Tract 2168.36, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216837","Census Tract 2168.37, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216838","Census Tract 2168.38, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216839","Census Tract 2168.39, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216840","Census Tract 2168.40, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216841","Census Tract 2168.41, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216842","Census Tract 2168.42, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216843","Census Tract 2168.43, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216844","Census Tract 2168.44, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216845","Census Tract 2168.45, Maricopa County, Arizona","null","null","null","null",
"1400000US04013216846","Census Tract 2168.46, Maricopa County, Arizona","150288","null","98221","null",
"1400000US04013216847","Census Tract 2168.47, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216848","Census Tract 2168.48, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216849","Census Tract 2168.49, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216850","Census Tract 2168.50, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216851","Census Tract 2168.51, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216852","Census Tract 2168.52, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216853","Census Tract 2168.53, Maricopa County, Arizona","153242","null","134555","null",
"1400000US04013216901","Census Tract 2169.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216902","Census Tract 2169.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217001","Census Tract 2170.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217002","Census Tract 2170.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217101","Census Tract 2171.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217102","Census Tract 2171.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217201","Census Tract 2172.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217203","Census Tract 2172.03, Maricopa County, Arizona","null","null","null","null",
"1400000US04013217204","Census Tract 2172.04, Maricopa County, Arizona","null","null","null","null",
"1400000US04013217300","Census Tract 2173, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217400","Census Tract 2174, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217501","Census Tract 2175.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013217502","Census Tract 2175.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013217600","Census Tract 2176, Maricopa County, Arizona","84196","null","39916","null",
"1400000US04013217700","Census Tract 2177, Maricopa County, Arizona","36163","null","17606","null",
"1400000US04013217800","Census Tract 2178, Maricopa County, Arizona","null","null","null","null",
"1400000US04013217900","Census Tract 2179, Maricopa County, Arizona","72727","null","40378","null",
"1400000US04013218000","Census Tract 2180, Maricopa County, Arizona","-","-","**","**",
"1400000US04013218100","Census Tract 2181, Maricopa County, Arizona","58631","null","4333","null",
"1400000US04013218200","Census Tract 2182, Maricopa County, Arizona","-","-","**","**",
"1400000US04013218300","Census Tract 2183, Maricopa County, Arizona","-","-","**","**",
"1400000US04013318400","Census Tract 3184, Maricopa County, Arizona","-","-","**","**",
"1400000US04013318501","Census Tract 3185.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013318700","Census Tract 3187, Maricopa County, Arizona","2,500-","2,500-","***","***",
"1400000US04013318800","Census Tract 3188, Maricopa County, Arizona","26202","null","24077","null",
"1400000US04013318900","Census Tract 3189, Maricopa County, Arizona","93529","null","63690","null",
"1400000US04013319000","Census Tract 3190, Maricopa County, Arizona","-","-","**","**",
"1400000US04013319101","Census Tract 3191.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013319103","Census Tract 3191.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013319104","Census Tract 3191.04, Maricopa County, Arizona","null","null","null","null",
"1400000US04013319201","Census Tract 3192.01, Maricopa County, Arizona","23824","null","3992","null",
"1400000US04013319202","Census Tract 3192.02, Maricopa County, Arizona","15000","null","7646","null",
"1400000US04013319300","Census Tract 3193, Maricopa County, Arizona","null","null","null","null",
"1400000US04013319401","Census Tract 3194.01, Maricopa County, Arizona","59600","null","4193","null",
"1400000US04013319402","Census Tract 3194.02, Maricopa County, Arizona","56250","null","15238","null",
"1400000US04013319403","Census Tract 3194.03, Maricopa County, Arizona","null","null","null","null",
"1400000US04013319404","Census Tract 3194.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013319500","Census Tract 3195, Maricopa County, Arizona","45368","null","25295","null",
"1400000US04013319600","Census Tract 3196, Maricopa County, Arizona","null","null","null","null",
"1400000US04013319703","Census Tract 3197.03, Maricopa County, Arizona","null","null","null","null",
"1400000US04013319704","Census Tract 3197.04, Maricopa County, Arizona","56333","null","7217","null",
"1400000US04013319705","Census Tract 3197.05, Maricopa County, Arizona","45568","null","39706","null",
"1400000US04013319706","Census Tract 3197.06, Maricopa County, Arizona","19801","null","13688","null",
"1400000US04013319800","Census Tract 3198, Maricopa County, Arizona","32132","null","30403","null",
"1400000US04013319902","Census Tract 3199.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013319903","Census Tract 3199.03, Maricopa County, Arizona","40739","null","38983","null",
"1400000US04013319904","Census Tract 3199.04, Maricopa County, Arizona","81152","null","50708","null",
"1400000US04013319905","Census Tract 3199.05, Maricopa County, Arizona","null","null","null","null",
"1400000US04013319906","Census Tract 3199.06, Maricopa County, Arizona","null","null","null","null",
"1400000US04013319907","Census Tract 3199.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013319908","Census Tract 3199.08, Maricopa County, Arizona","81563","null","72697","null",
"1400000US04013319909","Census Tract 3199.09, Maricopa County, Arizona","-","-","**","**",
"1400000US04013319910","Census Tract 3199.10, Maricopa County, Arizona","-","-","**","**",
"1400000US04013320001","Census Tract 3200.01, Maricopa County, Arizona","32225","null","5380","null",
"1400000US04013320002","Census Tract 3200.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013320007","Census Tract 3200.07, Maricopa County, Arizona","43676","null","20824","null",
"1400000US04013320100","Census Tract 3201, Maricopa County, Arizona","null","null","null","null",
"1400000US04013420104","Census Tract 4201.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420105","Census Tract 4201.05, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420107","Census Tract 4201.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420108","Census Tract 4201.08, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420109","Census Tract 4201.09, Maricopa County, Arizona","74125","null","63666","null",
"1400000US04013420110","Census Tract 4201.10, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420111","Census Tract 4201.11, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420112","Census Tract 4201.12, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420113","Census Tract 4201.13, Maricopa County, Arizona","34625","null","29066","null",
"1400000US04013420114","Census Tract 4201.14, Maricopa County, Arizona","103233","null","53827","null",
"1400000US04013420115","Census Tract 4201.15, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420116","Census Tract 4201.16, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420202","Census Tract 4202.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420206","Census Tract 4202.06, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420207","Census Tract 4202.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420208","Census Tract 4202.08, Maricopa County, Arizona","43229","null","41715","null",
"1400000US04013420209","Census Tract 4202.09, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420210","Census Tract 4202.10, Maricopa County, Arizona","null","null","null","null",
"1400000US04013420211","Census Tract 4202.11, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420212","Census Tract 4202.12, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420213","Census Tract 4202.13, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420214","Census Tract 4202.14, Maricopa County, Arizona","37500","null","32724","null",
"1400000US04013420215","Census Tract 4202.15, Maricopa County, Arizona","null","null","null","null",
"1400000US04013420216","Census Tract 4202.16, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420301","Census Tract 4203.01, Maricopa County, Arizona","51964","null","29240","null",
"1400000US04013420302","Census Tract 4203.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013420303","Census Tract 4203.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420304","Census Tract 4203.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420401","Census Tract 4204.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420402","Census Tract 4204.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420501","Census Tract 4205.01, Maricopa County, Arizona","65400","null","61938","null",
"1400000US04013420503","Census Tract 4205.03, Maricopa County, Arizona","90685","null","89635","null",
"1400000US04013420504","Census Tract 4205.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420602","Census Tract 4206.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420603","Census Tract 4206.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420604","Census Tract 4206.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420704","Census Tract 4207.04, Maricopa County, Arizona","null","null","null","null",
"1400000US04013420705","Census Tract 4207.05, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420706","Census Tract 4207.06, Maricopa County, Arizona","52738","null","17135","null",
"1400000US04013420707","Census Tract 4207.07, Maricopa County, Arizona","43913","null","1467","null",
"1400000US04013420708","Census Tract 4207.08, Maricopa County, Arizona","null","null","null","null",
"1400000US04013420709","Census Tract 4207.09, Maricopa County, Arizona","-","-","**","**",
"1400000US04013420710","Census Tract 4207.10, Maricopa County, Arizona","null","null","null","null",
"1400000US04013420800","Census Tract 4208, Maricopa County, Arizona","43000","null","35619","null",
"1400000US04013420901","Census Tract 4209.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013420902","Census Tract 4209.02, Maricopa County, Arizona","null","null","null","null",
"1400000US04013421001","Census Tract 4210.01, Maricopa County, Arizona","20524","null","5169","null",
"1400000US04013421002","Census Tract 4210.02, Maricopa County, Arizona","21313","null","7378","null",
"1400000US04013421101","Census Tract 4211.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013421102","Census Tract 4211.02, Maricopa County, Arizona","27470","null","16155","null",
"1400000US04013421201","Census Tract 4212.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013421202","Census Tract 4212.02, Maricopa County, Arizona","26042","null","18533","null",
"1400000US04013421302","Census Tract 4213.02, Maricopa County, Arizona","48243","null","25784","null",
"1400000US04013421303","Census Tract 4213.03, Maricopa County, Arizona","11304","null","5532","null",
"1400000US04013421304","Census Tract 4213.04, Maricopa County, Arizona","null","null","null","null",
"1400000US04013421400","Census Tract 4214, Maricopa County, Arizona","23750","null","21920","null",
"1400000US04013421501","Census Tract 4215.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013421502","Census Tract 4215.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013421601","Census Tract 4216.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013421602","Census Tract 4216.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013421701","Census Tract 4217.01, Maricopa County, Arizona","45458","null","19290","null",
"1400000US04013421702","Census Tract 4217.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013421801","Census Tract 4218.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013421802","Census Tract 4218.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013421901","Census Tract 4219.01, Maricopa County, Arizona","null","null","null","null",
"1400000US04013421902","Census Tract 4219.02, Maricopa County, Arizona","25521","null","10825","null",
